route_name,sido,sigungu,start_addr_jibun,start_addr_road,start_lat,start_lon,end_lat,end_lon,length_km,width_m,road_type,is_official,road_id,is_wide_road,safety_index
선산중앙로2R-12,경상북도,구미시,,경상북도 구미시 선산읍 이문리 44-1,36.240292,128.296071,36.242971,128.302017,0.05,2.0,자전거보행자겸용도로,0,선산중앙로2R-12_구미시,1,0.0468
선산중앙로2R-11,경상북도,구미시,,경상북도 구미시 선산읍 이문리 44-1,36.240292,128.296071,36.242971,128.302017,0.05,2.0,자전거보행자겸용도로,0,선산중앙로2R-11_구미시,1,0.0468
선산중앙로2R-10,경상북도,구미시,,경상북도 구미시 선산읍 이문리 44-1,36.240292,128.296071,36.242971,128.302017,0.05,2.0,자전거보행자겸용도로,0,선산중앙로2R-10_구미시,1,0.0468
선산중앙로2R-9,경상북도,구미시,,경상북도 구미시 선산읍 이문리 44-1,36.240292,128.296071,36.242971,128.302017,0.05,2.0,자전거보행자겸용도로,0,선산중앙로2R-9_구미시,1,0.0468
선산중앙로2R-8,경상북도,구미시,,경상북도 구미시 선산읍 이문리 44-1,36.240292,128.296071,36.242971,128.302017,0.05,2.0,자전거보행자겸용도로,0,선산중앙로2R-8_구미시,1,0.0468
선산중앙로2R-7,경상북도,구미시,,경상북도 구미시 선산읍 이문리 44-1,36.240292,128.296071,36.242971,128.302017,0.05,2.0,자전거보행자겸용도로,0,선산중앙로2R-7_구미시,1,0.0468
선산중앙로2R-6,경상북도,구미시,,경상북도 구미시 선산읍 이문리 44-1,36.240292,128.296071,36.242971,128.302017,0.05,2.0,자전거보행자겸용도로,0,선산중앙로2R-6_구미시,1,0.0468
선산중앙로2R-5,경상북도,구미시,,경상북도 구미시 선산읍 이문리 44-1,36.240292,128.296071,36.242971,128.302017,0.05,2.0,자전거보행자겸용도로,0,선산중앙로2R-5_구미시,1,0.0468
선산중앙로2R-4,경상북도,구미시,,경상북도 구미시 선산읍 이문리 44-1,36.240292,128.296071,36.242971,128.302017,0.05,2.0,자전거보행자겸용도로,0,선산중앙로2R-4_구미시,1,0.0468
선산중앙로2R-3,경상북도,구미시,,경상북도 구미시 선산읍 이문리 44-1,36.240292,128.296071,36.242971,128.302017,0.05,2.0,자전거보행자겸용도로,0,선산중앙로2R-3_구미시,1,0.0468
선산중앙로2R-2,경상북도,구미시,,경상북도 구미시 선산읍 이문리 44-1,36.240292,128.296071,36.242971,128.302017,0.05,2.0,자전거보행자겸용도로,0,선산중앙로2R-2_구미시,1,0.0468
선산중앙로2R-1,경상북도,구미시,,경상북도 구미시 선산읍 이문리 44-1,36.240292,128.296071,36.242971,128.302017,0.05,2.0,자전거보행자겸용도로,0,선산중앙로2R-1_구미시,1,0.0468
선산중앙로1L-6,경상북도,구미시,,경상북도 구미시 선산읍 이문리 81-43,36.237938,128.295759,36.240292,128.296071,0.02,2.0,자전거보행자겸용도로,0,선산중앙로1L-6_구미시,1,0.0467
선산중앙로1L-5,경상북도,구미시,,경상북도 구미시 선산읍 이문리 81-43,36.237938,128.295759,36.240292,128.296071,0.05,2.0,자전거보행자겸용도로,0,선산중앙로1L-5_구미시,1,0.0468
선산중앙로1L-4,경상북도,구미시,,경상북도 구미시 선산읍 이문리 81-43,36.237938,128.295759,36.240292,128.296071,0.05,2.0,자전거보행자겸용도로,0,선산중앙로1L-4_구미시,1,0.0468
선산중앙로1L-3,경상북도,구미시,,경상북도 구미시 선산읍 이문리 81-43,36.237938,128.295759,36.240292,128.296071,0.05,2.0,자전거보행자겸용도로,0,선산중앙로1L-3_구미시,1,0.0468
선산중앙로1L-2,경상북도,구미시,,경상북도 구미시 선산읍 이문리 81-43,36.237938,128.295759,36.240292,128.296071,0.05,2.0,자전거보행자겸용도로,0,선산중앙로1L-2_구미시,1,0.0468
선산중앙로1L-1,경상북도,구미시,,경상북도 구미시 선산읍 이문리 81-43,36.237938,128.295759,36.240292,128.296071,0.05,2.0,자전거보행자겸용도로,0,선산중앙로1L-1_구미시,1,0.0468
선산중앙로1R-6,경상북도,구미시,,경상북도 구미시 선산읍 이문리 81-43,36.237938,128.295759,36.240292,128.296071,0.02,2.0,자전거보행자겸용도로,0,선산중앙로1R-6_구미시,1,0.0467
선산중앙로1R-5,경상북도,구미시,,경상북도 구미시 선산읍 이문리 81-43,36.237938,128.295759,36.240292,128.296071,0.05,2.0,자전거보행자겸용도로,0,선산중앙로1R-5_구미시,1,0.0468
선산중앙로1R-4,경상북도,구미시,,경상북도 구미시 선산읍 이문리 81-43,36.237938,128.295759,36.240292,128.296071,0.05,2.0,자전거보행자겸용도로,0,선산중앙로1R-4_구미시,1,0.0468
선산중앙로1R-3,경상북도,구미시,,경상북도 구미시 선산읍 이문리 81-43,36.237938,128.295759,36.240292,128.296071,0.05,2.0,자전거보행자겸용도로,0,선산중앙로1R-3_구미시,1,0.0468
선산중앙로1R-2,경상북도,구미시,,경상북도 구미시 선산읍 이문리 81-43,36.237938,128.295759,36.240292,128.296071,0.05,2.0,자전거보행자겸용도로,0,선산중앙로1R-2_구미시,1,0.0468
선산중앙로1R-1,경상북도,구미시,,경상북도 구미시 선산읍 이문리 81-43,36.237938,128.295759,36.240292,128.296071,0.05,2.0,자전거보행자겸용도로,0,선산중앙로1R-1_구미시,1,0.0468
선산대로12-16,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.03,2.5,자전거보행자겸용도로,0,선산대로12-16_구미시,1,0.0584
선산대로12-15,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-15_구미시,1,0.0585
선산대로12-14,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-14_구미시,1,0.0585
선산대로12-13,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-13_구미시,1,0.0585
선산대로12-12,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-12_구미시,1,0.0585
선산대로12-11,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-11_구미시,1,0.0585
선산대로12-10,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-10_구미시,1,0.0585
선산대로12-9,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-9_구미시,1,0.0585
선산대로12-8,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-8_구미시,1,0.0585
선산대로12-7,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-7_구미시,1,0.0585
선산대로12-6,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-6_구미시,1,0.0585
선산대로12-5,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-5_구미시,1,0.0585
선산대로12-4,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-4_구미시,1,0.0585
선산대로12-3,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-3_구미시,1,0.0585
선산대로12-2,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-2_구미시,1,0.0585
선산대로12-1,경상북도,구미시,,경상북도 구미시 선산읍 동부리 504-2,36.242922,128.305299,36.250207,128.306218,0.05,2.5,자전거보행자겸용도로,0,선산대로12-1_구미시,1,0.0585
선산대로11L-11,경상북도,구미시,,경상북도 구미시 선산읍 동부리 293-3,36.237729,128.302542,36.242922,128.305299,0.01,2.5,자전거보행자겸용도로,0,선산대로11L-11_구미시,1,0.0583
선산대로11L-10,경상북도,구미시,,경상북도 구미시 선산읍 동부리 293-3,36.237729,128.302542,36.242922,128.305299,0.05,2.5,자전거보행자겸용도로,0,선산대로11L-10_구미시,1,0.0585
선산대로11L-9,경상북도,구미시,,경상북도 구미시 선산읍 동부리 293-3,36.237729,128.302542,36.242922,128.305299,0.05,2.5,자전거보행자겸용도로,0,선산대로11L-9_구미시,1,0.0585
선산대로11L-8,경상북도,구미시,,경상북도 구미시 선산읍 동부리 293-3,36.237729,128.302542,36.242922,128.305299,0.05,2.5,자전거보행자겸용도로,0,선산대로11L-8_구미시,1,0.0585
선산대로11L-7,경상북도,구미시,,경상북도 구미시 선산읍 동부리 293-3,36.237729,128.302542,36.242922,128.305299,0.05,2.5,자전거보행자겸용도로,0,선산대로11L-7_구미시,1,0.0585
선산대로11L-6,경상북도,구미시,,경상북도 구미시 선산읍 동부리 293-3,36.237729,128.302542,36.242922,128.305299,0.05,2.5,자전거보행자겸용도로,0,선산대로11L-6_구미시,1,0.0585
구미대로L1-24,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-24_구미시,1,0.1168
구미대로L1-23,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-23_구미시,1,0.1168
구미대로L1-22,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-22_구미시,1,0.1168
구미대로L1-21,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-21_구미시,1,0.1168
구미대로L1-20,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-20_구미시,1,0.1168
구미대로L1-19,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-19_구미시,1,0.1168
구미대로L1-18,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-18_구미시,1,0.1168
구미대로L1-17,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-17_구미시,1,0.1168
구미대로L1-16,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-16_구미시,1,0.1168
구미대로L1-15,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-15_구미시,1,0.1168
구미대로L1-14,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-14_구미시,1,0.1168
구미대로L1-13,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-13_구미시,1,0.1168
구미대로L1-12,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-12_구미시,1,0.1168
구미대로L1-11,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-11_구미시,1,0.1168
구미대로L1-10,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-10_구미시,1,0.1168
구미대로L1-9,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-9_구미시,1,0.1168
구미대로L1-8,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-8_구미시,1,0.1168
구미대로L1-7,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-7_구미시,1,0.1168
구미대로L1-6,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-6_구미시,1,0.1168
구미대로L1-5,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-5_구미시,1,0.1168
구미대로L1-4,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-4_구미시,1,0.1168
구미대로L1-3,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-3_구미시,1,0.1168
구미대로L1-2,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-2_구미시,1,0.1168
구미대로L1-1,경상북도,구미시,,경상북도 구미시 신평동 168-7,36.123178,128.362804,36.087093,128.361212,0.05,5.0,자전거보행자겸용도로,0,구미대로L1-1_구미시,1,0.1168
구미중앙로R5-11,경상북도,구미시,,경상북도 구미시 송정동 269-1,36.120324,128.354439,36.119088,128.361911,0.04,5.0,자전거보행자겸용도로,0,구미중앙로R5-11_구미시,1,0.1168
구미중앙로R5-10,경상북도,구미시,,경상북도 구미시 송정동 269-1,36.120324,128.354439,36.119088,128.361911,0.05,5.0,자전거보행자겸용도로,0,구미중앙로R5-10_구미시,1,0.1168
구미중앙로R5-9,경상북도,구미시,,경상북도 구미시 송정동 269-1,36.120324,128.354439,36.119088,128.361911,0.05,5.0,자전거보행자겸용도로,0,구미중앙로R5-9_구미시,1,0.1168
구미중앙로R5-8,경상북도,구미시,,경상북도 구미시 송정동 269-1,36.120324,128.354439,36.119088,128.361911,0.05,5.0,자전거보행자겸용도로,0,구미중앙로R5-8_구미시,1,0.1168
구미중앙로R5-7,경상북도,구미시,,경상북도 구미시 송정동 269-1,36.120324,128.354439,36.119088,128.361911,0.05,5.0,자전거보행자겸용도로,0,구미중앙로R5-7_구미시,1,0.1168
구미중앙로R5-6,경상북도,구미시,,경상북도 구미시 송정동 269-1,36.120324,128.354439,36.119088,128.361911,0.05,5.0,자전거보행자겸용도로,0,구미중앙로R5-6_구미시,1,0.1168
구미중앙로R5-5,경상북도,구미시,,경상북도 구미시 송정동 269-1,36.120324,128.354439,36.119088,128.361911,0.05,5.0,자전거보행자겸용도로,0,구미중앙로R5-5_구미시,1,0.1168
구미중앙로R5-4,경상북도,구미시,,경상북도 구미시 송정동 269-1,36.120324,128.354439,36.119088,128.361911,0.05,5.0,자전거보행자겸용도로,0,구미중앙로R5-4_구미시,1,0.1168
구미중앙로R5-3,경상북도,구미시,,경상북도 구미시 송정동 269-1,36.120324,128.354439,36.119088,128.361911,0.05,5.0,자전거보행자겸용도로,0,구미중앙로R5-3_구미시,1,0.1168
구미중앙로R5-2,경상북도,구미시,,경상북도 구미시 송정동 269-1,36.120324,128.354439,36.119088,128.361911,0.05,5.0,자전거보행자겸용도로,0,구미중앙로R5-2_구미시,1,0.1168
구미중앙로R5-1,경상북도,구미시,,경상북도 구미시 송정동 269-1,36.120324,128.354439,36.119088,128.361911,0.05,5.0,자전거보행자겸용도로,0,구미중앙로R5-1_구미시,1,0.1168
