name,category,sub_category,sido,address,lat,lon,source
주식회사 뷰티코리아메디컬,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로95길 19-4, 호영빌딩 3층 303호 (잠원동)",37.513561271,127.018713517,public
주식회사 더블유타임즈,kculture,travel_agency,서울특별시,"서울특별시 서초구 방배중앙로 24, 비젼하우스 5층 (방배동)",37.482222429,126.99260581,public
리아글로벌,kculture,travel_agency,서울특별시,"서울특별시 서초구 효령로60길 23-14, TSA 빌딩 2층 167호 (서초동)",37.484540562,127.019695512,public
투어몬,kculture,travel_agency,서울특별시,"서울특별시 서초구 신반포로 194, 강남고속버스터미널 6층 344호 (반포동)",37.506435307,127.006833068,public
주식회사 렉시스교육,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로53길 7, 애니타워 1205호 (서초동)",37.494258251,127.028255384,public
주식회사 웅진컴퍼스,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로39길 15-10, 301호 (서초동)",37.485650598,127.032103087,public
주식회사 레드빗,kculture,travel_agency,서울특별시,"서울특별시 서초구 법원로2길 19, 원동빌딩 2층 (서초동)",37.49428458,127.012872799,public
주식회사 킴벤처러스,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로53길 8, 10층 21호 (서초동)",37.49452707,127.028035824,public
주식회사 나그네투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로61길 10, 805호 (서초동)",37.499261409,127.025484095,public
인코리아나우,kculture,travel_agency,서울특별시,"서울특별시 서초구 반포대로14길 71, 1130호 (서초동)",37.486951179,127.014398553,public
주식회사 브이핑크홀딩스,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 329, 4층 (서초동)",37.492391638,127.029737093,public
주식회사 신다올,kculture,travel_agency,서울특별시,"서울특별시 서초구 방배로15길 41-1, 비01호 (방배동)",37.483439745,126.993680739,public
"이엔에이아키텍츠 주식회사 (ENAarchitects Co. ,Ltd.)",kculture,travel_agency,서울특별시,"서울특별시 서초구 동광로3길 40, 201호 (방배동)",37.492774906,126.984527146,public
투어인투어(주),kculture,travel_agency,서울특별시,"서울특별시 서초구 효령로2길 4, 301호 (방배동)",37.476331161,126.986519318,public
투어 팜(TOUR FARM),kculture,travel_agency,서울특별시,"서울특별시 서초구 효령로 304, 국제전자센터 5층 5125호 (서초동)",37.484756886,127.017826546,public
헬로씨앤티 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 서운로 42, 2층 (서초동, 유니원빌딩)",37.487756894,127.028851302,public
주식회사 썬웨이엠앤티,kculture,travel_agency,서울특별시,"서울특별시 서초구 효령로 428, 401호 (서초동, 광림빌딩)",37.488933206,127.030652244,public
비씨커뮤니케이션즈,kculture,travel_agency,서울특별시,"서울특별시 서초구 나루터로 59, 4235호 (잠원동, 라성빌딩)",37.51529292,127.016484634,public
메종인디아 트래블앤북스,kculture,travel_agency,서울특별시,"서울특별시 서초구 방배로23길 31-43, 1층 (방배동, 메종인디아)",37.485074066,126.992206542,public
주식회사 해커스어학원,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로73길 12, 7층 (서초동, 세계빌딩)",37.498559878,127.025734809,public
(주)티에이인터내셔널,kculture,travel_agency,서울특별시,"서울특별시 서초구 청계산로 217, 자연누리1층 (신원동)",37.446334224,127.057308337,public
금호고속관광(주),kculture,travel_agency,서울특별시,서울특별시 서초구 신반포로 194 (반포동),37.506435307,127.006833068,public
(주)투명망토,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로107길 21, 2층 (잠원동, 대능빌딩)",37.517929725,127.017689884,public
(주)오션트립스,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로54길 9-10, 3층 302호 (서초동)",37.493799115,127.01634464,public
주식회사 플라이비즈,kculture,travel_agency,서울특별시,"서울특별시 서초구 방배로 60, 광찬빌딩 302호 디테일디 49호 (방배동)",37.480173506,126.998891816,public
주식회사 위드유컴퍼니,kculture,travel_agency,서울특별시,"서울특별시 서초구 효령로 99, 효서빌딩 301호 (방배동)",37.480872938,126.994988213,public
하이디하우스,kculture,travel_agency,서울특별시,"서울특별시 서초구 성촌4길 11, 하이디하우스 지하2층 (우면동)",37.467100538,127.021836362,public
라온,kculture,travel_agency,서울특별시,"서울특별시 서초구 효령로53길 50, 지젤시그니티 서초 B동 110호 (서초동)",37.487064835,127.013771391,public
주식회사 디앤비,kculture,travel_agency,서울특별시,"서울특별시 서초구 사평대로57길 28, 2층 (반포동)",37.505595059,127.023098283,public
주식회사 라이프,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로62길 9-14, 102동 203호 (서초동, 아이리스 서초)",37.49490783,127.020042964,public
딩하오(DINGHAO),kculture,travel_agency,서울특별시,"서울특별시 서초구 방배천로2안길 99, 청휘팰리스 201호 (방배동)",37.481395675,126.983897625,public
주식회사 레아스타,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로37길 49, 애서니움빌딩 4층 420호 (서초동)",37.48459487,127.030904741,public
미래국제투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 매헌로 16, 하이브랜드 3층 344호 (양재동)",37.463542438,127.037041107,public
투어올레,kculture,travel_agency,서울특별시,"서울특별시 서초구 동광로19길 5, 201호 (방배동)",37.492750564,126.989339498,public
글로벌코리아선영,kculture,travel_agency,서울특별시,"서울특별시 서초구 방배로26길 42, 201호 (방배동)",37.489658019,126.995172275,public
인프럭처 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 사임당로 58, 제일빌딩 지하1층 씨103호 (서초동)",37.488613148,127.016699395,public
주식회사 지티지한국의료관광,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로107길 21, 대능빌딩 2층 (잠원동)",37.517929725,127.017689884,public
주식회사 빅앤리,kculture,travel_agency,서울특별시,"서울특별시 서초구 남부순환로333길 10, 2층 230호 (서초동)",37.483101502,127.020407273,public
페스티벌투어(Festival Tour),kculture,travel_agency,서울특별시,"서울특별시 서초구 서초중앙로 51, 서초신성미소시티 207호 (서초동)",37.486306405,127.014997403,public
주식회사 탑트래블,kculture,travel_agency,서울특별시,"서울특별시 서초구 효령로60길 23-14, TSA 빌딩 2층 149호 (서초동)",37.484540562,127.019695512,public
부모사랑 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 방배로 123, 사단법인대한미용사회 4층 (방배동)",37.48495999,126.994988801,public
비케이한국성형,kculture,travel_agency,서울특별시,"서울특별시 서초구 사임당로 28, 577호 (서초동, 나이스빌딩)",37.487758659,127.013188403,public
(주)아이넷크루즈온,kculture,travel_agency,서울특별시,"서울특별시 서초구 양재천로11길 34, 아이넷빌딩 2층 (양재동)",37.476006912,127.035839437,public
브라이타월드,kculture,travel_agency,서울특별시,"서울특별시 서초구 나루터로 59, 4층 4309호 (잠원동, 라성빌딩)",37.51529292,127.016484634,public
주식회사 사람이야기,kculture,travel_agency,서울특별시,"서울특별시 서초구 남부순환로339길 60, 4층 비20호 (서초동)",37.485647337,127.021621226,public
주식회사 엠제이메디투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로78길 50, 6층 엘에스636호 (서초동)",37.493352983,127.02863992,public
어썸투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 463, 5층 501호 (서초동, 리젠타워)",37.50340282,127.024377973,public
주식회사 신한유,kculture,travel_agency,서울특별시,"서울특별시 서초구 나루터로 73, 6층 (잠원동)",37.515714843,127.017810169,public
(주)예하투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 바우뫼로7길 8, 우면종합상가 801호 (우면동)",37.470855751,127.025379739,public
필고 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 사임당로 39, 한성빌딩 3층 (서초동)",37.488423436,127.014098675,public
원투씨엠(주),kculture,travel_agency,서울특별시,"서울특별시 서초구 바우뫼로37길 30, 위메스 빌딩 4, 5층 (양재동)",37.480154013,127.039198551,public
라쿠텐커머스앤마케팅코리아 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 사평대로 368, 케이플라츠 신논현(구. 중앙화촌빌딩) 11층 1호 (서초동)",37.503787417,127.023517798,public
주식회사 해양사자,kculture,travel_agency,서울특별시,"서울특별시 서초구 남부순환로350길 8, 용연빌딩 6층 602호 (양재동)",37.484171071,127.035331177,public
날개마이스,kculture,travel_agency,서울특별시,"서울특별시 서초구 바우뫼로7길 8, 우면종합상가 802호 (우면동)",37.470855751,127.025379739,public
주식회사 렛츠트립,kculture,travel_agency,서울특별시,"서울특별시 서초구 사평대로57길 130, 4층 (반포동)",37.509631004,127.021035827,public
주식회사 댄스플래너,kculture,travel_agency,서울특별시,"서울특별시 서초구 효령로 229, 서울빌딩 지층층 1호 (서초동)",37.48387375,127.00910361,public
사이판라오라오골프앤리조트코리아 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 남부순환로323길 56-3, 산도스S빌딩 2층 (서초동)",37.483633296,127.01368981,public
글로리유,kculture,travel_agency,서울특별시,"서울특별시 서초구 남부순환로335길 35, 3층 303호 (서초동)",37.484111424,127.021529392,public
주식회사 봄기운,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로55길 17, 중추빌딩 엘층 88호 (서초동)",37.496193663,127.01509967,public
케이나나투어(K-Nana Tour),kculture,travel_agency,서울특별시,"서울특별시 서초구 남부순환로 2634-8, 단성빌딩 509호 (양재동)",37.484751971,127.038663764,public
웰니스 플러스 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 남부순환로356길 70, 201호 (양재동)",37.481749965,127.038460708,public
뷰티 테라피,kculture,travel_agency,서울특별시,"서울특별시 서초구 헌릉로8길 9-8, 내곡플라자 6층 601-B10호 (내곡동)",37.456687315,127.059996128,public
주식회사 국제교류연합,kculture,travel_agency,서울특별시,"서울특별시 서초구 서운로 142-4, 재전빌딩 610호 (서초동)",37.496119793,127.024919411,public
주식회사 루커스인터네셔널,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로46길 65, 아주빌딩 502호 (서초동)",37.490021276,127.011595739,public
주식회사 베스트닥터코리아,kculture,travel_agency,서울특별시,"서울특별시 서초구 반포대로 122, 210호 (서초동)",37.49109083,127.008559803,public
주식회사 행복인투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 논현로 139, 7층 (양재동, 대흥빌딩)",37.482000336,127.042604637,public
포시즌케어코리아 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 305, 1622호 (서초동, 현대렉시온)",37.490190072,127.03063531,public
주식회사 아트투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로78길 50, 우영빌딩 6층 LS-628호 (서초동)",37.493352983,127.02863992,public
주식회사 에이아이엔,kculture,travel_agency,서울특별시,"서울특별시 서초구 신반포로 326, 201호 (반포동)",37.510270541,127.019556511,public
아이엘디트레벌(주),kculture,travel_agency,서울특별시,"서울특별시 서초구 신반포로3길 8, 반포프라자 지층 113호 (반포동)",37.502129199,126.986908631,public
(주)메씨인터내셔날,kculture,travel_agency,서울특별시,"서울특별시 서초구 방배로 183, 동주빌딩 3층 (방배동)",37.489836657,126.991975889,public
웅 투어,kculture,travel_agency,서울특별시,서울특별시 서초구 서래로 27 (반포동),37.497461826,126.998136369,public
"주식회사 글로벌드보라(GLOBAL DEBORA INC. Co.,Ltd.)",kculture,travel_agency,서울특별시,"서울특별시 서초구 방배로 184, 3층 302-10호 (방배동)",37.489981537,126.992486878,public
(주)젠틀바이어,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로78길 50, 우영빌딩 6층 612호 (서초동)",37.493352983,127.02863992,public
(주)캐럿솔루션즈,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 479, 신논현타워 6층 (반포동)",37.505082955,127.023700376,public
(주)핫써니,kculture,travel_agency,서울특별시,"서울특별시 서초구 반포대로14길 71, LG서초에클라트 12층 1213호 (서초동)",37.486951179,127.014398553,public
"주식회사 에이테이션(A tation CO.,Ltd.)",kculture,travel_agency,서울특별시,"서울특별시 서초구 사임당로 17, 김정문알로에빌딩 4층 (서초동)",37.487782519,127.012024907,public
주식회사 조이투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로 275, 중앙빌딩 301호 (서초동)",37.493377619,127.011679276,public
(주)우락부락,kculture,travel_agency,서울특별시,"서울특별시 서초구 논현로17길 4, 백마빌딩 4층 (양재동)",37.476549865,127.045348597,public
찬이엔엠 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 반포대로18길 36, 201동 2308호 (서초동, 서초센트럴IPARK)",37.487213318,127.011492784,public
주식회사 에이치비렌탈,kculture,travel_agency,서울특별시,"서울특별시 서초구 사평대로57길 135, 우호빌딩 3층 302호 (반포동)",37.509853031,127.020632994,public
주식회사 에스비여행사(SB TRIP),kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 359, 대우도씨에빛2 1909호 (서초동)",37.494840143,127.028591115,public
주식회사 웨이브메디,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 557, 성한빌딩 7층 (잠원동)",37.511559108,127.020652732,public
주식회사 지구촌호랭이,kculture,travel_agency,서울특별시,"서울특별시 서초구 방배로 41, 방배홈스텔 2층 207호 (방배동)",37.478353365,126.999302264,public
주식회사 렛츠고 트래블,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로46길 99, 현빌딩 4층 4235호 (서초동)",37.490186704,127.013484702,public
주식회사 아리수코리아디엠씨,kculture,travel_agency,서울특별시,"서울특별시 서초구 반포대로 10, 4층 (서초동)",37.48164216,127.012997624,public
시드앤파트너스,kculture,travel_agency,서울특별시,"서울특별시 서초구 반포대로23길 45-4, 두리안 201호 (서초동)",37.488655553,127.006128446,public
(주)케이월드,kculture,travel_agency,서울특별시,"서울특별시 서초구 나루터로15길 16, 3층 (잠원동, 연합빌딩)",37.51652312,127.018174694,public
(주)셀라비,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로74길 51, 강남역 롯데골드로즈 604호 (서초동)",37.493114473,127.028382765,public
(주)반포서초투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 잠원로 24, 반포자이플라자 지층 32호 (반포동)",37.507169365,127.00989133,public
(주)한샘여행사,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 309, 코리아비지니스센타 1506호 (서초동)",37.490413526,127.030268012,public
(주)에이치아이엠투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로65길 12, 1005호 (서초동, 한서그린빌리지오피스텔)",37.500516608,127.024722266,public
(주)가나국제유학원,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 437, 7층 (서초동, 대원빌딩)",37.501362893,127.025511192,public
이청우행정사사무소,kculture,travel_agency,서울특별시,"서울특별시 서초구 신반포로47길 47, 인정빌딩 3층 301호 (잠원동)",37.512388525,127.018262568,public
주식회사 제이세나,kculture,travel_agency,서울특별시,"서울특별시 서초구 사평대로55길 30, 301호 (반포동)",37.50532254,127.022463278,public
솔라투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초중앙로 149-5, 파인빌딩 3층 (서초동)",37.494833365,127.012773448,public
주식회사 서리풀콘텐츠 협동조합,kculture,travel_agency,서울특별시,"서울특별시 서초구 염곡말길 9, 내곡동종합시설 3층 (염곡동)",37.461975009,127.051178938,public
주식회사 스마트웰,kculture,travel_agency,서울특별시,서울특별시 서초구 반포대로 79 (주)더높은꿈을향하여 5층 (서초동),37.487214277,127.00927237,public
주식회사 씨엘엠앤에스,kculture,travel_agency,서울특별시,서울특별시 서초구 바우뫼로 193 (양재동),37.479569869,127.040494809,public
주식회사 칸에어,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 309, 코리아비지니스센타 714호 (서초동)",37.490413526,127.030268012,public
(주)루소항공여행사,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로73길 40, 강남오피스텔 603호 (서초동)",37.500917427,127.024556591,public
트래블시스템,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로73길 54, 서초동 오피스텔 709호 (서초동)",37.501996195,127.024118829,public
더베스트투어(주),kculture,travel_agency,서울특별시,"서울특별시 서초구 서초중앙로 26, 211호 (서초동, 래미안 서초유니빌)",37.484666436,127.017006184,public
(주)유니원커뮤니케이션즈,kculture,travel_agency,서울특별시,"서울특별시 서초구 서운로 42, 유니원빌딩 (서초동)",37.487756894,127.028851302,public
트래블어쓰,kculture,travel_agency,서울특별시,"서울특별시 서초구 청계산로 211, 심플리시티 B1층 13호 (신원동)",37.446771106,127.056865055,public
더 메디칼 코리아(The Medical Korea),kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로74길 45, ENDEAVOR TOWER B1층 118호 (서초동)",37.493678032,127.028104672,public
(주)글로잉글로벌,kculture,travel_agency,서울특별시,"서울특별시 서초구 효령로55길 22, 그린빌오피스텔 1305호 (서초동)",37.485802423,127.014697081,public
(주)신화투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 동작대로 10, 5층 (방배동)",37.477401621,126.982047408,public
주식회사 핸디즈,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 327, 대륭서초타워 5층 (서초동)",37.492063993,127.029795851,public
(주)익스클루시브 투어 코리아,kculture,travel_agency,서울특별시,"서울특별시 서초구 주흥길 69, 202호 (반포동)",37.508836328,127.018997321,public
문광여행사,kculture,travel_agency,서울특별시,"서울특별시 서초구 언남길 82, 504호 (양재동, 효정빌딩)",37.475205984,127.045756731,public
(주)아리랑티브이미디어,kculture,travel_agency,서울특별시,"서울특별시 서초구 남부순환로 2351, 국제방송교류재단 14층 (서초동)",37.478846418,127.008349284,public
(주)라헤베,kculture,travel_agency,서울특별시,"서울특별시 서초구 효령로53길 21, 709호 (서초동)",37.485502802,127.013496852,public
주식회사 한일고속,kculture,travel_agency,서울특별시,"서울특별시 서초구 신반포로 194, 강남고속버스터미널 9층 910호 (반포동)",37.506435307,127.006833068,public
주식회사 굿투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 마방로10길 15, 트윈타워 B동 720호 (양재동)",37.476889932,127.043877574,public
안심여행사(Ansim),kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로 396, 강남빌딩 17층 브이 575호 (서초동)",37.496522288,127.02477737,public
주식회사 텐핑거스,kculture,travel_agency,서울특별시,"서울특별시 서초구 나루터로 62, 일신빌딩 7층 (잠원동)",37.515023919,127.016757167,public
주식회사 유니크플랜,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로 396, 강남빌딩 2층 204호 (서초동)",37.496522288,127.02477737,public
주식회사 월드컴패스,kculture,travel_agency,서울특별시,"서울특별시 서초구 사임당로 158, 리더스원 상가 1층 (서초동)",37.491849391,127.02717676,public
주식회사 액스,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 349, 우남빌딩 13층 (서초동)",37.493893328,127.029078814,public
주식회사 한중교류협회,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로18길 15-3, 5층 (양재동)",37.472058234,127.0396233,public
주식회사 시엔플레이스,kculture,travel_agency,서울특별시,"서울특별시 서초구 양재천로21길 3, 디와이빌딩 4층 (양재동)",37.475804304,127.039151158,public
(주)폴리클럽,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로37길 51, 요한빌딩 4층 (서초동)",37.484576767,127.03073203,public
코메(Ko:Me),kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로95길 15, 주은빌딩 301호 (잠원동)",37.513653122,127.019155793,public
비아트리스 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 525-7, 505호 (반포동)",37.508786731,127.021678483,public
글로넷플러스 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 매헌로14길 33, 글로넷빌딩 B1호 (양재동)",37.465981222,127.035061013,public
연합여행사(주),kculture,travel_agency,서울특별시,"서울특별시 서초구 신반포로 326-10, 203호 (반포동, 대종빌딩)",37.510043619,127.019330551,public
(사)국제교류증진협회,kculture,travel_agency,서울특별시,서울특별시 서초구 남부순환로294길 33 (방배동),37.471396373,126.991525235,public
(주)교문여행사,kculture,travel_agency,서울특별시,"서울특별시 서초구 바우뫼로12길 70, 아트홀1층 (양재동, 더케이호텔서울)",37.466221581,127.032778866,public
(주)코엔씨,kculture,travel_agency,서울특별시,"서울특별시 서초구 서운로 160, 901호 (서초동,팔레스빌딩)",37.497687362,127.024195688,public
(주)해외교육사업단,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 381, 709호 (서초동)",37.49667509,127.027699482,public
티켓코리아(주),kculture,travel_agency,서울특별시,"서울특별시 서초구 반포대로18길 36, 201동 1410호 (서초동, 서초센트럴IPARK)",37.487213318,127.011492784,public
주식회사 위코멧,kculture,travel_agency,서울특별시,"서울특별시 서초구 방배로 62, 성산빌딩 4층 (방배동)",37.480305952,126.998809661,public
주식회사 지비앤투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 반포대로24길 95, 가향빌딩 4층 (서초동)",37.489115891,127.014064356,public
주식회사 비즈트래블,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초중앙로 188, B329호 (서초동, 아크로비스타)",37.498406983,127.012895433,public
주식회사 대한국제성형미용연수원,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로51길 10, 강남효성해링턴타워 비1층층 107-3호 (서초동)",37.491290726,127.029280776,public
주식회사 퐁당닷컴,kculture,travel_agency,서울특별시,서울특별시 서초구 청계산로11길 32 (주)퐁당닷컴 (신원동),37.449019837,127.05839059,public
주식회사 라베골프투어클럽,kculture,travel_agency,서울특별시,"서울특별시 서초구 서운로 13, 중앙로얄오피스텔 지하1층 126-아12호 (서초동)",37.485274335,127.028984986,public
주식회사 케이이티에이,kculture,travel_agency,서울특별시,"서울특별시 서초구 바우뫼로7길 8, 801호 (우면동)",37.470855751,127.025379739,public
주식회사 케어트립,kculture,travel_agency,서울특별시,"서울특별시 서초구 사임당로 27, 평환빌딩 4층 4A69호 (서초동)",37.488062231,127.013096325,public
국제가속기엔지니어링 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 양재천로11길 18, 세윤빌딩 1층 (양재동)",37.475442176,127.036236946,public
주식회사 모노이지,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로12길 49, 대덕빌딩 4층 (양재동)",37.471008416,127.041379231,public
(주)씨티리무진,kculture,travel_agency,서울특별시,"서울특별시 서초구 사임당로 27, 평환빌딩 4층 4에이83호 (서초동)",37.488062231,127.013096325,public
캐치메이뉘,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로37길 49, 애서니움빌딩 409호 (서초동)",37.48459487,127.030904741,public
(주)바흐자,kculture,travel_agency,서울특별시,"서울특별시 서초구 반포대로14길 30, 센츄리오피스텔 412호 (서초동)",37.485409078,127.01278121,public
알비뷰티플러스(RB Beauty Plus),kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로 357, 아르누보씨티3 1502호 (서초동)",37.496167116,127.020483409,public
트래블 서치,kculture,travel_agency,서울특별시,"서울특별시 서초구 방배로25길 20, 승인빌딩 2층 (방배동)",37.488567373,126.991703273,public
(주)코앤씨,kculture,travel_agency,서울특별시,"서울특별시 서초구 동작대로 10, 5층 (방배동)",37.477401621,126.982047408,public
(주)평화드림,kculture,travel_agency,서울특별시,"서울특별시 서초구 반포대로 22 (서초동,서초평화빌딩 5층)",37.482771898,127.012719374,public
주식회사 윈윈국제,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로 334, 601호 (서초동, 브라운스톤서초)",37.494709162,127.018291232,public
(주)상쾌한,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초중앙로 48, 한솔빌딩 5층 (서초동)",37.486267855,127.015809786,public
(주)세양여행사,kculture,travel_agency,서울특별시,"서울특별시 서초구 나루터로 61, 태승빌딩 602호 (잠원동)",37.515407568,127.016726087,public
유한회사 클룩트래블테크놀러지,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로77길 17, BLOCK77 12층 (서초동)",37.499603962,127.025742605,public
주식회사 경남유통,kculture,travel_agency,서울특별시,"서울특별시 서초구 양재대로12길 36, 양곡도매시장 056-2호 (양재동)",37.459435455,127.037393717,public
클락골프투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로 17, 204호 (방배동, 방배대우디오빌)",37.486050988,126.984412552,public
주식회사 헤이코리아,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 631, 크레신타워 1306호 (잠원동)",37.518082242,127.018497915,public
주식회사 중원디엔시,kculture,travel_agency,서울특별시,"서울특별시 서초구 남부순환로347길 59, 서일빌딩 301호 (서초동)",37.48696306,127.030762616,public
주식회사 로디언즈,kculture,travel_agency,서울특별시,서울특별시 서초구 서초대로25길 53 (방배동),37.490004506,126.992879231,public
주식회사 코네티브커넥션,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로91길 13, JD하운빌딩 326호 (잠원동)",37.511824422,127.019718744,public
주식회사 에이피뷰티디자인,kculture,travel_agency,서울특별시,"서울특별시 서초구 서운로6길 26, 지훈빌딩 3층 제333호 (서초동)",37.485537917,127.030825954,public
숨코퍼레이션 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 매헌로 16, 하이브랜드 1312호 (양재동)",37.463542438,127.037041107,public
주식회사 제이제트그룹,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로 397, 부띠크 모나코 502호 (서초동)",37.497469832,127.024517046,public
(주)비전회원권거래소,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 507, 702호 (반포동)",37.50717114,127.022690591,public
고투게이트코리아 유한책임회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로 396, 강남빌딩 16층 (서초동)",37.496522288,127.02477737,public
주식회사 힐링브리즈,kculture,travel_agency,서울특별시,"서울특별시 서초구 사평대로56길 5, 아멜리아 2, 3층 (서초동)",37.50351424,127.023275966,public
주식회사 유엔씨,kculture,travel_agency,서울특별시,"서울특별시 서초구 논현로31길 41, 세원빌딩 2층 (양재동)",37.480854267,127.041295837,public
에프앤마이스 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 315, 파이낸셜뉴스빌딩 9층 (서초동)",37.491116565,127.030282133,public
주식회사 만연국제투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로54길 29-18, RS빌딩 407호 (서초동)",37.492645989,127.01687395,public
투어랩스,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로 243, 4층 (서초동)",37.492378825,127.008529267,public
주식회사 웰코트립,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로55길 17, 중추빌딩 L층 88호 (서초동)",37.496193663,127.01509967,public
주식회사 서우코리아레저,kculture,travel_agency,서울특별시,"서울특별시 서초구 사평대로 369, 유성빌딩 2층 201호 (반포동)",37.504434233,127.023331709,public
주식회사 레드타이,kculture,travel_agency,서울특별시,"서울특별시 서초구 강남대로 369, 에이플러스에셋타워 12층 7호 (서초동)",37.495673498,127.028208435,public
납세정의신문 주식회사,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로50길 19, 이레 오피스텔 402호 (서초동)",37.492403771,127.013171043,public
주식회사 로디언즈 홀딩스,kculture,travel_agency,서울특별시,"서울특별시 서초구 서초대로25길 55, 2층 202호 (방배동)",37.490187071,126.992812334,public
주식회사 글림미디어그룹,kculture,travel_agency,서울특별시,서울특별시 서초구 강남대로12길 31 (양재동),37.470386185,127.040535522,public
(주)이앤티파트너스,kculture,travel_agency,서울특별시,"서울특별시 서초구 논현로 23, 2층 (양재동)",37.473016332,127.049006471,public
주식회사 에브리데이투어,kculture,travel_agency,서울특별시,"서울특별시 서초구 사평대로53길 30, 반포엠 422호 (반포동)",37.5056659,127.021537265,public
