contentid,contenttypeid,name,address,addr2,lon,lat,cat1,cat2,cat3,image_url,tel,sub_category,sido
2515783,25,"내 아이와 함께, 시골 겨울나기",,,128.4566390415,35.557741622,C01,C0112,C01120001,,,tourism_course,
2515793,25,단군의 성전을 찾아서,,,127.6608508474,35.2385634197,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/15/1271415_image2_1.jpg,,tourism_course,
1908277,25,"더운 여름, 김해의 계곡에서 놀아보자",,,128.7755406911,35.1853643277,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/98/1207298_image2_1.jpg,,tourism_course,
2350083,25,"도시, 섬, 항구가 어우러진 바다의 야경",,,128.5748020743,35.2071082341,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/54/2033254_image2_1.jpg,,tourism_course,
2385677,25,동의보감 간행 400주년 기념 산청세계전통의학엑스포가 열린 곳,,,127.8279364158,35.4397658786,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/53/1929553_image2_1.jpg,,traditional_culture,
2663433,25,동화같은 사천 여행,경상남도 사천시 사남면 공단1로 108,,128.063478201,35.070944919,C01,C0114,C01140001,,,tourism_course,경상남도
2357713,25,뗏목 타고 피라미 잡으며 더위사냥,,,127.9572739316,35.0588999517,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/69/1870669_image2_1.jpg,,tourism_course,
1892285,25,뚜벅뚜벅 두발로 떠나는 통영 속살 여행,,,128.4243304089,34.8442350767,C01,C0115,C01150001,,,tourism_course,
2393102,25,레포츠를 통해 스트레스를 날릴 수 있는 캠핑 [웰촌],,,128.6430659269,34.7770798345,C01,C0116,C01160001,http://tong.visitkorea.or.kr/cms/resource/06/1830406_image2_1.jpg,,tourism_course,
2515768,25,무더위도 쉬어가는 얼음골 나들이,,,128.9948019426,35.5947806849,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/34/219534_image2_1.jpg,,tourism_course,
2364126,25,무엇을 상상하든 그 이상의 절경을 만나다.,,,128.0768878142,35.1889652253,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/10/1611410_image2_1.jpg,,tourism_course,
1855403,25,"물미해안도로, 바다를 바라보며 달리다",,,128.0002121149,34.8341481396,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/77/2628877_image2_1.jpg,,tourism_course,
2037380,25,바다 위와 바다 속을 달리다.,,,128.7193731055,35.0921931932,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/92/749592_image2_1.jpg,,tourism_course,
2364608,25,"바다, 항구, 문화, 예술을 품은 카멜레온의 도시",,,128.6753431777,35.3138508505,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/25/2043325_image2_1.jpg,,traditional_culture,
2722654,25,바다와 예술의 고을 통영에서 숨을 돌리다!,경상남도 통영시 국치1길 52-24,(인평동),128.392472317,34.8349299931,C01,C0114,C01140001,,,tourism_course,경상남도
2515773,25,"바람 따라 길 따라, 고즈넉한 산책",,,128.8085428295,35.5096812637,C01,C0114,C01140001,,,tourism_course,
2515746,25,반짝반짝 작은 별 아름답게 비치네,,,128.8866210672,35.2442542012,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/33/2486333_image2_1.jpg,,tourism_course,
2044476,25,벚꽃 잔치의 최고봉 봄날의 낭만에 취한다.,,,128.6596235763,35.1650783803,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/86/1274186_image2_1.jpg,,tourism_course,
1855677,25,벽계계곡에서 즐기는 캠핑여행,,,128.2949459289,35.3139272844,C01,C0116,C01160001,http://tong.visitkorea.or.kr/cms/resource/67/1611467_image2_1.jpg,,tourism_course,
2515788,25,보드라운 찻잎과 섬진강 벚굴 품은 하동,,,127.7467589166,35.0644900741,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/15/1743015_image2_1.jpg,,tourism_course,
2631918,25,보물섬 남해로 떠나는 황홀한 여행,경상남도 남해군 삼동면 금암로 519-4,,128.0122018074,34.762364719,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/95/1991395_image2_1.jpg,,tourism_course,경상남도
1855676,25,부처의 진신사리 만나러 가는 길,,,129.0656153902,35.4880634584,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/83/1229083_image2_1.jpg,,tourism_course,
1977177,25,불교문화의 정수와 늪의 신비를 찾아서...,,,128.5534784656,35.5319462966,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/76/216776_image2_1.jpg,,traditional_culture,
2038187,25,불심으로 새기고 지혜로 보존하다.,,,128.1360449201,35.7667232954,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/73/1986973_image2_1.jpg,,tourism_course,
2724128,25,비대면 힐링 거제 여행코스,경상남도 거제시 남부면 해금강3길 23,,128.67458648,34.7366543572,C01,C0114,C01140001,,,tourism_course,경상남도
2389116,25,비봉내마을 농촌관광 코스 [웰촌],,,128.0132690353,35.0585037617,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/18/605518_image2_1.jpg,,tourism_course,
2037010,25,사계절 변신하는 생태 천국,,,128.4182316642,35.5445451902,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/41/2774941_image2_1.jpg,,tourism_course,
2514308,25,사천의 과거와 현재를 보다,,,128.0936502129,35.0841439713,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/82/1611382_image2_1.jpg,,tourism_course,
2364131,25,사천의 역사탐방로 산책,,,127.9199487926,35.083188232,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/95/1611395_image2_1.jpg,,tourism_course,
1967425,25,산청군의 문화유적지 답사 1,,,127.9668164772,35.4161237892,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/83/1912583_image2_1.jpg,,traditional_culture,
1967430,25,산청군의 문화유적지 답사 2,,,127.8997221113,35.3212277466,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/30/794730_image2_1.jpg,,traditional_culture,
1967431,25,산청군의 문화유적지 답사 3,,,127.8166203346,35.3499758139,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/54/792954_image2_1.jpg,,traditional_culture,
1870711,25,"살아있는 자연사 박물관, 우포늪여행",,,128.4160843757,35.5539107612,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/98/1619398_image2_1.jpg,,museum,
1855425,25,삿갓에 숨겨진 삿갓배미를 찾아라!,,,127.9273164135,34.914468415,C01,C0112,C01120001,,,tourism_course,
1853965,25,섬 속의 섬을 찾아가는 여행,,,128.711837928,34.7696596788,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/09/213309_image2_1.jpg,,tourism_course,
2656788,25,"섬진강 따라, 녹차향 따라",,,127.8934009321,34.9834489682,C01,C0114,C01140001,,,tourism_course,
2515790,25,소설<토지> 기행,,,127.6917507908,35.1358810819,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/98/2026198_image2_1.jpg,,tourism_course,
1853969,25,수승대에서 옛 선비들의 풍류를 느끼다,,,127.8334829365,35.7606824397,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/77/1611177_image2_1.jpg,,tourism_course,
2516048,25,시끌벅적 시장 속으로,,,127.6240887269,35.1879851446,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/47/2003147_image2_1.jpg,,tourism_course,
2381394,25,아라가야의 역사를 담은 타임캡슐,,,128.4029071115,35.2691592651,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/94/1856994_image2_1.jpg,,tourism_course,
1870733,25,악양 슬로우시티에서 즐기는 느릿느릿 시간,,,127.7456535215,35.0620403303,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/81/1322281_image2_1.jpg,,tourism_course,
2371985,25,"알짜배기 자연 치유여행, 남해",,,128.0510169343,34.7983974799,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/65/1998765_image2_1.jpg,,tourism_course,
1870753,25,"양반의 고장, 함양의 화림동계곡을 걷다",,,127.7687216334,35.5659755637,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/79/1676679_image2_1.jpg,,tourism_course,
2381550,25,양산에 신선도 반할 비경이 숨어 있다,,,129.104797074,35.4243519049,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/95/1229495_image2_1.jpg,,tourism_course,
2519107,25,어촌 마을에서 보내는 여름향기,,,127.9235756567,35.1060523924,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/71/2389971_image2_1.JPG,,tourism_course,
2515782,25,여기는 꼭! 사천 여행에 빼먹지 말아야 할 코스,경상남도 사천시 사남면 공단1로 108,,128.063478201,35.070944919,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/72/1611372_image2_1.jpg,,tourism_course,경상남도
2046337,25,연둣빛 신록으로 빛나는 숲,,,128.3223775787,34.9730105074,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/31/1916731_image2_1.JPG,,tourism_course,
1855449,25,영남의 알프스를 걷다,,,128.961344023,35.5853561242,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/44/219544_image2_1.jpg,,tourism_course,
1908068,25,영남지역 유일한 시민천문대에서 낭만과 추억을,,,128.9096750828,35.2270260017,C01,C0114,C01140001,,,tourism_course,
2515740,25,예술에 취하다,,,128.7685850297,35.3137858957,C01,C0114,C01140001,,,tourism_course,
2619919,25,온 가족이 행복한 진주&산청 여행 코스,경상남도 산청군 금서면 동의보감로555번길 61,,127.8278613869,35.4411434995,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/17/2594917_image2_1.jpg,,tourism_course,경상남도
2785010,25,은빛 가을이 찾아온 합천,경상남도 합천군 가회면 황매산공원길 137-7,,127.9958203619,35.4873718178,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/22/2746422_image2_1.JPG,,tourism_course,경상남도
1870729,25,이순신 장군의 흔적을 따라가는 여행,,,128.4834880755,34.7793267216,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/71/809071_image2_1.jpg,,tourism_course,
1855416,25,이충무공과 작별인사를 나누다,,,127.8720260408,34.944233551,C01,C0112,C01120001,,,tourism_course,
1855468,25,"임진왜란의 영웅, 사명대사를 만나다",,,128.6052470921,35.4973539196,C01,C0113,C01130001,,,tourism_course,
2037261,25,자연을 품은 가을밤의 서정,,,128.397246664,35.0545027118,C01,C0116,C01160001,http://tong.visitkorea.or.kr/cms/resource/99/1830399_image2_1.jpg,,tourism_course,
1966900,25,"자연을 품은 곳, 창녕 우포늪과 의령 한우산",,,128.4160843757,35.5539107612,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/97/1803897_image2_1.jpg,,tourism_course,
2357546,25,"조개 캐고, 쏙 잡고, 맨손 고기잡이까지",,,127.9273164135,34.914468415,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/62/2020762_image2_1.jpg,,tourism_course,
2677764,25,지루할 틈이 없다! 통영의 아름다움과 즐거움을 모두 갖춘 여행,경상남도 통영시 동피랑1길 6-18,(동호동),128.4276467571,34.8453461228,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/34/2638434_image2_1.JPG,,tourism_course,경상남도
1870738,25,지리산 자락에서 즐기는 캠핑여행,,,127.7196437029,35.5255626017,C01,C0116,C01160001,http://tong.visitkorea.or.kr/cms/resource/68/799668_image2_1.jpg,,tourism_course,
1976466,25,지리산의 깊은 산자락 속에 세상 시름을 묻다,,,127.7196437029,35.5255626017,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/37/799637_image2_1.jpg,,tourism_course,
1870693,25,진주성을 따라 임진왜란을 생각하다,,,128.0802763856,35.1897457534,C01,C0112,C01120001,,,tourism_course,
1960689,25,진주의 축제 코스,,,128.0410190787,35.1760243778,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/55/1950055_image2_1.jpg,,tourism_course,
2515767,25,"찬란하고 아련하게, 밀양 봄마중",,,128.7552590901,35.4921350361,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/04/2486104_image2_1.jpg,,tourism_course,
2364112,25,찬란한 가야문화의 심장부 ‘김해’로 출발!,,,128.877307982,35.2445817707,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/29/1611229_image2_1.jpg,,traditional_culture,
2364589,25,창녕을 빛내는 원시자연과 문화유산과의 조우,,,128.4160843757,35.5539107612,C01,C0115,C01150001,,,traditional_culture,
2514309,25,창녕의 생태를 오감으로 느끼다,,,128.4132429607,35.5538523828,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/97/1803897_image2_1.jpg,,tourism_course,
1855378,25,"철기문화의 중심국가, 가야를 만나다",,,128.9123710205,35.2654161888,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/53/750253_image2_1.jpg,,traditional_culture,
1960690,25,청정 남해안의 비경을 찾아서,,,127.8943963083,34.7279803963,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/19/1292219_image2_1.jpg,,tourism_course,
2037488,25,최고 수온 78도씨 피부 질환에 좋은 유황 성분 가득,,,128.4182316644,35.5445368581,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/49/1757949_image2_1.JPG,,tourism_course,
2364085,25,푸른 바다에 펼쳐진 거제 해상 역사를 찾아,,,128.6906371891,34.8669317677,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/96/1593396_image2_1.jpg,,tourism_course,
1967388,25,하동의 차문화와 아름다운 청산을 돌아보며...,,,127.6497769643,35.2330832887,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/43/1271443_image2_1.jpg,,traditional_culture,
2006482,25,"한 여름에도 시원한 얼음골, 밀양 여행",,,128.9804563782,35.5803348234,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/44/1144544_image2_1.jpg,,tourism_course,
1853967,25,한국전쟁의 상흔을 느껴보는 여행,,,128.6247343647,34.875324085,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/55/213055_image2_1.jpg,,tourism_course,
1870727,25,한려해상 국립공원의 풍경을 담다,,,128.5498196639,34.6258866951,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/41/751241_image2_1.jpg,,tourism_course,
1853963,25,한려해상국립공원의 비경을 만나다,,,128.6644788978,34.7414314203,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/63/749563_image2_1.jpg,,tourism_course,
2364134,25,한방약초와 동의보감의 고장 산청에서 힐링을!,,,127.9364784516,35.2741948084,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/54/892854_image2_1.jpg,,tourism_course,
1855664,25,한방테마파크에서 누리는 힐링여행,,,127.8313513996,35.4920211468,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/28/1611428_image2_1.jpg,,theme_park,
1870766,25,해인사와 팔만대장경을 만나는 여행,,,128.098758376,35.8016047815,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/81/214181_image2_1.jpg,,tourism_course,
1967407,25,"화개장터, 최참판댁부터 삼성궁까지 하동의 명물을 만나는 길",,,127.6239776255,35.1879684779,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/60/709060_image2_1.jpg,,tourism_course,
1870735,25,화개천을 따라 화사한 벚꽃과 그윽한 차향을 만나다,,,127.6480636145,35.2181155005,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/88/1320488_image2_1.jpg,,tourism_course,
1870725,25,흩날리는 벚꽃을 만끽하다,,,128.6593264262,35.1633674558,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/01/1272801_image2_1.jpg,,tourism_course,
1870718,25,"1,500년 전 가야시대 소녀를 만나러 가다",,,128.5021910566,35.5408804651,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/99/1204599_image2_1.jpg,,tourism_course,
2364067,25,700리 해안의 풍광을 따라 달리는 지상 최고의 드라이브,,,128.6761974382,34.7371404431,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/04/1820904_image2_1.jpg,,tourism_course,
2381406,25,‘바다여행의 종합 세트’ 사천으로 가자,,,128.0741699711,34.9247115162,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/74/1998774_image2_1.jpg,,tourism_course,
2402735,25,“해금강이 전부인 줄 알았지?”...거제에서 배우는 역사,,,128.595876376,34.8522233697,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/59/1609959_image2_1.jpg,,tourism_course,
1857201,25,가창오리의 화려한 군무를 만나다,,,126.489267094,35.8404805922,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/89/2714989_image2_1.jpg,,tourism_course,
2381376,25,간판 하나로 유명해진 원촌마을,,,127.3974372999,35.6910909667,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/83/1741183_image2_1.jpg,,tourism_course,
1865551,25,"계곡에서 탁족을 즐기고, 와인 한 잔에 역사를 음미하다",,,127.7267788434,35.8512758141,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/13/531313_image2_1.jpg,,tourism_course,
2382589,25,고추장 익는 마을코스 [웰촌],,,127.1176646547,35.4860815849,C01,C0112,C01120001,,,tourism_course,
1865179,25,곤도라를 타고 오르는 덕유산 향적봉,,,127.7429735364,35.8919603707,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/98/1196798_image2_1.jpg,,tourism_course,
2371989,25,군산역사문화탐방 시간여행,,,126.7958894224,35.9587417615,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/14/1603914_image2_1.jpg,,traditional_culture,
2036096,25,군산의 명물 먹거리 여행,,,126.7032829996,35.9901671446,C01,C0117,C01170001,http://tong.visitkorea.or.kr/cms/resource/51/1870451_image2_1.jpg,,tourism_course,
2017899,25,군산의 은파관광단지에서 즐기는 군산여행,,,126.6855377608,35.9748519236,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/05/2017305_image2_1.jpg,,tourism_course,
1874106,25,꼼꼼하게 둘러보는 전주 한옥마을과 주변 명소들,,,127.1486672969,35.8137060365,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/65/1605565_image2_1.jpg,,traditional_culture,
2371950,25,내장산의 단풍과 동학혁명의 뜨거운 열망이 타는 정읍,,,126.8301364886,35.630493611,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/55/652955_image2_1.jpg,,tourism_course,
2932734,25,누구나 가기 좋은 익산 나들이 코스,전북특별자치도 익산시 호반로 8 보석박물관,,127.1029417,35.99032124,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/97/2514197_image2_1.jpg,,museum,전북특별자치도
2786990,25,달(月)달(月)한 남원여행,전라북도 남원시 요천로 1447,(천거동),127.3795324998,35.4033260295,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/03/1604103_image2_1.jpg,,tourism_course,전라북도
2686563,25,당일코스로 즐겨보는 익산 여행,전북특별자치도 익산시 금마면 미륵사지로 362,,127.0286145,36.01155086,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/74/2690474_image2_1.jpg,,tourism_course,전북특별자치도
2037271,25,덕유산 너른 풍에서 하룻밤,,,127.7751204501,35.9007210596,C01,C0116,C01160001,http://tong.visitkorea.or.kr/cms/resource/64/1606564_image2_1.jpg,,tourism_course,
2357736,25,뙤약볕이 두렵지 않은 조개 캐기 삼매경,,,126.5654405049,35.5247678098,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/73/196773_image2_1.jpg,,tourism_course,
2679575,25,"마음이 포근해지는 역사와 예술의 도시, 완주여행",전북특별자치도 완주군 삼례읍 삼례역로 81-13,,127.0662555,35.90628574,C01,C0114,C01140001,,,tourism_course,전북특별자치도
1874156,25,마이산을 걷다,,,127.4129951099,35.7640579554,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/57/1605757_image2_1.jpg,,tourism_course,
2371988,25,먹고~ 사고~ 즐기고~ 군산 쓰리고 여행!,,,126.7157655256,35.9782103895,C01,C0117,C01170001,,,tourism_course,
2514468,25,메밀밭에서 '도깨비 신부' 되어볼까,,,126.5436350556,35.376084318,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/92/2378792_image2_1.jpg,,tourism_course,
1857250,25,모악산 아래 4대 종교성지를 둘러보다,,,127.0470447876,35.7453176111,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/00/612500_image2_1.jpg,,kpop_spot,
1966891,25,무주 반딧불이가 사는 덕유산의 백련사 가는 길,,,127.6550144025,36.0053042488,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/16/711716_image2_1.jpg,,tourism_course,
2389208,25,무주의 여름방학 특집 체험지 코스,,,127.7513442585,36.0228456386,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/11/1929711_image2_1.jpg,,tourism_course,
2381382,25,바닷길 걸으면 절로 힐링이 돼요,,,126.4860135625,35.6624202687,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/81/1604181_image2_1.jpg,,tourism_course,
2393105,25,반딧불이 아름다운 청정 무주에서 즐기기 [웰촌],,,127.7950716586,35.9960244724,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/12/1929712_image2_1.jpg,,tourism_course,
2371990,25,백제 문화의 진향이 진하게 배어나는 곳,,,126.9877281196,35.9482657035,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/00/1308300_image2_1.jpg,,traditional_culture,
1865567,25,변산반도 국립공원의 진면목을 만나다,,,126.7286377009,35.719334559,C01,C0112,C01120001,,,tourism_course,
2519159,25,변치 않는 사랑 이야기를 찾아 떠나는 남원여행 [웰촌],,,127.3796713799,35.4031899362,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/27/219427_image2_1.jpg,,tourism_course,
2048169,25,분홍빛 능선을 걷다.,,,127.3878345827,35.4018152338,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/00/1918000_image2_1.jpg,,tourism_course,
1874079,25,"삼국시대에서 근대까지, 익산이 품은 이야기를 만나다",,,127.0301643512,36.0111259369,C01,C0112,C01120001,,,tourism_course,
1874091,25,섬진강 따라 흐르는 그리움,,,127.1097293693,35.5891836471,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/42/219742_image2_1.jpg,,tourism_course,
2037718,25,세계 최대 고인돌 왕국,,,126.7044055224,35.4303280891,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/75/2023675_image2_1.jpg,,tourism_course,
1873996,25,"순창의 맛, 고추장",,,127.0555724015,35.3984154483,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/80/1604380_image2_1.jpg,,tourism_course,
1865572,25,"숲길 따라 만나는 고색창연한 절집 풍경, 내소사와 개암사",,,126.6498850501,35.662806321,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/89/1604189_image2_1.jpg,,tourism_course,
2786998,25,시간을 건너 군산에 빠지다,전북특별자치도 군산시 경촌4길 14,(경암동),126.7362275,35.98135483,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/73/2368873_image2_1.jpg,,tourism_course,전북특별자치도
1857193,25,쌀 수탈의 흔적을 만나는 군산 근대유산여행,,,126.7108545126,35.9913838016,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/51/1783651_image2_1.jpg,,tourism_course,
2514463,25,아이가 더 좋아하는 오감만족 체험여행,,,126.4504415591,35.4477218554,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/08/2391408_image2_1.jpg,,tourism_course,
2380932,25,야생화 숨은 명소를 찾아서  [웰촌],,,126.9157338372,36.081565915,C01,C0115,C01150001,,,tourism_course,
2660111,25,어제를 추억하고 오늘을 기록하는 남원 여행,전북특별자치도 남원시 사매면 서도길 32,구서도역영상촬영장,127.3306263,35.48985706,C01,C0114,C01140001,,,tourism_course,전북특별자치도
2514466,25,여름 바다 100% 즐기기,,,126.4835368733,35.5173450576,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/64/2023664_image2_1.jpg,,tourism_course,
2046271,25,역사 위에 피어난 봄,,,127.101219672,35.9901573398,C01,C0116,C01160001,http://tong.visitkorea.or.kr/cms/resource/83/1306383_image2_1.jpg,,tourism_course,
2036076,25,역사의 향기 그윽한 전통마을 나홀로 여행 1,,,127.1495004912,35.8161863245,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/72/2025972_image2_1.jpg,,traditional_culture,
1874147,25,온몸을 감싸는 피톤치드와 홍삼의 향기,,,127.396343646,35.9798608986,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/71/531371_image2_1.jpg,,tourism_course,
1874040,25,웅포캠핑장에서 즐기는 익산투어,,,126.9211515521,36.1289605936,C01,C0116,C01160001,,,tourism_course,
2700335,25,유네스코지정 미륵사지와 왕궁리유적코스,전북특별자치도 익산시 금마면 미륵사지로 362,,127.0287339,36.01160364,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/90/2514990_image2_1.jpg,,tourism_course,전북특별자치도
1860438,25,"이몽룡, 성춘향이 되어 남원 읍내를 걸어보자",,,127.3876068076,35.4024957076,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/57/1604057_image2_1.jpg,,tourism_course,
1966516,25,전북 고창 온천해수찜,,,126.7030889164,35.4325667023,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/29/1602929_image2_1.jpg,,tourism_course,
1960286,25,전북 고창의 문화와 자연을 찾아서,,,126.7044055224,35.4303280891,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/88/1954588_image2_1.jpg,,traditional_culture,
1960297,25,전북 무주에서의 하루 보내기,,,127.777192442,35.9024375684,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/41/220441_image2_1.jpg,,tourism_course,
1965944,25,전북 임실군 순창체험여행,,,127.2727377727,35.6711993836,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/81/1605281_image2_1.jpg,,tourism_course,
1921196,25,전주의 고풍을 즐겁게 즐기자!,,,127.0534614685,35.7227452882,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/44/1603944_image2_1.jpg,,tourism_course,
2385661,25,전주의 유네스코 보물찾기 코스,,,127.1588414376,35.8119480802,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/65/1605565_image2_1.jpg,,tourism_course,
1874123,25,정읍여행의 백미를 담다,,,126.862268971,35.5519086377,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/57/1605657_image2_1.jpg,,tourism_course,
1857208,25,"지평선의 고장, 김제의 들녘을 가다",,,126.9866706994,35.810209189,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/77/1603977_image2_1.jpg,,tourism_course,
1874010,25,진정한 마음자리를 찾아가는 완주 사찰 기행,,,127.2870871879,36.0663296796,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/12/1605112_image2_1.jpg,,tourism_course,
1874109,25,천년전주마실길을 걷다,,,127.1474699017,35.8244075763,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/43/898543_image2_1.jpg,,tourism_course,
1854234,25,청동기 시대로 떠나는 여행,,,126.7044055224,35.4303280891,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/32/1602932_image2_1.jpg,,tourism_course,
