TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,poi_idx
e_e007746,5,<UNK>,0
e_e007746,6,<UNK>,0
e_e007746,7,집,21
e_e007748,1,집,21
e_e007748,2,<UNK>,0
e_e007748,3,<UNK>,0
e_e007748,4,<UNK>,0
e_e007748,5,<UNK>,0
e_e007748,6,집,21
e_e007749,1,집,21
e_e007749,2,<UNK>,0
e_e007749,3,<UNK>,0
e_e007749,4,<UNK>,0
e_e007749,5,<UNK>,0
e_e007749,6,집,21
e_e007752,1,집,21
e_e007752,2,<UNK>,0
e_e007752,3,<UNK>,0
e_e007752,4,<UNK>,0
e_e007752,5,<UNK>,0
e_e007752,6,<UNK>,0
e_e007752,7,<UNK>,0
e_e007752,8,<UNK>,0
e_e007752,9,<UNK>,0
e_e007752,10,집,21
e_e007753,1,집,21
e_e007753,2,<UNK>,0
e_e007753,3,<UNK>,0
e_e007753,4,<UNK>,0
e_e007753,5,집,21
e_e007756,1,집,21
e_e007756,2,<UNK>,0
e_e007756,3,<UNK>,0
e_e007756,4,<UNK>,0
e_e007756,5,<UNK>,0
e_e007756,6,집,21
e_e007757,1,집,21
e_e007757,2,<UNK>,0
e_e007757,3,<UNK>,0
e_e007757,4,<UNK>,0
e_e007757,5,집,21
e_e007758,1,집,21
e_e007758,2,<UNK>,0
e_e007758,3,<UNK>,0
e_e007758,4,집,21
e_e007759,1,집,21
e_e007759,2,<UNK>,0
e_e007759,3,<UNK>,0
e_e007759,4,<UNK>,0
e_e007759,5,집,21
e_e007760,1,사무실,8
e_e007760,2,<UNK>,0
e_e007760,3,<UNK>,0
e_e007760,4,<UNK>,0
e_e007760,5,<UNK>,0
e_e007761,1,집,21
e_e007761,2,<UNK>,0
e_e007761,3,집,21
e_e007764,1,집,21
e_e007764,2,<UNK>,0
e_e007764,3,<UNK>,0
e_e007764,4,<UNK>,0
e_e007764,5,화성행궁,28
e_e007764,6,<UNK>,0
e_e007764,7,집,21
e_e007765,1,집,21
e_e007765,2,<UNK>,0
e_e007765,3,<UNK>,0
e_e007765,4,<UNK>,0
e_e007765,5,<UNK>,0
e_e007765,6,<UNK>,0
e_e007765,7,<UNK>,0
e_e007765,8,<UNK>,0
e_e007765,9,집,21
e_e007766,1,집,21
e_e007766,2,<UNK>,0
e_e007766,3,집,21
e_e007767,1,집,21
e_e007767,2,<UNK>,0
e_e007767,3,<UNK>,0
e_e007767,4,<UNK>,0
e_e007767,5,<UNK>,0
e_e007767,6,<UNK>,0
e_e007767,7,집,21
e_e007768,1,집,21
e_e007768,2,<UNK>,0
e_e007768,3,<UNK>,0
e_e007768,4,<UNK>,0
e_e007768,5,<UNK>,0
e_e007768,6,<UNK>,0
e_e007768,7,집,21
e_e007770,1,집,21
e_e007770,2,<UNK>,0
e_e007770,3,<UNK>,0
e_e007770,4,경복궁,1
e_e007770,5,<UNK>,0
e_e007770,6,<UNK>,0
e_e007770,7,<UNK>,0
e_e007770,8,<UNK>,0
e_e007770,9,집,21
e_e007772,1,집,21
e_e007772,2,<UNK>,0
e_e007772,3,<UNK>,0
e_e007772,4,<UNK>,0
e_e007772,5,집,21
e_e007773,1,집,21
e_e007773,2,<UNK>,0
e_e007773,3,<UNK>,0
e_e007773,4,집,21
e_e007775,1,집,21
e_e007775,2,<UNK>,0
e_e007775,3,센트럴시티터미널(호남),12
e_e007775,4,<UNK>,0
e_e007775,5,<UNK>,0
e_e007775,6,<UNK>,0
e_e007775,7,<UNK>,0
e_e007775,8,집,21
e_e007778,1,친구 친지 집,24
e_e007778,2,<UNK>,0
e_e007778,3,<UNK>,0
e_e007778,4,<UNK>,0
e_e007778,5,<UNK>,0
e_e007778,6,<UNK>,0
e_e007778,7,<UNK>,0
e_e007778,8,<UNK>,0
e_e007779,1,집,21
e_e007779,2,<UNK>,0
e_e007779,3,<UNK>,0
e_e007779,4,<UNK>,0
e_e007779,5,<UNK>,0
e_e007779,6,<UNK>,0
e_e007779,7,집,21
e_e007781,1,집,21
e_e007781,2,<UNK>,0
e_e007781,3,<UNK>,0
e_e007781,4,<UNK>,0
e_e007781,5,집,21
e_e007783,1,집,21
e_e007783,2,<UNK>,0
e_e007783,3,<UNK>,0
e_e007783,4,<UNK>,0
e_e007783,5,집,21
e_e007788,1,집,21
e_e007788,2,<UNK>,0
e_e007788,3,<UNK>,0
e_e007788,4,집,21
e_e007789,1,집,21
e_e007789,2,<UNK>,0
e_e007789,3,<UNK>,0
e_e007789,4,집,21
e_e007791,1,집,21
e_e007791,2,<UNK>,0
e_e007791,3,<UNK>,0
e_e007791,4,<UNK>,0
e_e007791,5,<UNK>,0
e_e007791,6,<UNK>,0
e_e007791,7,집,21
e_e007792,1,집,21
e_e007792,2,<UNK>,0
e_e007792,3,인천 차이나타운,20
e_e007792,4,<UNK>,0
e_e007792,5,<UNK>,0
e_e007792,6,<UNK>,0
e_e007792,7,<UNK>,0
e_e007792,8,<UNK>,0
e_e007792,9,<UNK>,0
e_e007792,10,<UNK>,0
e_e007792,11,집,21
e_e007793,1,집,21
e_e007793,2,<UNK>,0
e_e007793,3,<UNK>,0
e_e007793,4,<UNK>,0
e_e007793,5,<UNK>,0
e_e007793,6,<UNK>,0
e_e007793,7,<UNK>,0
e_e007793,8,<UNK>,0
e_e007794,1,집,21
e_e007794,2,<UNK>,0
e_e007794,3,<UNK>,0
e_e007794,4,<UNK>,0
e_e007794,5,<UNK>,0
e_e007794,6,집,21
e_e007796,1,집,21
e_e007796,2,<UNK>,0
e_e007796,3,<UNK>,0
e_e007796,4,집,21
e_e007797,1,집,21
e_e007797,2,<UNK>,0
e_e007797,3,<UNK>,0
e_e007797,4,<UNK>,0
e_e007797,5,<UNK>,0
e_e007797,6,<UNK>,0
e_e007797,7,집,21
e_e007800,1,집,21
e_e007800,2,<UNK>,0
e_e007800,3,<UNK>,0
e_e007800,4,<UNK>,0
e_e007800,5,집,21
e_e007802,1,친구 친지 집,24
e_e007802,2,<UNK>,0
e_e007802,3,<UNK>,0
e_e007802,4,<UNK>,0
e_e007802,5,<UNK>,0
e_e007802,6,<UNK>,0
e_e007802,7,<UNK>,0
e_e007802,8,<UNK>,0
e_e007803,1,집,21
e_e007803,2,<UNK>,0
e_e007803,3,<UNK>,0
e_e007803,4,<UNK>,0
e_e007803,5,<UNK>,0
e_e007803,6,<UNK>,0
e_e007803,7,집,21
e_e007804,1,집,21
e_e007804,2,<UNK>,0
e_e007804,3,<UNK>,0
e_e007804,4,집,21
e_e007806,1,집,21
e_e007806,2,<UNK>,0
e_e007806,3,<UNK>,0
e_e007806,4,집,21
e_e007807,1,집,21
e_e007807,2,<UNK>,0
e_e007807,3,<UNK>,0
e_e007807,4,<UNK>,0
e_e007807,5,<UNK>,0
e_e007807,6,<UNK>,0
e_e007807,7,<UNK>,0
e_e007807,8,<UNK>,0
e_e007807,9,집,21
e_e007809,1,집,21
e_e007809,2,<UNK>,0
e_e007809,3,아이파크몰 용산점,17
e_e007809,4,집,21
e_e007812,1,집,21
e_e007812,2,<UNK>,0
e_e007812,3,<UNK>,0
e_e007812,4,<UNK>,0
e_e007812,5,<UNK>,0
e_e007812,6,<UNK>,0
e_e007812,7,<UNK>,0
e_e007812,8,롯데월드타워 롯데월드몰,6
e_e007812,9,<UNK>,0
e_e007812,10,<UNK>,0
e_e007812,11,집,21
e_e007815,1,집,21
e_e007815,2,에버랜드,18
e_e007815,3,집,21
e_e007816,1,집,21
e_e007816,2,<UNK>,0
e_e007816,3,<UNK>,0
e_e007816,4,<UNK>,0
e_e007816,5,집,21
e_e007817,1,집,21
e_e007817,2,<UNK>,0
e_e007817,3,<UNK>,0
e_e007817,4,집,21
e_e007818,1,집,21
e_e007818,2,<UNK>,0
e_e007818,3,집,21
e_e007819,1,집,21
e_e007819,2,<UNK>,0
e_e007819,3,<UNK>,0
e_e007819,4,<UNK>,0
e_e007819,5,<UNK>,0
e_e007819,6,<UNK>,0
e_e007819,7,집,21
e_e007821,1,집,21
e_e007821,2,<UNK>,0
e_e007821,3,<UNK>,0
e_e007821,4,<UNK>,0
e_e007821,5,<UNK>,0
e_e007821,6,<UNK>,0
e_e007821,7,<UNK>,0
e_e007821,8,<UNK>,0
e_e007821,9,<UNK>,0
e_e007821,10,<UNK>,0
e_e007821,11,<UNK>,0
e_e007821,12,<UNK>,0
e_e007821,13,<UNK>,0
e_e007821,14,<UNK>,0
e_e007821,15,집,21
e_e007822,1,집,21
e_e007822,2,<UNK>,0
e_e007822,3,<UNK>,0
e_e007822,4,<UNK>,0
e_e007822,5,<UNK>,0
e_e007822,6,집,21
e_e007825,1,집,21
e_e007825,2,<UNK>,0
e_e007825,3,<UNK>,0
e_e007825,4,<UNK>,0
e_e007825,5,집,21
e_e007826,1,집,21
e_e007826,2,<UNK>,0
e_e007826,3,<UNK>,0
e_e007826,4,집,21
e_e007829,1,집,21
e_e007829,2,<UNK>,0
e_e007829,3,<UNK>,0
e_e007829,4,<UNK>,0
e_e007829,5,<UNK>,0
e_e007829,6,<UNK>,0
e_e007829,7,<UNK>,0
e_e007829,8,집,21
e_e007831,1,집,21
e_e007831,2,<UNK>,0
e_e007831,3,<UNK>,0
e_e007831,4,<UNK>,0
e_e007831,5,<UNK>,0
e_e007831,6,<UNK>,0
e_e007831,7,롯데월드타워 롯데월드몰,6
e_e007831,8,집,21
e_e007832,1,집,21
e_e007832,2,<UNK>,0
e_e007832,3,<UNK>,0
e_e007832,4,집,21
e_e007833,1,집,21
e_e007833,2,<UNK>,0
e_e007833,3,<UNK>,0
e_e007833,4,<UNK>,0
e_e007833,5,집,21
e_e007834,1,집,21
e_e007834,2,<UNK>,0
e_e007834,3,<UNK>,0
e_e007834,4,집,21
e_e007835,1,집,21
e_e007835,2,<UNK>,0
e_e007835,3,<UNK>,0
e_e007835,4,인천 차이나타운,20
e_e007835,5,<UNK>,0
e_e007835,6,<UNK>,0
e_e007835,7,집,21
e_e007836,1,집,21
e_e007836,2,<UNK>,0
e_e007836,3,<UNK>,0
e_e007836,4,집,21
e_e007837,1,집,21
e_e007837,2,<UNK>,0
e_e007837,3,<UNK>,0
e_e007837,4,<UNK>,0
e_e007837,5,<UNK>,0
e_e007837,6,<UNK>,0
e_e007837,7,<UNK>,0
e_e007837,8,집,21
e_e007838,1,집,21
e_e007838,2,<UNK>,0
e_e007838,3,서울역,11
e_e007838,4,국립중앙박물관,2
e_e007838,5,<UNK>,0
e_e007838,6,서울역,11
e_e007838,7,<UNK>,0
e_e007838,8,집,21
e_e007839,1,집,21
e_e007839,2,동대구역,4
e_e007839,3,<UNK>,0
e_e007839,4,<UNK>,0
e_e007839,5,<UNK>,0
e_e007839,6,<UNK>,0
e_e007839,7,<UNK>,0
e_e007839,8,<UNK>,0
e_e007839,9,<UNK>,0
e_e007839,10,<UNK>,0
e_e007839,11,동대구역,4
e_e007839,12,집,21
e_e007845,1,집,21
e_e007845,2,<UNK>,0
e_e007845,3,<UNK>,0
e_e007845,4,<UNK>,0
e_e007845,5,집,21
e_e007847,1,집,21
e_e007847,2,<UNK>,0
e_e007847,3,<UNK>,0
e_e007847,4,<UNK>,0
e_e007847,5,<UNK>,0
e_e007847,6,집,21
e_e007848,1,집,21
e_e007848,2,<UNK>,0
e_e007848,3,인천 차이나타운,20
e_e007848,4,<UNK>,0
e_e007848,5,집,21
e_e007850,1,집,21
e_e007850,2,<UNK>,0
e_e007850,3,<UNK>,0
e_e007850,4,집,21
e_e007851,1,집,21
e_e007851,2,<UNK>,0
e_e007851,3,<UNK>,0
e_e007851,4,집,21
e_e007852,1,집,21
e_e007852,2,<UNK>,0
e_e007852,3,<UNK>,0
e_e007852,4,<UNK>,0
e_e007852,5,<UNK>,0
e_e007852,6,<UNK>,0
e_e007852,7,<UNK>,0
e_e007852,8,집,21
e_e007853,1,집,21
e_e007853,2,<UNK>,0
e_e007853,3,<UNK>,0
e_e007853,4,<UNK>,0
e_e007853,5,집,21
e_e007856,1,집,21
e_e007856,2,<UNK>,0
e_e007856,3,<UNK>,0
e_e007856,4,<UNK>,0
e_e007856,5,<UNK>,0
e_e007856,6,<UNK>,0
e_e007856,7,<UNK>,0
e_e007856,8,<UNK>,0
e_e007856,9,<UNK>,0
e_e007856,10,집,21
e_e007858,1,집,21
e_e007858,2,<UNK>,0
e_e007858,3,<UNK>,0
e_e007858,4,집,21
e_e007860,1,집,21
e_e007860,2,<UNK>,0
e_e007860,3,<UNK>,0
e_e007860,4,<UNK>,0
e_e007860,5,<UNK>,0
e_e007860,6,<UNK>,0
e_e007860,7,<UNK>,0
e_e007860,8,<UNK>,0
e_e007860,9,집,21
e_e007861,1,집,21
e_e007861,2,<UNK>,0
e_e007861,3,<UNK>,0
e_e007861,4,<UNK>,0
e_e007861,5,집,21
e_e007862,1,집,21
e_e007862,2,인천 차이나타운,20
e_e007862,3,<UNK>,0
e_e007862,4,<UNK>,0
e_e007862,5,<UNK>,0
e_e007862,6,<UNK>,0
e_e007862,7,<UNK>,0
e_e007862,8,집,21
e_e007863,1,집,21
e_e007863,2,<UNK>,0
e_e007863,3,집,21
e_e007866,1,집,21
e_e007866,2,<UNK>,0
e_e007866,3,집,21
e_e007867,1,집,21
e_e007867,2,<UNK>,0
e_e007867,3,<UNK>,0
e_e007867,4,<UNK>,0
e_e007867,5,<UNK>,0
e_e007867,6,<UNK>,0
e_e007867,7,<UNK>,0
e_e007867,8,집,21
e_e007868,1,집,21
e_e007868,2,<UNK>,0
e_e007868,3,<UNK>,0
e_e007868,4,<UNK>,0
e_e007868,5,<UNK>,0
e_e007868,6,집,21
e_e007869,1,집,21
e_e007869,2,<UNK>,0
e_e007869,3,<UNK>,0
e_e007869,4,<UNK>,0
e_e007869,5,집,21
e_e007870,1,집,21
e_e007870,2,<UNK>,0
e_e007870,3,<UNK>,0
e_e007870,4,<UNK>,0
e_e007870,5,<UNK>,0
e_e007870,6,<UNK>,0
e_e007870,7,집,21
e_e007871,1,집,21
e_e007871,2,<UNK>,0
e_e007871,3,<UNK>,0
e_e007871,4,<UNK>,0
e_e007871,5,<UNK>,0
e_e007871,6,<UNK>,0
e_e007871,7,집,21
e_e007872,1,집,21
e_e007872,2,<UNK>,0
e_e007872,3,<UNK>,0
e_e007872,4,<UNK>,0
e_e007872,5,<UNK>,0
e_e007872,6,<UNK>,0
e_e007872,7,<UNK>,0
e_e007872,8,<UNK>,0
e_e007872,9,집,21
e_e007875,1,집,21
e_e007875,2,<UNK>,0
e_e007875,3,<UNK>,0
e_e007875,4,<UNK>,0
e_e007875,5,<UNK>,0
e_e007875,6,<UNK>,0
e_e007875,7,<UNK>,0
e_e007875,8,<UNK>,0
e_e007875,9,<UNK>,0
e_e007875,10,집,21
e_e007876,1,집,21
e_e007876,2,<UNK>,0
e_e007876,3,<UNK>,0
e_e007876,4,<UNK>,0
e_e007876,5,<UNK>,0
e_e007876,6,집,21
e_e007878,1,집,21
e_e007878,2,<UNK>,0
e_e007878,3,에버랜드,18
e_e007878,4,집,21
e_e007879,1,집,21
e_e007879,2,<UNK>,0
e_e007879,3,<UNK>,0
e_e007879,4,<UNK>,0
e_e007879,5,<UNK>,0
e_e007879,6,<UNK>,0
e_e007879,7,<UNK>,0
e_e007879,8,<UNK>,0
e_e007879,9,집,21
e_e007882,1,집,21
e_e007882,2,<UNK>,0
e_e007882,3,<UNK>,0
e_e007882,4,집,21
e_e007883,1,집,21
e_e007883,2,<UNK>,0
e_e007883,3,<UNK>,0
e_e007883,4,<UNK>,0
e_e007883,5,스타필드 고양,15
e_e007883,6,집,21
e_e007885,1,집,21
e_e007885,2,<UNK>,0
e_e007885,3,<UNK>,0
e_e007885,4,<UNK>,0
e_e007885,5,<UNK>,0
e_e007885,6,집,21
e_e007886,1,집,21
e_e007886,2,<UNK>,0
e_e007886,3,<UNK>,0
e_e007886,4,집,21
e_e007890,1,집,21
e_e007890,2,<UNK>,0
e_e007890,3,<UNK>,0
e_e007890,4,집,21
e_e007895,1,집,21
e_e007895,2,캐리비안베이,26
e_e007895,3,집,21
e_e007914,1,집,21
e_e007914,2,<UNK>,0
e_e007914,3,<UNK>,0
e_e007914,4,<UNK>,0
e_e007914,5,<UNK>,0
e_e007914,6,집,21
e_e007925,1,집,21
e_e007925,2,<UNK>,0
e_e007925,3,<UNK>,0
e_e007925,4,<UNK>,0
e_e007925,5,<UNK>,0
e_e007925,6,집,21
e_e007937,1,집,21
e_e007937,2,에버랜드,18
e_e007937,3,집,21
e_e007971,1,집,21
e_e007971,2,<UNK>,0
e_e007971,3,<UNK>,0
e_e007971,4,집,21
e_e007976,1,집,21
e_e007976,2,<UNK>,0
e_e007976,3,<UNK>,0
e_e007976,4,<UNK>,0
e_e007976,5,<UNK>,0
e_e007976,6,<UNK>,0
e_e007976,7,<UNK>,0
e_e007976,8,<UNK>,0
e_e007976,9,집,21
e_e007977,1,집,21
e_e007977,2,<UNK>,0
e_e007977,3,<UNK>,0
e_e007977,4,<UNK>,0
e_e007977,5,<UNK>,0
e_e007979,1,집,21
e_e007979,2,<UNK>,0
e_e007979,3,<UNK>,0
e_e007979,4,<UNK>,0
e_e007979,5,<UNK>,0
e_e007979,6,<UNK>,0
e_e007979,7,집,21
e_e007981,1,집,21
e_e007981,2,<UNK>,0
e_e007981,3,<UNK>,0
e_e007981,4,<UNK>,0
e_e007995,1,집,21
e_e007995,2,<UNK>,0
e_e007995,3,<UNK>,0
e_e007995,4,<UNK>,0
e_e007995,5,<UNK>,0
e_e007995,6,집,21
e_e008006,1,사무실,8
e_e008006,2,<UNK>,0
e_e008006,3,<UNK>,0
e_e008006,4,<UNK>,0
e_e008006,5,<UNK>,0
e_e008006,6,<UNK>,0
e_e008006,7,<UNK>,0
e_e008007,1,집,21
e_e008007,2,<UNK>,0
e_e008007,3,<UNK>,0
e_e008007,4,<UNK>,0
e_e008007,5,<UNK>,0
e_e008007,6,집,21
e_e008027,1,집,21
e_e008027,2,용산역,19
e_e008027,3,<UNK>,0
e_e008027,4,인천 차이나타운,20
e_e008027,5,<UNK>,0
e_e008027,6,인천 차이나타운,20
e_e008027,7,<UNK>,0
e_e008027,8,<UNK>,0
e_e008027,9,집,21
e_e008030,1,집,21
e_e008030,2,<UNK>,0
e_e008030,3,<UNK>,0
e_e008030,4,<UNK>,0
e_e008030,5,<UNK>,0
e_e008030,6,<UNK>,0
e_e008030,7,<UNK>,0
e_e008030,8,<UNK>,0
e_e008030,9,<UNK>,0
e_e008030,10,<UNK>,0
e_e008053,1,집,21
e_e008053,2,<UNK>,0
e_e008053,3,<UNK>,0
e_e008053,4,<UNK>,0
e_e008053,5,집,21
e_e008056,1,집,21
e_e008056,2,<UNK>,0
e_e008056,3,<UNK>,0
e_e008056,4,<UNK>,0
e_e008056,5,<UNK>,0
e_e008056,6,<UNK>,0
e_e008056,7,<UNK>,0
e_e008056,8,집,21
e_e008057,1,집,21
e_e008057,2,국립중앙박물관,2
e_e008057,3,<UNK>,0
e_e008057,4,<UNK>,0
e_e008057,5,<UNK>,0
e_e008057,6,집,21
e_e008069,1,집,21
e_e008069,2,<UNK>,0
e_e008069,3,<UNK>,0
e_e008069,4,<UNK>,0
e_e008069,5,친구 집,23
e_e008069,6,<UNK>,0
e_e008069,7,집,21
e_e008076,1,집,21
e_e008076,2,<UNK>,0
e_e008076,3,<UNK>,0
e_e008076,4,<UNK>,0
e_e008076,5,집,21
e_e008079,1,집,21
e_e008079,2,<UNK>,0
e_e008079,3,경복궁,1
e_e008079,4,<UNK>,0
e_e008079,5,<UNK>,0
e_e008079,6,<UNK>,0
e_e008079,7,집,21
e_e008089,1,집,21
e_e008089,2,<UNK>,0
e_e008089,3,<UNK>,0
e_e008089,4,<UNK>,0
e_e008089,5,<UNK>,0
e_e008089,6,<UNK>,0
e_e008089,7,<UNK>,0
e_e008089,8,집,21
e_e008098,1,집,21
e_e008098,2,<UNK>,0
e_e008098,3,스타필드 하남,16
e_e008098,4,<UNK>,0
e_e008098,5,<UNK>,0
e_e008113,1,집,21
e_e008113,2,<UNK>,0
e_e008113,3,헤이리 예술마을,27
e_e008113,4,<UNK>,0
e_e008113,5,<UNK>,0
e_e008113,6,집,21
e_e008119,1,친구 친지 집,24
e_e008119,2,<UNK>,0
e_e008119,3,집,21
e_e008124,1,집,21
e_e008124,2,<UNK>,0
e_e008124,3,<UNK>,0
e_e008124,4,<UNK>,0
e_e008124,5,<UNK>,0
e_e008124,6,<UNK>,0
e_e008124,7,<UNK>,0
e_e008124,8,집,21
e_e008129,1,집,21
e_e008129,2,<UNK>,0
e_e008129,3,<UNK>,0
e_e008129,4,<UNK>,0
e_e008129,5,집,21
e_e008133,1,집,21
e_e008133,2,<UNK>,0
e_e008133,3,<UNK>,0
e_e008133,4,<UNK>,0
e_e008133,5,<UNK>,0
e_e008133,6,집,21
e_e008165,1,집,21
e_e008165,2,<UNK>,0
e_e008165,3,<UNK>,0
e_e008165,4,<UNK>,0
e_e008165,5,<UNK>,0
e_e008165,6,<UNK>,0
e_e008165,7,<UNK>,0
e_e008165,8,집,21
e_e008170,1,집,21
e_e008170,2,<UNK>,0
e_e008170,3,<UNK>,0
e_e008170,4,<UNK>,0
e_e008170,5,<UNK>,0
e_e008170,6,<UNK>,0
e_e008170,7,집,21
e_e008174,1,집,21
e_e008174,2,<UNK>,0
e_e008174,3,<UNK>,0
e_e008174,4,<UNK>,0
e_e008174,5,<UNK>,0
e_e008174,6,집,21
e_e008178,1,집,21
e_e008178,2,<UNK>,0
e_e008178,3,<UNK>,0
e_e008178,4,<UNK>,0
e_e008178,5,<UNK>,0
e_e008178,6,<UNK>,0
e_e008178,7,<UNK>,0
e_e008178,8,<UNK>,0
e_e008178,9,<UNK>,0
e_e008178,10,<UNK>,0
e_e008178,11,<UNK>,0
e_e008178,12,<UNK>,0
e_e008178,13,<UNK>,0
e_e008178,14,<UNK>,0
e_e008178,15,<UNK>,0
e_e008178,16,<UNK>,0
e_e008178,17,<UNK>,0
e_e008178,18,<UNK>,0
e_e008178,19,<UNK>,0
e_e008178,20,<UNK>,0
e_e008178,21,<UNK>,0
e_e008178,22,<UNK>,0
e_e008178,23,<UNK>,0
e_e008178,24,<UNK>,0
e_e008178,25,<UNK>,0
e_e008178,26,<UNK>,0
e_e008178,27,<UNK>,0
e_e008178,28,집,21
e_e008181,1,집,21
e_e008181,2,<UNK>,0
e_e008181,3,<UNK>,0
e_e008181,4,<UNK>,0
e_e008181,5,<UNK>,0
e_e008181,6,청계천,22
e_e008181,7,<UNK>,0
e_e008181,8,<UNK>,0
e_e008181,9,<UNK>,0
e_e008181,10,집,21
e_e008195,1,집,21
e_e008195,2,<UNK>,0
e_e008195,3,<UNK>,0
e_e008195,4,<UNK>,0
e_e008195,5,<UNK>,0
e_e008201,1,집,21
e_e008201,2,<UNK>,0
e_e008201,3,<UNK>,0
e_e008201,4,<UNK>,0
e_e008201,5,<UNK>,0
e_e008201,6,집,21
e_e008211,1,집,21
e_e008211,2,<UNK>,0
e_e008211,3,<UNK>,0
e_e008211,4,<UNK>,0
e_e008211,5,<UNK>,0
e_e008211,6,집,21
e_e008214,1,집,21
e_e008214,2,<UNK>,0
e_e008214,3,<UNK>,0
e_e008214,4,<UNK>,0
e_e008218,1,집,21
e_e008218,2,<UNK>,0
e_e008218,3,<UNK>,0
e_e008218,4,<UNK>,0
e_e008218,5,<UNK>,0
e_e008218,6,<UNK>,0
e_e008218,7,<UNK>,0
e_e008218,8,<UNK>,0
e_e008218,9,집,21
e_e008231,1,집,21
e_e008231,2,<UNK>,0
e_e008231,3,<UNK>,0
e_e008231,4,<UNK>,0
e_e008231,5,송도센트럴파크,13
e_e008231,6,집,21
e_e008243,1,집,21
e_e008243,2,<UNK>,0
e_e008243,3,<UNK>,0
e_e008243,4,<UNK>,0
e_e008243,5,<UNK>,0
e_e008243,6,집,21
e_e008245,1,집,21
e_e008245,2,<UNK>,0
e_e008245,3,<UNK>,0
e_e008245,4,더 현대 서울,3
e_e008245,5,<UNK>,0
e_e008245,6,<UNK>,0
e_e008245,7,<UNK>,0
e_e008245,8,<UNK>,0
e_e008247,1,집,21
e_e008247,2,<UNK>,0
e_e008247,3,<UNK>,0
e_e008247,4,<UNK>,0
e_e008247,5,<UNK>,0
e_e008247,6,<UNK>,0
e_e008247,7,집,21
e_e008250,1,집,21
e_e008250,2,<UNK>,0
e_e008250,3,수원역,14
e_e008250,4,<UNK>,0
e_e008250,5,<UNK>,0
e_e008250,6,<UNK>,0
e_e008250,7,집,21
e_e008258,1,집,21
e_e008258,2,<UNK>,0
e_e008258,3,<UNK>,0
e_e008258,4,<UNK>,0
e_e008258,5,<UNK>,0
e_e008258,6,집,21
e_e008283,1,집,21
e_e008283,2,<UNK>,0
e_e008283,3,<UNK>,0
e_e008283,4,스타필드 고양,15
e_e008283,5,<UNK>,0
e_e008283,6,집,21
e_e008286,1,친구 친지 집,24
e_e008286,2,<UNK>,0
e_e008286,3,<UNK>,0
e_e008286,4,<UNK>,0
e_e008286,5,<UNK>,0
e_e008290,1,집,21
e_e008290,2,<UNK>,0
e_e008290,3,<UNK>,0
e_e008290,4,<UNK>,0
e_e008290,5,<UNK>,0
e_e008290,6,집,21
e_e008291,1,집,21
e_e008291,2,<UNK>,0
e_e008291,3,<UNK>,0
e_e008291,4,<UNK>,0
e_e008291,5,집,21
e_e008292,1,집,21
e_e008292,2,<UNK>,0
e_e008292,3,집,21
e_e008293,1,집,21
e_e008293,2,<UNK>,0
e_e008293,3,<UNK>,0
e_e008293,4,<UNK>,0
e_e008293,5,<UNK>,0
e_e008293,6,<UNK>,0
e_e008293,7,집,21
e_e008294,1,집,21
e_e008294,2,<UNK>,0
e_e008294,3,<UNK>,0
e_e008294,4,더 현대 서울,3
e_e008294,5,<UNK>,0
e_e008294,6,<UNK>,0
e_e008294,7,<UNK>,0
e_e008294,8,집,21
e_e008295,1,집,21
e_e008295,2,<UNK>,0
e_e008295,3,<UNK>,0
e_e008295,4,<UNK>,0
e_e008295,5,롯데월드타워 롯데월드몰,6
e_e008295,6,롯데월드타워 롯데월드몰,6
e_e008295,7,롯데월드타워 롯데월드몰,6
e_e008295,8,<UNK>,0
e_e008295,9,집,21
e_e008296,1,친구 친지 집,24
e_e008296,2,<UNK>,0
e_e008296,3,<UNK>,0
e_e008296,4,집,21
e_e008297,1,집,21
e_e008297,2,<UNK>,0
e_e008297,3,<UNK>,0
e_e008297,4,<UNK>,0
e_e008297,5,<UNK>,0
e_e008297,6,<UNK>,0
e_e008297,7,집,21
e_e008298,1,집,21
e_e008298,2,<UNK>,0
e_e008298,3,<UNK>,0
e_e008298,4,<UNK>,0
e_e008298,5,<UNK>,0
e_e008298,6,<UNK>,0
e_e008298,7,<UNK>,0
e_e008298,8,집,21
e_e008299,1,집,21
e_e008299,2,<UNK>,0
e_e008299,3,<UNK>,0
e_e008299,4,<UNK>,0
e_e008299,5,집,21
e_e008300,1,집,21
e_e008300,2,<UNK>,0
e_e008300,3,<UNK>,0
e_e008300,4,<UNK>,0
e_e008300,5,<UNK>,0
e_e008300,6,<UNK>,0
e_e008300,7,집,21
e_e008301,1,집,21
e_e008301,2,<UNK>,0
e_e008301,3,<UNK>,0
e_e008301,4,집,21
e_e008302,1,집,21
e_e008302,2,<UNK>,0
e_e008302,3,<UNK>,0
e_e008302,4,<UNK>,0
e_e008302,5,<UNK>,0
e_e008302,6,<UNK>,0
e_e008302,7,<UNK>,0
e_e008302,8,집,21
e_e008303,1,집,21
e_e008303,2,<UNK>,0
e_e008303,3,<UNK>,0
e_e008303,4,<UNK>,0
e_e008303,5,집,21
e_e008304,1,집,21
e_e008304,2,<UNK>,0
e_e008304,3,<UNK>,0
e_e008304,4,헤이리 예술마을,27
e_e008304,5,<UNK>,0
e_e008304,6,집,21
