start_lat,start_lon,end_lat,end_lon,length_km,width_m,road_type,is_official,is_wide_road,safety_index
37.02251972,126.9269866,37.01962979,126.915361,1.18,1.5,자전거보행자겸용도로,Y,0,0.0803
37.018707,126.915529,37.02251972,126.9269866,1.2,1.5,자전거보행자겸용도로,Y,0,0.0804
37.021815,126.918441,37.023323,126.923758,0.68,2.0,자전거보행자겸용도로,Y,1,0.1158
37.024242,126.925104,37.022405,126.917904,0.7,1.8,자전거보행자겸용도로,Y,0,0.1008
,,,,1.6,1.4,자전거보행자겸용도로,Y,0,0.0746
37.122541,127.067139,37.121539,127.066938,0.12,2.3,자전거보행자겸용도로,Y,1,0.136
37.121539,127.066938,37.122541,127.067139,0.14,2.3,자전거보행자겸용도로,Y,1,0.136
37.12555527,127.082509,37.11945,127.082177,0.81,2.0,자전거보행자겸용도로,Y,1,0.1163
37.11761104,127.0642353,37.12169612,127.065472,0.59,1.4,자전거보행자겸용도로,Y,0,0.0702
37.124295,127.071338,37.12157,127.074263,0.4,1.3,자전거보행자겸용도로,Y,0,0.0619
37.121982,127.070477,37.1246103,127.07138,0.31,2.3,자전거보행자겸용도로,Y,1,0.1368
37.126907,127.083854,37.12633156,127.0795991,0.39,2.0,자전거보행자겸용도로,Y,1,0.1145
37.10952933,127.0634969,37.11761104,127.0642353,0.78,1.4,자전거보행자겸용도로,Y,0,0.0711
37.123214,127.065657,37.11761104,127.0642353,0.75,2.1,자전거보행자겸용도로,Y,1,0.1236
37.121039,127.0685818,37.115424,127.077781,0.51,1.5,자전거보행자겸용도로,Y,0,0.0774
37.11724507,127.0787994,37.115424,127.077781,0.38,2.3,자전거보행자겸용도로,Y,1,0.1371
36.952243,127.053083,36.95781493,127.0450861,0.92,1.4,자전거보행자겸용도로,Y,0,0.0717
,,,,0.5,1.5,자전거보행자겸용도로,Y,0,0.0774
,,,,1.6,1.5,자전거보행자겸용도로,Y,0,0.0821
37.039925,127.029795,37.039925,127.029795,0.1,3.0,자전거전용도로,Y,1,0.1886
37.039925,127.029795,37.039925,127.029795,0.12,3.0,자전거전용도로,Y,1,0.1886
37.039925,127.029795,37.039925,127.029795,0.17,3.0,자전거전용도로,Y,1,0.1889
37.039925,127.029795,37.039925,127.029795,0.17,3.0,자전거전용도로,Y,1,0.1889
37.039925,127.029795,37.039925,127.029795,0.19,3.0,자전거전용도로,Y,1,0.1889
37.057021,127.043419,37.057517,127.043401,0.07,3.0,자전거전용도로,Y,1,0.1884
37.05242,127.039407,37.052186,127.040523,0.11,3.0,자전거전용도로,Y,1,0.1886
37.057932,127.043407,37.05873,127.039664,0.42,3.0,자전거전용도로,Y,1,0.1899
36.995657,127.1096118,36.993684,127.111145,0.26,1.4,자전거보행자겸용도로,Y,0,0.0688
37.003522,127.0882367,36.99860431,127.1111955,0.29,4.8,자전거보행자겸용도로,Y,1,0.3249
36.969738,127.069555,36.96573789,127.066731,0.6,1.5,자전거보행자겸용도로,Y,0,0.0778
37.12611852,127.078813,37.124643,127.0717457,0.71,1.5,자전거보행자겸용도로,Y,0,0.0783
37.12169612,127.065472,37.127596,127.0676275,0.62,2.0,자전거보행자겸용도로,Y,1,0.1155
37.127596,127.0676275,37.124746,127.071321,0.44,2.3,자전거보행자겸용도로,Y,1,0.1373
37.11440474,127.0778025,37.120438,127.079408,0.61,1.5,자전거보행자겸용도로,Y,0,0.0778
37.12255251,127.071424,37.12255251,127.071424,0.73,1.5,자전거보행자겸용도로,Y,0,0.0784
37.124363,127.071945,37.12109319,127.071421,0.32,2.3,자전거보행자겸용도로,Y,1,0.1368
37.12019956,127.0664636,37.120299,127.0657202,0.43,1.5,자전거보행자겸용도로,Y,0,0.0771
37.11945,127.082177,37.119863,127.080777,0.15,2.1,자전거보행자겸용도로,Y,1,0.121
37.122041,127.0661017,37.122052,127.066808,0.63,1.5,자전거보행자겸용도로,Y,0,0.0779
37.120826,127.06563,37.121121,127.071005,0.34,1.5,자전거보행자겸용도로,Y,0,0.0767
37.122225,127.07394,37.123158,127.074593,0.62,2.3,자전거보행자겸용도로,Y,1,0.1381
37.123326,127.069527,37.121584,127.069154,0.18,2.3,자전거보행자겸용도로,Y,1,0.1362
37.12134,127.06568,37.122785,127.0705992,0.35,1.5,자전거보행자겸용도로,Y,0,0.0767
36.988866,127.0917292,36.988615,127.090186,0.51,1.5,자전거보행자겸용도로,Y,0,0.0774
36.99860431,127.1111955,36.98816,127.1159314,0.74,1.7,자전거보행자겸용도로,Y,0,0.0935
36.98816,127.1159314,36.99860431,127.1111955,1.14,2.7,자전거보행자겸용도로,Y,1,0.1704
37.003724,127.105242,36.99860431,127.1111955,0.77,1.6,자전거보행자겸용도로,Y,0,0.0861
36.994486,127.114742,36.995313,127.116892,0.25,2.4,자전거보행자겸용도로,Y,1,0.144
36.992108,127.122195,36.99139155,127.114832,0.54,1.4,자전거보행자겸용도로,Y,0,0.07
36.99080921,127.1164671,36.995014,127.1195028,0.67,2.0,자전거보행자겸용도로,Y,1,0.1157
36.995313,127.116892,36.993314,127.118339,0.22,1.5,자전거보행자겸용도로,Y,0,0.0762
36.99678572,127.1175297,36.994944,127.114545,0.35,2.0,자전거보행자겸용도로,Y,1,0.1144
36.993684,127.111145,36.995619,127.110797,0.23,1.3,자전거보행자겸용도로,Y,0,0.0612
36.995547,127.1104873,36.996574,127.105921,0.23,1.9,자전거보행자겸용도로,Y,0,0.1063
36.995099,127.101613,36.994805,127.098414,0.34,1.9,자전거보행자겸용도로,Y,0,0.1068
36.994805,127.098414,36.994978,127.097458,0.12,1.4,자전거보행자겸용도로,Y,0,0.0682
36.99678864,127.092088,36.996096,127.095186,0.38,1.8,자전거보행자겸용도로,Y,0,0.0994
36.996896,127.091436,36.996836,127.091807,0.06,1.8,자전거보행자겸용도로,Y,0,0.0981
36.992815,127.0881118,36.996797,127.091414,0.28,2.1,자전거보행자겸용도로,Y,1,0.1216
36.999084,127.091106,36.999481,127.093584,0.36,1.9,자전거보행자겸용도로,Y,0,0.1069
37.00413858,127.090674,37.003706,127.091029,0.07,2.8,자전거보행자겸용도로,Y,1,0.1734
37.008832,127.09917,37.008312,127.09948,0.09,3.1,자전거보행자겸용도로,Y,1,0.196
36.996464,127.102136,36.995242,127.101454,0.01,1.2,자전거보행자겸용도로,Y,0,0.0527
36.993684,127.111145,36.992795,127.1079021,0.37,1.6,자전거보행자겸용도로,Y,0,0.0843
36.998828,127.116905,37.01108064,127.1044491,1.87,1.5,자전거보행자겸용도로,Y,0,0.0833
37.001471,127.1271087,36.998299,127.1173422,1.0,2.0,자전거보행자겸용도로,Y,1,0.1172
36.999924,127.111668,37.001807,127.115185,0.45,2.1,자전거보행자겸용도로,Y,1,0.1223
37.00074,127.11358,37.001248,127.1128646,0.12,1.9,자전거보행자겸용도로,Y,0,0.1058
37.001712,127.105018,37.000463,127.111504,0.59,2.3,자전거보행자겸용도로,Y,1,0.138
37.000769,127.078211,37.00587,127.081857,0.67,1.2,자전거보행자겸용도로,Y,0,0.0555
37.000635,127.084628,37.002623,127.079121,0.41,1.7,자전거보행자겸용도로,Y,0,0.092
36.981062,127.0071403,36.98853547,127.0460018,5.27,4.0,자전거보행자겸용도로,Y,1,0.2861
36.94186371,127.0388666,36.940316,127.047927,0.99,2.0,자전거보행자겸용도로,Y,1,0.1171
37.111173,127.062992,37.10341274,127.063763,0.56,1.5,자전거보행자겸용도로,Y,0,0.0776
37.124409,127.0504571,37.101101,127.039727,4.8,3.0,자전거보행자겸용도로,Y,1,0.2088
37.07027,127.057197,37.071325,127.059602,0.21,2.6,자전거보행자겸용도로,Y,1,0.1589
37.06581027,127.0584893,37.071325,127.059602,0.81,1.7,자전거보행자겸용도로,Y,0,0.0938
37.06581027,127.0584893,37.062143,127.058478,0.14,1.6,자전거보행자겸용도로,Y,0,0.0834
37.05968765,127.053844,37.062234,127.054019,0.33,2.2,자전거보행자겸용도로,Y,1,0.1293
37.066369,127.055008,37.065791,127.058276,0.28,2.0,자전거보행자겸용도로,Y,1,0.1141
37.066134,127.058328,37.066559,127.055151,0.27,1.8,자전거보행자겸용도로,Y,0,0.099
37.06678,127.054586,37.069359,127.054858,0.26,1.6,자전거보행자겸용도로,Y,0,0.0839
37.067077,127.056832,37.068813,127.056462,0.15,1.3,자전거보행자겸용도로,Y,0,0.0608
37.064943,127.069621,37.065695,127.063258,0.55,1.3,자전거보행자겸용도로,Y,0,0.0625
37.07449389,127.049182,37.07347,127.0482131,0.29,1.8,자전거보행자겸용도로,Y,0,0.0991
37.072459,127.051371,37.072277,127.054664,0.26,1.4,자전거보행자겸용도로,Y,0,0.0688
37.071438,127.063638,37.071222,127.060165,0.33,1.5,자전거보행자겸용도로,Y,0,0.0766
37.063134,127.058488,37.06312814,127.0600071,0.14,1.5,자전거보행자겸용도로,Y,0,0.0758
37.06555,127.054084,37.06240243,127.053764,0.39,2.2,자전거보행자겸용도로,Y,1,0.1296
37.071325,127.059602,37.072249,127.060153,0.13,1.2,자전거보행자겸용도로,Y,0,0.0532
37.072277,127.054664,37.067363,127.0542872,0.62,1.2,자전거보행자겸용도로,Y,0,0.0553
36.963366,126.975168,36.96104724,126.9741546,0.36,4.0,자전거보행자겸용도로,Y,1,0.2649
37.08799483,127.062737,37.095805,127.063743,0.54,1.9,자전거보행자겸용도로,Y,0,0.1077
37.099998,127.064119,37.095805,127.063743,0.88,1.3,자전거보행자겸용도로,Y,0,0.064
37.54431206,126.8832451,37.50610642,126.8726392,5.4,4.0,자전거전용도로,Y,1,0.2866
37.52095319,126.8714432,37.51842236,126.876289,0.7,1.1,자전거전용도로,N,0,0.0481
37.51828131,126.8681124,37.52233975,126.8675647,0.4,1.5,자전거전용도로,Y,0,0.0769
37.52216089,126.8639473,37.51942256,126.864034,0.4,1.5,자전거전용도로,Y,0,0.0769
37.52949156,126.8330286,37.52987725,126.8374237,0.5,3.5,자전거우선도로,Y,1,0.2279
37.53011983,126.8373521,37.52991152,126.8326713,0.5,3.5,자전거우선도로,Y,1,0.2279
37.52089383,126.8383322,37.52589119,126.8639474,2.4,3.5,자전거우선도로,Y,1,0.2361
37.52615505,126.8632759,37.52133172,126.8379634,2.4,3.5,자전거우선도로,Y,1,0.2361
37.53977287,126.832167,37.54060731,126.8245387,1.0,4.0,자전거보행자겸용도로,Y,1,0.2677
37.53875947,126.8226554,37.53936103,126.8324337,1.0,4.0,자전거보행자겸용도로,Y,1,0.2677
37.51500595,126.858264,37.50775496,126.8613151,1.3,4.0,자전거보행자겸용도로,Y,1,0.269
37.50899178,126.8448392,37.50831953,126.8452002,0.3,3.0,자전거보행자겸용도로,Y,1,0.1894
37.51096559,126.8439718,37.51142588,126.8431277,0.2,3.0,자전거보행자겸용도로,Y,1,0.189
37.50934129,126.8418817,37.50996391,126.8419739,0.43,3.0,자전거보행자겸용도로,Y,1,0.19
37.51498195,126.8651306,37.51237267,126.8702262,1.1,3.5,자전거보행자겸용도로,Y,1,0.2305
37.52214111,126.8516393,37.51866205,126.8422921,1.0,3.0,자전거보행자겸용도로,Y,1,0.1924
37.52275669,126.8650017,37.52137665,126.8527144,1.1,3.5,자전거보행자겸용도로,Y,1,0.2305
37.51463448,126.8258506,37.5133969,126.8246257,0.2,3.0,자전거보행자겸용도로,Y,1,0.189
37.5133969,126.8246257,37.51296364,126.8263632,0.2,3.0,자전거보행자겸용도로,Y,1,0.189
37.51500595,126.858264,37.50981426,126.8432543,1.5,3.2,자전거보행자겸용도로,Y,1,0.2096
37.50899178,126.8448392,37.51209709,126.8602878,1.5,3.2,자전거보행자겸용도로,Y,1,0.2096
37.52474333,126.8758322,37.52516794,126.8759503,0.11,3.0,자전거보행자겸용도로,Y,1,0.1886
37.52474333,126.8758322,37.52924626,126.8670983,1.2,3.5,자전거보행자겸용도로,Y,1,0.2309
37.52924626,126.8670983,37.52375466,126.8751457,1.2,3.5,자전거보행자겸용도로,Y,1,0.2309
37.54435606,126.8821807,37.53326121,126.8695382,1.8,3.5,자전거보행자겸용도로,Y,1,0.2335
37.5342245,126.874174,37.5435789,126.8828939,1.8,3.5,자전거보행자겸용도로,Y,1,0.2335
37.52406887,126.8655927,37.52941071,126.8645163,0.7,3.5,자전거보행자겸용도로,Y,1,0.2288
37.53151719,126.8708995,37.53019428,126.8644818,1.0,4.0,자전거보행자겸용도로,Y,1,0.2677
37.53520444,126.8843991,37.53515359,126.8818767,0.7,4.0,자전거보행자겸용도로,Y,1,0.2664
37.53067351,126.8778704,37.53073154,126.8792385,0.7,4.0,자전거보행자겸용도로,Y,1,0.2664
37.53073154,126.8792385,37.53698362,126.8867488,1.4,4.0,자전거보행자겸용도로,Y,1,0.2694
37.51136646,126.8724244,37.51290955,126.8736115,0.33,1.2,자전거보행자겸용도로,Y,0,0.0541
37.51801359,126.8450849,37.51968208,126.8443239,0.22,3.0,자전거보행자겸용도로,Y,1,0.1891
37.51974177,126.8448999,37.52008367,126.8448494,0.05,3.5,자전거보행자겸용도로,Y,1,0.226
37.51922184,126.8460957,37.51922184,126.8460957,0.15,1.1,자전거보행자겸용도로,Y,0,0.0458
37.51801359,126.8450849,37.51562508,126.8404047,0.56,1.1,자전거보행자겸용도로,Y,0,0.0475
37.51522245,126.8406937,37.51762315,126.8457018,0.56,1.1,자전거보행자겸용도로,Y,0,0.0475
37.53747633,126.8816723,37.53674261,126.882215,0.14,1.7,자전거보행자겸용도로,Y,0,0.0909
37.52608778,126.8703591,37.52614702,126.8727905,0.13,1.8,자전거보행자겸용도로,Y,0,0.0984
36.98546109,127.0815803,36.982303,127.079152,0.39,2.2,자전거보행자겸용도로,Y,1,0.1296
36.997558,126.820931,36.975511,127.075988,3.6,4.0,자전거보행자겸용도로,Y,1,0.2789
37.003522,127.0882367,36.99860431,127.1111955,2.39,1.5,자전거보행자겸용도로,Y,0,0.0855
36.99860431,127.1111955,36.99860431,127.1111955,0.21,4.1,자전거보행자겸용도로,Y,1,0.2718
36.962251,127.05936,36.96086204,127.0619271,0.28,1.5,자전거보행자겸용도로,Y,0,0.0764
36.95912699,127.0599465,36.96080172,127.0586902,0.1,2.0,자전거보행자겸용도로,Y,1,0.1133
36.96080172,127.0586902,36.962251,127.05936,0.34,1.5,자전거보행자겸용도로,Y,0,0.0767
37.022255,127.071703,37.022083,127.071548,0.52,1.6,자전거보행자겸용도로,Y,0,0.085
37.028029,127.0709749,37.024424,127.071407,0.56,1.4,자전거보행자겸용도로,Y,0,0.0701
37.04096341,127.0669247,37.03677181,127.069997,0.47,1.7,자전거보행자겸용도로,Y,0,0.0923
37.080267,127.064519,37.080491,127.066631,0.02,1.5,자전거보행자겸용도로,Y,0,0.0753
36.9851034,126.9343961,36.975157,126.927648,1.39,1.5,자전거보행자겸용도로,Y,0,0.0812
36.985888,126.932429,36.97632,126.9257,1.42,1.5,자전거보행자겸용도로,Y,0,0.0813
36.975157,126.927648,36.976843,126.924738,0.37,2.2,자전거전용도로,Y,1,0.1295
36.98394,126.937286,36.97805651,126.934895,0.8,2.0,자전거보행자겸용도로,Y,1,0.1163
36.983866,126.9275171,36.981077,126.932608,0.37,2.1,자전거전용도로,Y,1,0.122
36.988791,127.126951,36.989641,127.132277,0.754,1.5,자전거보행자겸용도로,Y,0,0.0785
36.991696,127.12621,36.986239,127.126722,1.025,1.5,자전거보행자겸용도로,Y,0,0.0796
36.98989277,127.1208915,36.98999091,127.1213978,0.08,2.0,자전거보행자겸용도로,Y,1,0.1132
36.98999091,127.1213978,36.988411,127.121912,0.23,2.1,자전거보행자겸용도로,Y,1,0.1214
36.992956,127.130847,36.98775,127.132512,1.171,1.5,자전거보행자겸용도로,Y,0,0.0803
36.988955,127.122287,36.990576,127.1219928,0.27,3.0,자전거보행자겸용도로,Y,1,0.1893
36.990576,127.1219928,36.993094,127.1298554,0.564,1.5,자전거보행자겸용도로,Y,0,0.0777
37.003522,127.0882367,37.000635,127.084628,0.67,1.6,자전거보행자겸용도로,Y,0,0.0856
37.01025357,127.0957452,37.00980618,127.091979,0.45,2.2,자전거보행자겸용도로,Y,1,0.1298
37.028421,127.070774,37.01089819,127.072779,1.43,2.1,자전거보행자겸용도로,Y,1,0.1265
37.52938778,126.8791115,37.52938778,126.8791115,0.4,2.0,자전거보행자겸용도로,Y,1,0.1146
37.5379879,126.8852742,37.53698362,126.8867488,0.2,1.0,자전거보행자겸용도로,Y,0,0.0385
37.51136646,126.8724244,37.51499536,126.8712387,0.9,1.0,자전거보행자겸용도로,Y,0,0.0415
37.51498195,126.8651306,37.50957629,126.871784,0.9,1.0,자전거보행자겸용도로,Y,0,0.0415
,,,,2.35,5.0,,,1,0.3488
,,,,2.35,5.0,,,1,0.3488
,,,,1.16,1.5,,,0,0.0802
,,,,1.16,5.0,,,1,0.3437
,,,,2.2,5.0,,,1,0.3481
,,,,3.0,5.0,,,1,0.3516
,,,,1.02,5.0,,,1,0.3431
,,,,1.02,5.0,,,1,0.3431
,,,,1.14,2.7,,,1,0.1704
,,,,3.8,8.0,,,1,0.5808
,,,,6.7,4.0,,,1,0.2922
,,,,0.24,4.0,,,1,0.2644
,,,,2.5,3.0,,,1,0.1989
,,,,0.6,2.7,,,1,0.1681
,,,,0.88,2.7,,,1,0.1693
,,,,0.98,1.5,,,0,0.0794
,,,,1.0,2.0,,,1,0.1172
,,,,0.13,1.5,,,0,0.0758
,,,,0.76,1.5,,,0,0.0785
,,,,0.76,1.5,,,0,0.0785
,,,,0.6,2.5,,,1,0.1531
,,,,0.38,1.5,,,0,0.0769
,,,,0.95,1.5,,,0,0.0793
,,,,0.95,1.5,,,0,0.0793
,,,,1.23,1.5,,,0,0.0805
,,,,1.23,1.5,,,0,0.0805
37.021906,126.920474,37.023565,126.913696,0.74,1.6,자전거보행자겸용도로,Y,0,0.0859
37.047142,127.0983086,37.044468,127.099863,0.3,1.7,자전거보행자겸용도로,Y,0,0.0916
37.037289,127.097857,37.044468,127.099863,0.87,2.2,자전거보행자겸용도로,Y,1,0.1317
37.041109,127.101263,37.036665,127.1003866,0.39,1.5,자전거보행자겸용도로,Y,0,0.0769
37.04351388,127.10563,37.03613259,127.1032756,0.84,1.5,자전거보행자겸용도로,Y,0,0.0788
37.036242,127.1022417,37.0411002,127.103005,0.45,1.5,자전거보행자겸용도로,Y,0,0.0772
37.036665,127.1003866,37.040894,127.101805,0.4,1.2,자전거보행자겸용도로,Y,0,0.0544
37.03830115,127.098363,37.038449,127.105847,0.56,1.5,자전거보행자겸용도로,Y,0,0.0776
37.03613259,127.1032756,37.043246,127.106285,0.86,1.5,자전거보행자겸용도로,Y,0,0.0789
37.040154,127.100105,37.037443,127.102711,0.8,1.5,자전거보행자겸용도로,Y,0,0.0787
37.025841,127.0997059,37.020302,127.096574,0.74,3.1,자전거보행자겸용도로,Y,1,0.1988
37.00701695,127.0982155,37.001446,127.107999,1.14,3.0,자전거보행자겸용도로,Y,1,0.193
37.001014,127.1104032,37.001251,127.108338,0.24,2.0,자전거보행자겸용도로,Y,1,0.1139
37.022083,127.071548,37.01089819,127.072779,1.13,1.2,자전거보행자겸용도로,Y,0,0.0575
36.988244,127.090089,36.99129571,127.0867201,0.47,1.4,자전거보행자겸용도로,Y,0,0.0697
37.51093955,126.8367218,37.51093955,126.8367218,0.16,1.1,자전거보행자겸용도로,Y,0,0.0458
37.51263802,126.8380981,37.51309126,126.8365414,0.25,1.1,자전거보행자겸용도로,Y,0,0.0462
37.51093955,126.8367218,37.50934129,126.8418817,0.4,1.4,자전거보행자겸용도로,Y,0,0.0694
37.50934129,126.8418817,37.51195922,126.8387081,0.42,1.5,자전거보행자겸용도로,Y,0,0.077
37.51451367,126.8355013,37.51530433,126.8343578,0.13,1.1,자전거보행자겸용도로,Y,0,0.0457
37.51774544,126.853641,37.51708153,126.8502236,0.3,1.7,자전거전용도로,Y,0,0.0916
37.51718876,126.8501314,37.51822984,126.8534186,0.3,1.7,자전거전용도로,Y,0,0.0916
37.51301836,126.8337147,37.51273403,126.8322939,0.2,1.1,자전거전용도로,Y,0,0.046
37.51433822,126.8332417,37.51372218,126.8338169,0.2,1.1,자전거전용도로,Y,0,0.046
37.51202145,126.8331307,37.51557573,126.8317293,0.6,1.1,자전거전용도로,Y,0,0.0477
37.51500823,126.8308332,37.51335371,126.8293546,0.6,1.1,자전거전용도로,Y,0,0.0477
37.51169872,126.8342103,37.51524408,126.8282618,1.0,1.1,자전거전용도로,Y,0,0.0494
37.51463448,126.8258506,37.51141723,126.8349046,1.0,1.1,자전거전용도로,Y,0,0.0494
37.51508954,126.833592,37.51093955,126.8367218,0.55,1.5,자전거전용도로,Y,0,0.0776
37.51141723,126.8349046,37.51433822,126.8332417,0.55,1.5,자전거전용도로,Y,0,0.0776
37.51301576,126.827075,37.51433822,126.8332417,0.53,1.1,자전거전용도로,Y,0,0.0474
37.51634045,126.8334368,37.51463448,126.8258506,0.6,1.1,자전거전용도로,Y,0,0.0477
37.50854592,126.8443936,37.51333765,126.8414467,0.63,1.1,자전거전용도로,Y,0,0.0478
37.51241208,126.8407823,37.50867916,126.8423556,0.62,1.1,자전거전용도로,Y,0,0.0478
37.52949156,126.8330286,37.51742034,126.8397095,1.5,1.1,자전거전용도로,N,0,0.0516
37.53250008,126.8301985,37.51718723,126.83891,1.8,1.2,자전거전용도로,Y,0,0.0604
37.52516794,126.8759503,37.52539791,126.877395,0.2,1.8,자전거전용도로,Y,0,0.0987
37.52938778,126.8791115,37.52938778,126.8791115,0.1,1.8,자전거전용도로,Y,0,0.0982
36.983251,126.916456,36.98441,126.92243,0.42,2.5,자전거보행자겸용도로,Y,1,0.1523
36.978824,126.9256107,36.97963,126.9225983,0.26,2.9,자전거보행자겸용도로,Y,1,0.1817
36.981232,126.9228,36.978824,126.9256107,0.25,2.5,자전거보행자겸용도로,Y,1,0.1516
36.983033,126.928582,36.977678,126.923333,0.79,2.0,자전거보행자겸용도로,Y,1,0.1163
36.981842,126.92442,36.97914547,126.9226124,0.26,2.5,자전거보행자겸용도로,Y,1,0.1516
36.988898,126.921606,36.978681,126.920691,1.09,1.7,자전거보행자겸용도로,Y,0,0.095
36.97877848,126.917042,36.97928105,126.919942,0.11,0.6,자전거보행자겸용도로,Y,0,0.008
36.982432,126.9200334,36.97928105,126.919942,0.2,2.2,자전거보행자겸용도로,Y,1,0.1288
36.978255,126.918473,36.97893208,126.9191036,0.12,0.5,자전거보행자겸용도로,Y,0,0.0005
36.977678,126.923333,36.97877848,126.917042,0.68,1.5,자전거보행자겸용도로,Y,0,0.0781
36.98211142,126.916498,36.982432,126.9200334,0.4,2.5,자전거보행자겸용도로,Y,1,0.1522
36.984361,126.920083,36.982306,126.9189953,0.19,1.5,자전거보행자겸용도로,Y,0,0.076
36.986163,126.919873,36.985231,126.92061,0.2,2.5,자전거보행자겸용도로,Y,1,0.1514
36.988471,126.9191927,36.98707981,126.9191302,0.22,2.6,자전거보행자겸용도로,Y,1,0.159
36.97877848,126.917042,36.988728,126.9172999,1.17,1.5,자전거보행자겸용도로,Y,0,0.0803
36.986854,126.917666,36.987833,126.916327,0.08,1.7,자전거보행자겸용도로,Y,0,0.0906
36.989359,126.915755,36.978694,126.916187,1.26,1.5,자전거보행자겸용도로,Y,0,0.0806
36.980535,126.920406,36.978185,126.919687,0.11,1.4,자전거보행자겸용도로,Y,0,0.0682
36.98888596,126.9183078,36.989354,126.916137,0.14,2.0,자전거보행자겸용도로,Y,1,0.1135
36.98513388,126.919303,36.986603,126.9209272,0.13,2.5,자전거보행자겸용도로,Y,1,0.1511
37.0443379,127.0616204,37.054436,127.0601706,1.07,1.3,자전거보행자겸용도로,Y,0,0.0648
37.034937,126.945726,37.03466192,126.937715,0.79,1.6,자전거보행자겸용도로,Y,0,0.0861
37.039709,126.945278,37.034937,126.945726,0.55,1.7,자전거보행자겸용도로,Y,0,0.0926
37.03276051,126.9380808,37.034357,126.947341,0.78,1.5,자전거보행자겸용도로,Y,0,0.0786
37.023932,126.947451,37.034357,126.947341,1.14,1.5,자전거보행자겸용도로,Y,0,0.0801
37.034357,126.947341,37.039395,126.94644,0.57,1.6,자전거보행자겸용도로,Y,0,0.0852
37.039993,126.947859,37.04073,126.93545,1.15,1.6,자전거보행자겸용도로,Y,0,0.0877
36.990625,127.099845,36.988866,127.0917292,0.29,2.3,자전거보행자겸용도로,Y,1,0.1367
36.992153,127.1007094,36.990625,127.099845,0.25,3.8,자전거보행자겸용도로,Y,1,0.2494
36.985535,127.104679,36.988866,127.0917292,0.63,1.5,자전거보행자겸용도로,Y,0,0.0779
36.990336,127.113284,36.990276,127.114487,0.36,1.2,자전거보행자겸용도로,Y,0,0.0542
36.990336,127.113284,36.986022,127.1121196,0.44,1.8,자전거보행자겸용도로,Y,0,0.0997
36.990868,127.097416,36.992595,127.098104,0.21,1.6,자전거보행자겸용도로,Y,0,0.0837
36.992153,127.1007094,36.989831,127.110414,0.34,1.6,자전거보행자겸용도로,Y,0,0.0842
36.985258,127.109794,36.985139,127.1082334,0.16,2.1,자전거보행자겸용도로,Y,1,0.1211
