contentid,contentTypeId,title,addr1,mapx,mapy,cat1,cat2,cat3
2743819,28,더포레스트 캠핑장,경기도 양평군 지평면 일신리길 134-23,127.689596158,37.4404734698,A03,A0302,A03021700
2773729,28,더헤븐cc,경기도 안산시 단원구 대선로 466 (대부남동),126.5654902448,37.2290749906,A03,A0302,A03020700
2757166,28,더휴글램핑,경기도 양평군 옥천면 옥천체육공원길 4,127.4615505518,37.5230569354,A03,A0302,A03021700
2758020,28,덕봉낚시터,경기도 안성시 양성면 덕봉서원로 601-76,127.1883386132,37.0532674595,A03,A0303,A03030500
3012120,28,도농한강공원물놀이장,경기도 남양주시 다산동,127.1489153797,37.6096523057,A03,A0303,A03030700
2729250,28,도덕산캠핑장,경기도 광명시 밤일안로42번길 69 (하안동),126.8606431028,37.4596478905,A03,A0302,A03021700
2745721,28,도리돌캠핑장,경기도 포천시 이동면 화동로 2464-1,127.3866138922,38.0613929275,A03,A0302,A03021700
2781732,28,도리수상레저,경기도 여주시 점동면 도리,127.7080200588,37.2283511106,A03,A0303,A03030100
2729323,28,도마치캠핑장,경기도 포천시 이동면 화동로 2318-6,127.3824062801,38.0499886249,A03,A0302,A03021700
2758019,28,독정낚시터,경기도 안성시 원곡면 원당로 108,127.1603970735,37.0396518649,A03,A0303,A03030500
2792564,28,돈내미농장,경기도 동두천시 천보산로456번길 49-1 (탑동동),127.1112695227,37.8749013052,A03,A0302,A03021700
2734233,28,돌산캠핑장,경기도 파주시 광탄면 산수골길 151-68,126.8419487791,37.810695596,A03,A0302,A03021700
2756079,28,동교낚시터,경기도 포천시 원동교길 259 (동교동),127.1222719991,37.8505210139,A03,A0303,A03030500
2747024,28,동물카라반,경기도 가평군 상면 임초밤안골로 313,127.3595477907,37.7470123919,A03,A0302,A03021800
3085278,28,동서울승마클럽,경기도 남양주시 와부읍 월문천로 280-7,127.2423210725,37.5989052476,A03,A0302,A03021100
2744437,28,두레캠핑장,경기도 가평군 청평면 상지로 171,127.4700787576,37.7687257851,A03,A0302,A03021700
2734245,28,두리캠핑장,경기도 여주시 흥천면 이여로 778-10,127.5070596079,37.3543911948,A03,A0302,A03021700
2753982,28,두메낚시터,경기도 안성시 죽산면 두메호수로 90,127.4283959434,37.0094684945,A03,A0303,A03030500
2750799,28,두밀숲캠핑장,경기도 가평군 가평읍 태봉두밀로 655-9,127.4328809909,37.808278833,A03,A0302,A03021700
2732969,28,둥지캠핑장,경기도 가평군 설악면 묵안로 976-62,127.5313780623,37.6011769317,A03,A0302,A03021700
2770823,28,드림바다실내낚시터,경기도 김포시 풍무로9번길 26 (풍무동),126.7200826114,37.5976182411,A03,A0303,A03030600
2738778,28,들꽃피는언덕 캠핑장,경기도 양주시 백석읍 권율로 870,126.9599861905,37.7761850732,A03,A0302,A03021700
2761434,28,등대바다낚시터,경기도 안산시 단원구 금당구지길 91 (대부남동),126.5906962493,37.230383613,A03,A0303,A03030600
2998725,28,디파트글램핑장,경기도 양평군 화서로246번길 13-9,127.4008054594,37.6403838742,A03,A0302,A03021700
2792097,28,따봉캠핑장,경기도 파주시 파주읍 통일로 1604-26,126.7902190045,37.8520620663,A03,A0302,A03021700
2734677,28,땅에미소캠핑장,경기도 연천군 청산면 거저울길 339,127.0865304222,38.0558769565,A03,A0302,A03021700
2909693,28,또바기 애견 글램핑 펜션,경기도 가평군 북면 멱골로 205-10,127.5730930423,37.908566971,A03,A0302,A03021700
2732992,28,또올래캠프,경기도 가평군 북면 가화로 2745-70,127.4477664188,37.9745819607,A03,A0302,A03021700
2745701,28,뚜뚜키즈풀빌라&글램핑,경기도 가평군 가평읍 태봉두밀로406번길 14-27,127.4578506383,37.8185114352,A03,A0302,A03021700
2726664,28,라무키즈글램핑,경기도 가평군 북면 가화로 2372-42,127.4781614576,37.9545070844,A03,A0302,A03021700
131417,28,라비돌컨트리클럽,경기도 화성시 정남면 세자로 286,126.9821951196,37.190647903,A03,A0302,A03020700
2751297,28,라싸CC,경기도 포천시 이동면 제비울2길 161,127.3848575956,37.9977475427,A03,A0302,A03020700
2909713,28,라온힐캠핑장,경기도 가평군 상면 수목원로 224,127.3611306432,37.7586082949,A03,A0302,A03021700
2751453,28,락가든GC,경기도 포천시 일동면 화동로 738,127.3109218488,37.9315844536,A03,A0302,A03020700
2792574,28,럭셔리 안성M글램핑 카라반,경기도 안성시 금광면 연내동길 201-13,127.3887644282,36.9730025383,A03,A0302,A03021700
2734679,28,레이크문캠핑장,경기도 포천시 영중면 호국로3296번길 31-46,127.2653286039,38.0329717903,A03,A0302,A03021700
3015799,28,레인보우수상레저,경기도 가평군 설악면 유명로 2270,127.4495741729,37.7041495818,A03,A0301,A03010200
2723686,28,레저캠프,경기도 가평군 청평면 호반로 1020-6,127.488339904,37.7105412183,A03,A0303,A03030100
3031964,28,레저테마파크,경기도 양평군 개군면 신내길7번길 55,127.5324762378,37.4688228545,A03,A0305,A03050100
2650374,28,렛츠런파크 서울,경기도 과천시 경마공원대로 107 (주암동),127.0086578462,37.4440606773,A03,A0302,A03020800
3018677,28,로라비트 일산점,경기도 고양시 일산서구 한류월드로 300 (대화동),126.7545414686,37.6646082788,A03,A0302,A03021300
2750959,28,로제비앙CC,경기도 광주시 곤지암읍 오향길 180,127.3723989167,37.377783256,A03,A0302,A03020700
2757979,28,로코코캠핑장,경기도 남양주시 수동면 지둔로 358-4,127.2998513774,37.715076126,A03,A0302,A03021700
2782086,28,롤링팝 롤러스케이트장,경기도 하남시 미사강변중앙로170번길 10 (망월동),127.1918684014,37.5614697916,A03,A0302,A03020400
2748389,28,루이힐스CC,경기도 양주시 어하고개로 186-54 (삼숭동),127.11319894,37.8119947829,A03,A0302,A03020700
131755,28,리버랜드,경기도 가평군 설악면 유명로 2320,127.4490129942,37.7082240981,A03,A0302,A03022400
2773872,28,리버포인트 수상레저,경기도 가평군 청평면 호반로 474,127.4547290754,37.7104683867,A03,A0303,A03030100
131415,28,리베라컨트리클럽,경기도 화성시 중리길 183,127.112758297,37.1902586109,A03,A0302,A03020700
2759826,28,리앤리CC,경기도 가평군 조종면 운악청계로 702-24,127.3585719883,37.8729810461,A03,A0302,A03020700
2909615,28,리오카라반,경기도 가평군 상면 축령로70번길 44-61,127.3629743106,37.7795531136,A03,A0302,A03021700
2747868,28,리즈밸리글램핑캠핑장,경기도 가평군 설악면 어비산길 201-34,127.5128966796,37.5917915698,A03,A0302,A03021700
2747383,28,링크나인GC,경기도 화성시 마도면 해운로630번길 49,126.7532330829,37.1718210294,A03,A0302,A03020700
2757969,28,링크독애견파크 글램핑&오토캠핑장,경기도 가평군 설악면 신천중앙로28번길 101-60,127.4900050878,37.6608497995,A03,A0302,A03021700
3081858,28,마실 휴양농원,경기도 화성시 비봉면 남전로162번길 51-25,126.84990316,37.2334239361,A03,A0302,A03021700
2744524,28,마실빌리지,경기도 남양주시 오남읍 팔현로216번길 24-1,127.2304334414,37.6894528412,A03,A0302,A03021700
2727469,28,마실캠핑장,경기도 파주시 적성면 국사로 271,126.871355705,37.9598953804,A03,A0302,A03021700
2750418,28,마에스트로CC,경기도 안성시 양성면 안성맞춤대로 2134-36,127.2604556712,37.1042434225,A03,A0302,A03020700
2727235,28,마운틴캠핑장,경기도 용인시 처인구 원삼면 후평로185번길 50,127.3286403041,37.1352299602,A03,A0302,A03021700
2764370,28,마이다스레이크 이천 골프앤리조트,경기도 이천시 설성면 설가로 602,127.5244880912,37.1771175599,A03,A0302,A03020700
577738,28,마이다스밸리 청평 골프클럽,경기도 가평군 설악면 다락재로 73-111,127.4587161211,37.6658292017,A03,A0302,A03020700
2744530,28,마인드글램퍼스,경기도 양평군 단월면 대부록길 37,127.6816455854,37.5803987789,A03,A0302,A03021700
2752716,28,마전낚시터,경기도 포천시 가산면 마전길 129-1,127.2139414421,37.8491256222,A03,A0303,A03030500
2741611,28,만정낚시터,경기도 안성시 공도읍 만수동길 53-8,127.1832261797,37.0175659329,A03,A0303,A03030500
3018573,28,말리부수상레저,경기도 가평군 청평면 경춘로 548,127.4032640472,37.71970248,A03,A0301,A03010200
2741006,28,맑은물소리캠핑장,경기도 가평군 설악면 가마소길 17-270,127.4728546234,37.6348775006,A03,A0302,A03021700
3017596,28,매향리캠핑장,경기도 화성시 우정읍 고온리안길102번길 31,126.746262381,37.0380586042,A03,A0302,A03021700
3025632,28,맨하탄수상레저,경기도 가평군 청평면 대성강변길 45,127.3801145403,37.6795872742,A03,A0301,A03010200
2727383,28,멍우리협곡캠핑장,경기도 포천시 영북면 소회산길 400,127.2335742349,38.0915976949,A03,A0302,A03021700
2747888,28,메가오토캠핑장,경기도 포천시 일동면 수입로 342,127.3151806857,37.9959298065,A03,A0302,A03021700
2908462,28,메이플글램핑,경기도 포천시 이동면 화동로 2236-25,127.3748821408,38.0441530565,A03,A0302,A03021700
2758204,28,메타피아 오래캠핑장,경기도 가평군 북면 화악산로 233,127.5593305865,37.9025118656,A03,A0302,A03021700
2726668,28,명돈골캠핑장,경기도 가평군 북면 논남기길 19-36,127.4596710971,37.9674663432,A03,A0302,A03021700
2753952,28,명인낚시터,경기도 안성시 원곡면 새울길 87-12,127.1128125988,37.0355987057,A03,A0303,A03030500
790337,28,명지산 트레킹,경기도 가평군 북면 도대리 일원,127.496458328,37.909809852,A03,A0302,A03022700
2726672,28,명지산오토캠핑장,경기도 가평군 북면 가화로 2932-23,127.4476273399,37.9814561563,A03,A0302,A03021700
2737959,28,명학산캠핑장,경기도 파주시 파주읍 바리골길 260-149,126.8313235989,37.8511406885,A03,A0302,A03021700
2798109,28,모나캠핑파크,경기도 가평군 상면 축령로 143,127.3584915233,37.7748313592,A03,A0302,A03021700
523921,28,모닝스키,경기도 이천시 마장면 지산로 257-7,127.3483584545,37.2163903827,A03,A0302,A03021200
3006242,28,모비딕수상레저,경기도 가평군 가평읍 북한강변로 536,127.535061587,37.7736264127,A03,A0301,A03010200
2907941,28,모짜르트,경기도 양평군 단월면 윗고북길 33-21,127.5874011456,37.5876878608,A03,A0302,A03021700
2728203,28,몬테비얀코캠핑장,경기도 포천시 이동면 늠바위길 181,127.3864259724,38.0291272453,A03,A0302,A03021700
2912344,28,몽리치,경기도 가평군 가평읍 당목가일길 574,127.5719663669,37.874695893,A03,A0302,A03021700
2913119,28,무수캠핑장,경기도 평택시 홍원길 14,126.8684851865,37.0181297237,A03,A0302,A03021700
2743798,28,무지개서는마을,경기도 가평군 북면 가화로 1725,127.4935057956,37.9106124821,A03,A0302,A03021700
2792638,28,무지개캠핑장,경기도 파주시 광탄면 부흥로 206-9,126.8703158844,37.8016999313,A03,A0302,A03021700
2749565,28,묵리낚시터,경기도 용인시 처인구 이동읍 이원로 375,127.2320145721,37.1757290965,A03,A0303,A03030500
2736395,28,문봉낚시터,경기도 고양시 일산동구 성현로268번길 138 (문봉동),126.8156071141,37.6998497089,A03,A0303,A03030500
2728919,28,문수산캠핑장,경기도 용인시 처인구 이동읍 이원로 637-3,127.2534991148,37.162353251,A03,A0302,A03021700
2746953,28,문앤스타 캠핑장,경기도 양평군 용문면 중원산로 478,127.6172164157,37.5426908504,A03,A0302,A03021700
2734803,28,물꽃캠핑장,경기도 연천군 군남면 청정로 2122,127.0290251091,38.0378002442,A03,A0302,A03021700
2728910,28,물동네힐링캠프,경기도 남양주시 수동면 비룡로 945,127.3165247877,37.7175150364,A03,A0302,A03021700
2765251,28,물새수상스키장,경기도 남양주시 화도읍 북한강로1570번길 46,127.3698607749,37.6499683061,A03,A0303,A03030100
2734815,28,물왕숲캠핑파크,경기도 시흥시 동서로 706-88 (물왕동),126.8273705525,37.3810008727,A03,A0302,A03021700
2909761,28,물의나라 캠핑장,경기도 가평군 명지산로 475,127.3813687958,37.9109770387,A03,A0302,A03021700
3018575,28,물조은빠지,경기도 가평군 청평면 큰갈월로 237,127.3832571454,37.7331311073,A03,A0301,A03010200
2729317,28,미르힐,경기도 용인시 처인구 모현읍 초부로 215-7,127.2652326262,37.3153857619,A03,A0302,A03021700
282240,28,미사경정공원,경기도 하남시 미사대로 505 (신장동),127.2054866085,37.5614339315,A03,A0301,A03010200
2729325,28,미술관옆캠핑장,경기도 양주시 장흥면 권율로 185,126.9489496148,37.730481865,A03,A0302,A03021700
1141128,28,미필스키랜드,경기도 성남시 분당구 구미로 120,127.1221421382,37.3398081343,A03,A0302,A03021200
3008663,28,민락고고롤러장,경기도 의정부시 천보로 68 (민락동),127.0941331499,37.7455077353,A03,A0302,A03020400
2913171,28,민트글램핑,경기도 포천시 이동면 금강로 5846,127.3745208012,38.0530270141,A03,A0302,A03021700
2761195,28,바다의 별 관광농원,경기도 안산시 단원구 부흥로 359-43 (대부남동),126.611472571,37.2145358134,A03,A0302,A03021700
2742259,28,바라산자연휴양림,경기도 의왕시 바라산로 84 (학의동),127.0190950093,37.372944113,A03,A0302,A03021700
3057775,28,바운스슈퍼파크 수원영통센터,경기도 수원시 영통구 덕영대로 1566 (영통동),127.0619141469,37.2451874572,A03,A0305,A03050100
1199376,28,바하마수상레저,경기도 가평군 설악면 유명로 2526,127.4327002654,37.7193891673,A03,A0303,A03030100
2747136,28,박두진문학길,경기도 안성시 금광면 오흥리 산72-5,127.3369851808,36.9938797553,A03,A0302,A03022700
2729365,28,반디캠프,경기도 파주시 광탄면 기산로 207,126.9208342503,37.7749067397,A03,A0302,A03021700
2758016,28,반제낚시터,경기도 안성시 원곡면 반제호수길 90,127.1651443774,37.0212651832,A03,A0303,A03030500
577302,28,발리오스 컨트리클럽,경기도 화성시 팔탄면 3.1만세로 641-28,126.8604220997,37.1165987553,A03,A0302,A03020700
2731166,28,밤골캠핑장,경기도 용인시 처인구 원삼면 죽양대로1650번길 2-23,127.3338828343,37.1863630363,A03,A0302,A03021700
2744536,28,밤골캠핑장,경기도 파주시 파평면 장승배기로268번길 143,126.8225372521,37.8875751681,A03,A0302,A03021700
2751702,28,밤밭낚시터,경기도 포천시 가산면 포천로912번길 143-94,127.2132111365,37.8428318983,A03,A0303,A03030500
2909773,28,밤벌캠핑장,경기도 가평군 설악면 어비산길 15-23,127.494692506,37.6011457057,A03,A0302,A03021700
2752910,28,배나무꽃캠핑장,경기도 파주시 법원읍 술이홀로1333번길 128,126.8724800364,37.882768293,A03,A0302,A03021700
2767542,28,배양낚시터,경기도 남양주시 진건읍 고재로191번길 64-17,127.1879721003,37.6387496314,A03,A0303,A03030500
2736379,28,백두산낚시터,경기도 고양시 덕양구 서리골길36번길 158-7 (선유동),126.9098849787,37.6869084588,A03,A0303,A03030500
2729124,28,백미리희망캠핑장,경기도 화성시 서신면 백미길 210-15,126.6812626132,37.143664691,A03,A0302,A03021700
2747707,28,백석배드민턴경기장,경기도 고양시 일산동구 일산로 136 (백석동),126.7948187898,37.6487691743,A03,A0302,A03020300
2747715,28,백용낚시터,경기도 고양시 일산동구 감내길 73-11 (성석동),126.7826430706,37.7136530671,A03,A0303,A03030500
2743341,28,백운보트장,경기도 의왕시 백운로 506-1,127.0013991678,37.3810345253,A03,A0301,A03010200
2729138,28,백운오양골 글램핑캠핑장,경기도 포천시 이동면 화동로2457번길 92,127.3817224624,38.0685197831,A03,A0302,A03021700
2747481,28,백운힐링캠핑장,경기도 포천시 이동면 포화로 320-1,127.4177383785,38.0764195265,A03,A0302,A03021700
2798120,28,백자동캠핑장,경기도 가평군 북면 가화로 2575-22,127.4637930248,37.9646917434,A03,A0302,A03021700
2729171,28,범바위캠핑정원,경기도 김포시 대곶면 종생로 154,126.6005672757,37.6426136636,A03,A0302,A03021700
2744542,28,범산골캠핑장,경기도 양주시 광적면 부흥로34번길 17,126.9140756949,37.8043281894,A03,A0302,A03021700
2763737,28,베뉴지CC,경기도 가평군 가평읍 용추로171번길 100,127.4717179897,37.8468195069,A03,A0302,A03020700
131950,28,베르아델 승마클럽,경기도 안산시 단원구 부흥로 376,126.6082117914,37.2132442399,A03,A0302,A03021100
2756065,28,베스트밸리GC,경기도 파주시 광탄면 장지산로200번길 32-41,126.8846853438,37.7550417384,A03,A0302,A03020700
2763397,28,베어스글램핑,경기도 포천시 내촌면 금강로 3009,127.2658482983,37.8324618442,A03,A0302,A03021700
2752723,28,베어크리크GC,경기도 포천시 화현면 달인동로 35,127.2795173053,37.9000569977,A03,A0302,A03020700
2727282,28,벨라캠핑장,경기도 동두천시 탑신로237번길 39 (탑동동),127.1178876776,37.8985486682,A03,A0302,A03021700
2909838,28,벨하우스,경기도 남양주시 수동면 지둔로445번길 99,127.2965290919,37.7277273722,A03,A0302,A03021700
2907892,28,별내린캠핑,경기도 남양주시 수동면 축령산로 121-1,127.3053612916,37.7390762133,A03,A0302,A03021700
2743805,28,별다리캠핑,경기도 가평군 북면 꽃넘이길 23-7,127.5287863776,37.8947844222,A03,A0302,A03021700
2764893,28,별드림캠핑장,경기도 가평군 가평읍 당목가일길 515,127.5658336534,37.8726237986,A03,A0302,A03021700
2798113,28,별똥별글램핑,경기도 가평군 설악면 유명산길 124-12,127.4866157142,37.5924576772,A03,A0302,A03021700
2727336,28,별밤야영장,경기도 안성시 삼죽면 개나리길 138-18,127.3740858656,37.0482602626,A03,A0302,A03021700
2752731,28,별빛오토캠핑장,경기도 가평군 설악면 묵안로 219-15,127.5005461795,37.6476737454,A03,A0302,A03021700
2727254,28,별아래캠핑장,경기도 용인시 처인구 양지면 한터로662번길 34-34,127.2760360991,37.2561650326,A03,A0302,A03021700
2734284,28,별을다는아이,경기도 양주시 장흥면 권율로309번길 132,126.9522044934,37.7437887071,A03,A0302,A03021700
2752753,28,별천지야영장,경기도 가평군 북면 화악산로 818,127.5468030563,37.93283588,A03,A0302,A03021700
2734287,28,병목안캠핑장,경기도 안양시 만안구 병목안로247번길 37 (안양동),126.9102546355,37.382532724,A03,A0302,A03021700
2908091,28,보물나라캠프,경기도 연천군 신서면 동내로 1359,127.1430195778,38.1545414561,A03,A0302,A03021700
2744502,28,보물섬낚시터,경기도 고양시 덕양구 대곡길 31-8 (내곡동),126.8027293318,37.6433421691,A03,A0303,A03030500
2747719,28,봉림낚시터,경기도 고양시 덕양구 호국로1595번길 23 (대자동),126.9001801173,37.6936741637,A03,A0303,A03030500
2761908,28,봉바위농원,경기도 김포시 하성면 평화공원로70번길 290-97,126.61138299,37.7403607971,A03,A0302,A03021700
131612,28,부천시민운동장,경기도 부천시 원미구 부일로 365 (중동),126.7708115984,37.4882901885,A03,A0302,A03020300
3534386,28,북한산 사기막야영장,경기도 고양시 덕양구 북한산로618번길 130 (효자동),126.9658274077,37.6758440842,A03,A0302,A03021700
2727193,28,북한산농바위캠핑장,경기도 고양시 덕양구 북한산로387번길 180 (지축동),126.9498291134,37.6672114685,A03,A0302,A03021700
3018622,28,북한산천연옥워터파크,경기도 고양시 덕양구 북한산로 591-37 (효자동),126.9577586189,37.6786991632,A03,A0303,A03030700
131323,28,분당올림픽스포츠센터 아이스링크,경기도 성남시 분당구 중앙공원로 35 (서현동),127.1286792742,37.3809229319,A03,A0302,A03021300
3057774,28,분당정,경기도 성남시 분당구 만세길 36 (율동),127.1542018629,37.3842341179,A03,A0302,A03022700
2740132,28,분지울작은캠프장,경기도 양평군 단월면 분지울1길 81,127.6718151016,37.608473119,A03,A0302,A03021700
2740050,28,브라보캠핑장,경기도 가평군 북면 가화로 2670-49,127.4556380192,37.9713102653,A03,A0302,A03021700
2909788,28,브룩스펜션,경기도 가평군 가평읍 물안산길 83,127.5248544894,37.8578636474,A03,A0302,A03021700
2763830,28,블랙스톤리조트이천,경기도 이천시 장호원읍 장여로 459-160,127.617896768,37.1616043876,A03,A0302,A03020700
2765498,28,블랙아이스링크장,경기도 남양주시 강변북로651번길 24-1 (수석동),127.1686864559,37.5867608789,A03,A0302,A03021300
2727356,28,블루마린 오토캠핑장,경기도 여주시 세종대왕면 중부대로 2545-74,127.5819959889,37.3022652608,A03,A0302,A03021700
2752063,28,블루문캠핑장,경기도 가평군 상면 수목원로386번길 48-65,127.3481460395,37.7474426895,A03,A0302,A03021700
2737968,28,블루파크,경기도 포천시 화현면 봉화로 267,127.2786903845,37.8732434402,A03,A0302,A03021700
2727453,28,비둘기낭캠핑장,경기도 포천시 영북면 비둘기낭길 116,127.221814631,38.0769658549,A03,A0302,A03021700
2762560,28,비바낚시터,경기도 시흥시 수인로2573번길 32,126.8461655042,37.4010544352,A03,A0303,A03030500
2734178,28,비봉산캠핑장,경기도 안성시 삼죽면 상삼로 188-38,127.407706684,37.0890367208,A03,A0302,A03021700
131893,28,비에이비스타 컨트리클럽,경기도 이천시 모가면 어농로 272,127.4165699661,37.1805707574,A03,A0302,A03020700
2734206,28,비치캠핑장,경기도 안산시 단원구 장불길 35 (대부남동),126.5594304494,37.2011170143,A03,A0302,A03021700
2744544,28,비타민캠핑장,경기도 양주시 백석읍 기산로440번길 110-43,126.9372717603,37.7705714296,A03,A0302,A03021700
2737971,28,비학농원오토캠핑장,경기도 파주시 법원읍 만월로613번길 217,126.9145231665,37.8911875119,A03,A0302,A03021700
2760195,28,빅토리아 골프클럽,경기도 여주시 가남읍 송삼로 191,127.6339448215,37.1790665545,A03,A0302,A03020700
2792596,28,빨간집야영장,경기도 양평군 양서면 양수로118번길 69,127.3244845149,37.547682133,A03,A0302,A03021700
2792742,28,사강스마트팜캠핑장,경기도 화성시 송산면 송산포도로 194,126.7274675315,37.2163543068,A03,A0302,A03021700
2736686,28,사계절낚시터,경기도 용인시 처인구 이동읍 경기동로742번길 56,127.1949163158,37.1341554572,A03,A0303,A03030500
2761949,28,사나래 글램핑장,경기도 양평군 용문면 중원산로 525,127.6188994809,37.5466598655,A03,A0302,A03021700
2761954,28,사나래글램핑파크,경기도 연천군 왕징면 군왕로 181,127.0005539585,38.0907768688,A03,A0302,A03021700
2763814,28,사우스스프링스CC,경기도 이천시 모가면 공원로 64,127.4480421491,37.1796075501,A03,A0302,A03020700
2727472,28,산마루캠핑장,경기도 포천시 이동면 금강로 6584-20,127.3997445227,38.1121511331,A03,A0302,A03021700
2909904,28,산속에 관광농원,경기도 동두천시 안흥로26번길 283 (안흥동),127.038185485,37.9383620212,A03,A0302,A03021700
2752509,28,산우물쉼터,경기도 안성시 양성면 산정산우물길 138,127.1958288016,37.0820198295,A03,A0302,A03021700
2726687,28,산으로간니모캠핑장,경기도 가평군 조종면 연인산로 670-321,127.3968801456,37.8544755716,A03,A0302,A03021700
2762806,28,산음숲자연학교 오토캠핑장,경기도 양평군 단월면 봉미산샘골길 1,127.6010938253,37.6056276986,A03,A0302,A03021700
2752510,28,산음캠핑,경기도 양평군 단월면 고북길 76-23,127.5970499128,37.5999532825,A03,A0302,A03021700
2751627,28,산정낚시터,경기도 시흥시 피울길 173 (산현동),126.8291318704,37.3678302103,A03,A0303,A03030500
2752054,28,산정호수 가족글램핑장,경기도 포천시 영북면 산정호수로411번길 13,127.3167756997,38.0660855373,A03,A0302,A03021700
2908538,28,산정호수돌고래캠핑장,경기도 포천시 영북면 산정호수로 510-1,127.3184896307,38.0593308014,A03,A0302,A03021700
2727443,28,산중호걸글램핑카라반,경기도 포천시 이동면 금강로6263번길 182-73,127.3716143964,38.0907864415,A03,A0302,A03021700
2752265,28,산촌캠핑,경기도 동두천시 탑신로237번길 111 (탑동동),127.1210845489,37.9005734905,A03,A0302,A03021700
2741613,28,삼막곡낚시터,경기도 용인시 기흥구 신정로301번길 59 (보정동),127.09455976,37.2960654842,A03,A0303,A03030500
2746372,28,삼인낚시터,경기도 용인시 처인구 남사읍 삼인로 150,127.1420954671,37.156682463,A03,A0303,A03030500
2751245,28,삼하낚시터,경기도 양주시 장흥면 일영로327번길 247,126.907854987,37.6735627536,A03,A0303,A03030500
2763407,28,삼화리 동광 캠핑장,경기도 연천군 미산면 어삼로 447-30,126.9797384221,38.0219150946,A03,A0302,A03021700
2740126,28,삼화힐링타운,경기도 가평군 상면 물골길 112,127.3153686606,37.8365344985,A03,A0302,A03021700
2749556,28,상덕낚시터,경기도 용인시 처인구 이동읍 상덕로 73,127.1636224306,37.2153371773,A03,A0303,A03030500
2763464,28,상상글램퍼스,경기도 양평군 옥천면 용천로 317,127.5000741231,37.547629791,A03,A0302,A03021700
2727471,28,상아골계곡오토캠핑장,경기도 포천시 신북면 탑신로 1148,127.1269410534,37.9451628409,A03,A0302,A03021700
2765487,28,새말낚시터,경기도 남양주시 진건읍 사릉로 554-47,127.1714172566,37.6665155481,A03,A0303,A03030500
2751622,28,새미낚시터,경기도 시흥시 조남동 299,126.8648145693,37.3737718211,A03,A0303,A03030500
131152,28,새싹동산 청려수련원,경기도 화성시 풀무골로110번길 69,127.1461770776,37.2050574979,A03,A0302,A03020200
2744547,28,새연카라반리조트,경기도 가평군 조종면 운악청계로333번길 86,127.3469738099,37.8468505434,A03,A0302,A03021700
2753729,28,샴발라CC,경기도 포천시 군내면 청군로 2856-93,127.2553231228,37.8715570981,A03,A0302,A03020700
3018678,28,서삼릉청소년야영장,경기도 고양시 덕양구 서삼릉길 107-62 (원당동),126.8564376516,37.6668292827,A03,A0302,A03021700
2745948,28,서수원주민편익시설,경기도 수원시 권선구 매송고색로 620 (고색동),126.9729415907,37.2478050113,A03,A0302,A03020200
2747381,28,서신바다낚시터,경기도 화성시 서신면 송교리 42-5,126.678862331,37.1619264233,A03,A0303,A03030600
2734686,28,서울대공원자연캠프장,경기도 과천시 대공원광장로 102 (막계동),127.0141186736,37.4364977636,A03,A0302,A03021700
131433,28,서울랜드 눈썰매장,경기도 과천시 광명로 181 (막계동),127.02383726,37.4355619354,A03,A0302,A03021400
3008656,28,서울승마클럽,경기도 의정부시 동일로192번길 28-29 (장암동),127.0604595676,37.7063366855,A03,A0302,A03021100
131666,28,서원밸리 컨트리클럽,경기도 파주시 광탄면 서원길 333,126.8947965531,37.8165791919,A03,A0302,A03020700
2739431,28,서조체육시설,경기도 안양시 만안구 삼봉로 73,126.8999940142,37.398386258,A03,A0302,A03020200
2734712,28,서종힐링캠핑장,경기도 양평군 서종면 화서로 532-6,127.4263973599,37.6478695841,A03,A0302,A03021700
2750958,28,서창퍼블릭GC,경기도 광주시 문형산길 56 (신현동),127.1642765595,37.3626118055,A03,A0302,A03020700
2751276,28,서핑라이더,경기도 광주시 능평로 116-21 (능평동),127.1704347455,37.3480219404,A03,A0303,A03030100
2761534,28,서핑존,경기도 오산시 세마역로41번길 19,127.0433147428,37.1847635618,A03,A0303,A03030100
2762698,28,서후리캠핑장,경기도 양평군 서종면 서차남1길 4,127.4193307289,37.5727865054,A03,A0302,A03021700
2744556,28,선녀와나무꾼캠핑장,경기도 양주시 평화로1501번길 90 (덕계동),127.0466795939,37.8267585232,A03,A0302,A03021700
131447,28,성남시수정청소년수련관,경기도 성남시 수정구 수정로 150 (신흥동),127.1367323667,37.4421187589,A03,A0302,A03020200
131859,28,성은낚시터,경기도 안성시 원곡면 통심길 16-46,127.1678899809,37.0705345445,A03,A0303,A03030500
2763834,28,성호낚시터,경기도 이천시 설성면 성호로 72,127.5309719984,37.1362973904,A03,A0303,A03030500
2781724,28,세라지오 컨트리클럽,경기도 여주시 여양로 530 (오금동),127.6502807633,37.3272691766,A03,A0302,A03020700
2726690,28,세라핌캠프,경기도 가평군 설악면 묵안로 626-17,127.5135817919,37.6240711698,A03,A0302,A03021700
2742113,28,세현CC,경기도 용인시 처인구 이동읍 백자로 450,127.1942230734,37.1926681258,A03,A0302,A03020700
2792562,28,소요별앤숲테마파크,경기도 동두천시 평화로2922번길 76 (상봉암동),127.0659742642,37.9502278072,A03,A0302,A03021700
2394372,28,소풍캠핑장,경기도 가평군 설악면 어비산길 184-147,127.4914010539,37.6040730835,A03,A0302,A03021700
2761890,28,소풍캠핑장,경기도 용인시 처인구 이동읍 경기동로785번길 30,127.2056125835,37.1337057013,A03,A0302,A03021700
