visit_area_nm,x_coord,y_coord,attraction_score_mean,attraction_score_std,visit_count,attraction_score_norm
신신 분식,126.6279637,37.4752337,4.1473,0.2154,2,0.613
신연수역 인천 1호선,126.6940197,37.4181082,4.2827,0.0,1,0.6745
신온누리에 생돈가스 전문점 대방점,126.9259407,37.4991621,4.4552,0.0,1,0.7528
신용산역 4호선,126.967965,37.5292591,4.1286,0.0207,3,0.6045
신원시장,126.9267666,37.4825831,3.8295,0.0,1,0.4688
신일유토빌 아파트,127.0457018,37.7221848,3.0644,0.0,1,0.1216
신장 쇼핑몰,127.0510451,37.0806952,4.4114,0.0,1,0.7329
신전 떡볶이 미사 강변도 시점,127.1943438,37.569953,4.1174,0.0,1,0.5995
신전 떡볶이 영등포점,126.9078201,37.5170171,4.0451,0.0,1,0.5666
신정 뉴타운 롯데캐슬 아파트,126.8475714,37.5187532,3.2776,0.0,1,0.2183
신정네거리역 2호선,126.8528896,37.5202231,4.1114,0.0,1,0.5967
신중동 역 7호선,126.7768972,37.5029525,4.2008,0.1055,2,0.6373
신창현 풍림아이원 1차 아파트,127.3056466,37.6359236,2.8735,0.0,1,0.0349
신촌역 2호선,126.9369808,37.5551982,3.8339,0.0,1,0.4708
신촌이 대거리,126.9391157,37.5573914,4.186,0.0,1,0.6306
신탄진역,127.4285634,36.4496841,4.5459,0.1134,8,0.7939
신포 닭강정 본점,126.6281751,37.4715853,4.3727,0.2053,7,0.7153
신포국제시장,126.6267206,37.47148880000001,4.2557,0.0996,14,0.6622
신포리 주꾸미,127.0988382,37.3023204,4.3009,0.0,1,0.6827
신포지하상가,126.6282238,37.471108,3.7936,0.0701,2,0.4525
신풍과,127.0149295,37.2807746,4.3687,0.0601,2,0.7135
신호등 장작구이 서오릉 본점,126.8971893,37.6259089,4.211,0.0,1,0.6419
신흥시장,126.7709141,37.5156921,4.1974,0.0,1,0.6358
실미 유원지,126.4020837,37.4018444,4.2165,0.0,1,0.6444
실버 팟,127.221289,37.6942144,4.1001,0.0,1,0.5916
실학박물관,127.3006672,37.5159694,4.1387,0.1844,6,0.6091
심곡천,126.7836942,37.4911836,4.1537,0.0,1,0.6159
심세정,127.0170463,37.5660555,4.0335,0.0,1,0.5614
심재,127.042801,37.4681594,4.2109,0.0,1,0.6419
심포니 호텔,127.0754424,37.2546042,3.8138,0.0856,2,0.4617
심플리 키친,126.9436942,37.5581541,4.464,0.0,1,0.7568
심학산,126.6955606,37.7068156,4.2228,0.0628,2,0.6473
심학산 도토리 국수 본점,126.7038896,37.7094857,4.2349,0.1104,5,0.6528
심학산 둘레길,126.7045507,37.7040635,4.36,0.3618,2,0.7096
심학산 뜨락,126.694189,37.7132882,4.1464,0.0314,2,0.6126
심학산 바비큐 그릴,126.7142401,37.7062713,4.3234,0.0,1,0.693
심학산 약천사,126.7011199,37.7055955,4.2099,0.1213,2,0.6415
십리포해수욕장,126.4852433,37.2815926,4.0074,0.0,1,0.5495
싱싱 동암 어시장,126.7009281,37.4704962,4.092,0.0,1,0.5879
싱싱 하우스 협동조합,126.7756535,37.10452,4.408,0.0,1,0.7314
쌈지길,126.9847313,37.5743521,4.104,0.2881,7,0.5934
쌍령동성 2차 아파트,127.27824,37.3972407,4.0763,0.0568,2,0.5808
쌍룡 갈비,127.0513719,37.5030764,4.2498,0.0,1,0.6596
쌍봉산,126.8189976,37.0924775,4.1795,0.0,1,0.6276
쌍용 수상 레저,127.4592154,37.5039573,4.3048,0.0,1,0.6845
쌍용 폐기 닭 본점,127.0917547,36.9929131,4.2181,0.2005,2,0.6452
쌤쌤쌤,126.9721592,37.5315704,4.149,0.0,1,0.6138
쌥이리,126.9221017,37.556466,4.1032,0.0,1,0.593
써브웨이 당산역점,126.9006721,37.5350818,4.2252,0.0,1,0.6484
써브웨이 부천 상동점,126.7522708,37.5054312,4.2145,0.0,1,0.6435
써브웨이 서울대점,126.9526581,37.4790707,4.0988,0.0,1,0.591
써브웨이 수원역사점,127.0002368,37.266048,3.9117,0.0,1,0.5061
써브웨이 신촌 로데오점,126.9366346,37.5577469,4.2911,0.0,1,0.6783
써브웨이 용인 기흥구청점,127.1108723,37.2809425,3.9113,0.0,1,0.5059
써브웨이 의정부역점,127.0428283,37.7391944,4.2882,0.0,1,0.677
써브웨이 인천 송도센트럴파크 점,126.6418925,37.3944164,4.0009,0.0,1,0.5466
써브웨이 인천 주안역점,126.6793092,37.4643309,4.2213,0.0,1,0.6466
써브웨이 일산 레이킨스몰점,126.7513131,37.6676819,4.1994,0.0,1,0.6367
써브웨이 종로점,126.9859326,37.5704078,3.8855,0.0,1,0.4942
썬스타,127.0138934,37.2876163,4.073,0.0,1,0.5793
썬힐 GC,127.3514508,37.8770468,4.2384,0.0,1,0.6544
썸버거,127.3268574,37.5439551,4.3749,0.0,1,0.7163
쎄 콩데 live,127.0423082,37.5465533,4.2509,0.0,1,0.6601
쎈느,127.0534442,37.5448928,4.2308,0.168,4,0.6509
쏘리 에스프레소 바,126.9733402,37.5764818,4.5201,0.0,1,0.7822
쏠 스트리트,127.0129328,37.2888346,4.3111,0.0,1,0.6874
씨사이드 파크,126.5261964,37.4742604,4.1241,0.0,1,0.6025
씨스루 홍대연 난점,126.9255832,37.5630744,4.1669,0.0,1,0.6219
아 네 몸 오네,126.6252239,37.4723923,4.6929,0.0,1,0.8606
아가 서초점,127.0142658,37.4916259,3.8847,0.0,1,0.4938
아그라 용산 아이파크몰점,126.964736,37.5297718,4.1909,0.0,1,0.6328
아그라 잠실 에비뉴엘 점,127.1019716,37.5123266,4.4053,0.0,1,0.7301
아깐,126.9430709,37.5577682,4.2981,0.0,1,0.6814
아나 호텔,127.0405263,37.5011849,3.8551,0.0,1,0.4804
아나키아,127.1137198,37.7285158,4.2292,0.0,1,0.6502
아난티 코드,127.48021739999999,37.6254928,4.5495,0.2452,5,0.7955
아난티 코드 라포레,127.4802907,37.6256848,4.2193,0.0,1,0.6457
아난티 코드 워터하우스,127.4802907,37.6256848,4.4926,0.0,1,0.7697
아늑,126.9720065,37.2975901,4.539,0.0,1,0.7908
아다마스 253,126.6980193,37.7877682,3.9517,0.0,1,0.5242
아담 집 별관,126.9904798,37.5739887,4.3031,0.0,1,0.6837
아대 닭발,127.0447085,37.2750806,4.4086,0.0,1,0.7316
아디다스 현대 프리미엄 아울렛 남양주점,127.1524281,37.6162588,4.1321,0.0,1,0.6061
아띠몽&카페후식 수서역사점,127.1045604,37.4854176,4.4914,0.0,1,0.7692
아띠오아나폴리핏제리아,126.7800734,37.4946747,4.3227,0.0,1,0.6926
아라 김포여객터미널 아라마린센터,126.7890477,37.5994356,3.8681,0.0,1,0.4863
아라 마루 전망대,126.7013572,37.5727824,3.9996,0.0,1,0.546
아라김포여객터미널,126.7869691,37.5976551,4.2475,0.0322,2,0.6585
아라아트센터,126.9836493,37.5733104,4.4777,0.0,1,0.763
아라타워,126.6075678,37.5584344,4.4113,0.0,1,0.7329
아라포,126.7678574,37.6630981,4.1973,0.0,1,0.6357
아레볼,126.6886445,37.7495377,4.1992,0.1953,2,0.6366
아로마띠꼬,126.9976,37.5788093,3.9058,0.0,1,0.5034
아루또 소극장,127.0024183,37.5829197,4.5446,0.0,1,0.7934
아르 빈스,127.0893325,37.3274857,3.8939,0.0,1,0.498
아르디움카페,126.6918063,37.7168355,4.3273,0.0,1,0.6947
아르카 북스 책방,126.9702231,36.9564292,4.42,0.0,1,0.7368
아르코미술관,127.0032378,37.5804617,3.721,0.0,1,0.4195
아르코예술극장,127.0029933,37.5811825,4.186,0.0,1,0.6306
아르페지오,127.2636457,37.6220958,4.1409,0.0,1,0.6101
아름다운 가게 보물섬점,126.6868961,37.7085444,4.3871,0.1116,2,0.7219
아름다운 청년 전태일기념관,126.9893825,37.5684204,4.2747,0.0,1,0.6708
아름다운 한 끼,126.7203731,37.7315636,4.2158,0.0,1,0.6441
아름드리 장어,126.830122,37.3827629,4.3567,0.0,1,0.708
아리 아리랑,126.6532144,37.4146329,4.3285,0.0,1,0.6953
아리랑 갈비 신관,127.0560931,37.8906506,4.4043,0.0,1,0.7297
아리수 감자탕,126.8517363,37.5530829,4.5208,0.0,1,0.7825
아마존 게스트하우스,126.9930442,37.5327087,3.7844,0.021,2,0.4483
아멕스 랜드,127.0070112,38.073108,4.2913,0.0,1,0.6784
아모레 성수,127.0591809,37.5443584,4.2837,0.0,1,0.6749
아미당 용산점,126.9778209,37.5227129,4.0219,0.0,1,0.5561
아베 니체 마치 에비뉴 1차,126.6784692,37.6420297,4.13,0.0,1,0.6052
아베 니체 마치 에비뉴 주차장,126.6783061,37.6415004,3.8743,0.1039,2,0.4892
아베베 베이커리,126.9999434,37.5695381,4.1952,0.0,1,0.6348
아베베 베이커리 서울점,126.9999434,37.5695381,4.3377,0.1589,4,0.6994
아베크 데 프리츠 수지신봉점,127.0685381,37.3278519,4.0729,0.0,1,0.5792
아벨 커피,127.2450649,37.5456092,4.2304,0.0,1,0.6508
아비엥또,127.4621592,37.7209886,3.7907,0.0,1,0.4512
아비코 광교 애브뉴 프랑점,127.0504693,37.2906122,4.1383,0.0,1,0.609
아비코 롯데몰 수원점,126.9968885,37.2642549,4.0153,0.0,1,0.5531
아비코 타임스퀘어점,126.9031031,37.5170963,3.9367,0.0,1,0.5174
아산만 영숙이네,126.9024794,36.9302468,4.4261,0.0,1,0.7396
아산스파비스,126.9805964,36.8560744,4.7946,0.0,1,0.9068
아산역,127.1040621,36.7921238,4.1266,0.0,1,0.6037
아소정,126.9463893,37.546619,3.8504,0.0,1,0.4783
아스카 헤어 홍대점,126.9186745,37.5588279,4.4411,0.0,1,0.7464
아시아드경기장 역 인천 2호선,126.6771075,37.5513146,4.1236,0.0,1,0.6023
아시아출판문화 정보 센터 지혜의 숲 1관,126.6870602,37.7083538,4.1935,0.0441,4,0.634
아시안 갯벌 체험장,126.4169835,37.4316196,4.3291,0.0,1,0.6955
아시안 제면소,126.4212278,37.4265533,4.4293,0.0,1,0.741
아시안 해변,126.4168929,37.432084,4.1396,0.198,2,0.6095
아씨네 족발 본점,127.1231816,37.646995,4.1101,0.0,1,0.5961
아오리의 행방불명 송도점,126.661021,37.3797826,4.0111,0.0,1,0.5512
아오바,126.9151712,37.6200352,4.1206,0.0,1,0.6009
아우어 베이커리 광교 앨리 웨이점,127.0618894,37.2746818,4.2815,0.0335,2,0.6739
아우어 베이커리 롯데 잠실점,127.098553,37.5120096,4.1683,0.0,1,0.6226
아우어 베이커리 용산 아이파크몰점,126.9647427,37.52977,4.4838,0.0,1,0.7657
아웃 닭 건대점,127.0672082,37.5418476,4.3798,0.0,1,0.7185
아웃백 스테이크하우스 갤러리아 광교점,127.0572543,37.285311,4.1415,0.0,1,0.6104
아웃백 스테이크하우스 공항점,126.8290098,37.5603989,4.2356,0.0,1,0.6531
아웃백 스테이크하우스 광명 AK 점,126.8828892,37.4186804,4.1818,0.0,1,0.6287
아웃백 스테이크하우스 광화문 D 타워 점,126.9789137,37.5709959,4.1231,0.0,1,0.6021
아웃백 스테이크하우스 부천 상동점,126.7549093,37.5064733,4.1404,0.0,1,0.6099
아웃백 스테이크하우스 상봉 홈플러스점,127.0898291,37.5978609,4.3354,0.0,1,0.6984
아웃백 스테이크하우스 안산 고잔점,126.8332193,37.3184006,4.1803,0.0,1,0.628
아웃백 스테이크하우스 판교점,127.1121136,37.395465,4.368,0.0,1,0.7132
아유 스페이스,127.3581221,37.6358508,4.1931,0.0227,3,0.6338
아이 라이크 마운틴 고양점,126.9013522,37.6456846,4.2145,0.0,1,0.6435
아이 러브 신당동,127.0148329,37.5631365,4.253,0.0,1,0.661
아이 섬 풀 글램핑,127.5128059,37.8999132,4.2434,0.0,1,0.6567
아이 조팝 김포 구래점,126.6256855,37.645168,4.352,0.0,1,0.7059
아이 홀릭 앤이 디저트,127.0755936,38.1016375,3.8515,0.0,1,0.4788
아이다 호텔,127.1109379,37.5163235,3.8674,0.0,1,0.486
아이디헤어 다산점,127.1505395,37.6267271,4.2109,0.0,1,0.6419
아이비 스테이,127.0022752,37.2704352,3.737,0.0,1,0.4268
아이센스 리그 PC방 압구정점,127.0371674,37.5283476,4.3464,0.0,1,0.7034
아이스 걸 드림 보이 여의도점,126.9304296,37.5206033,3.9278,0.0,1,0.5134
아이스 걸 드림 보이 일산점,126.7713022,37.6562619,4.1677,0.0,1,0.6223
아이스 아프리카,127.0042567,37.580341,3.8842,0.0,1,0.4936
아이스타일,126.6875339,37.7092507,4.1588,0.1202,2,0.6183
아이시티,126.9448954,37.4792412,3.5882,0.7145,2,0.3593
아이언 수상 레저,127.5323622,37.7771394,4.0013,0.0,1,0.5468
아이엠 삼송 오피스텔,126.8915408,37.6479609,3.1584,0.0263,2,0.1642
아이테코,127.1949204,37.553599,4.0385,0.0,1,0.5636
아이파크몰 용산점,126.9645328,37.5288167,4.2861,0.2018,32,0.676
아이팟 PC 수원역점,127.001593,37.2678312,4.4506,0.0,1,0.7507
아주 아파트,126.6686469,37.4038866,3.198,0.2523,5,0.1822
아주대학교,127.0435529,37.2829579,4.3883,0.0,1,0.7224
아주대학교 정문,127.0436606,37.2801034,4.0987,0.0,1,0.591
아쯔아쯔 료칸,127.1172596,37.8969176,4.3951,0.2645,2,0.7255
아차산 김가네 맛집,127.0953139,37.5548747,4.1152,0.0,1,0.5985
아차산 생태공원 아차산 어울림 광장,127.1001604,37.5518776,4.0385,0.0,1,0.5636
아차산 숲속 도서관,127.1008787,37.5524707,4.1697,0.0,1,0.6232
아츠랩,127.206332,37.2361879,4.3757,0.0,1,0.7167
아침 고요 가족 동물원,127.3615888,37.7481383,4.0988,0.0865,3,0.591
아침고요 수목원,127.35166120000001,37.743004,4.4572,0.1434,12,0.7537
아쿠아 가든 카페 롯데월드타워점,127.1044472,37.5137516,4.0493,0.215,2,0.5686
아쿠아 플라넷 63,126.9403293,37.5200582,4.6568,0.1014,2,0.8443
아쿠아 플라넷 광교,127.058097,37.2841861,4.43,0.0018,2,0.7413
아쿠아 플라넷 일산,126.7554856,37.6637876,4.4065,0.2757,3,0.7306
아쿠아 필드 고양,126.8967147,37.6479331,4.5468,0.1084,5,0.7943
아쿠아 필드 안성,127.14725119999999,36.9946287,4.5003,0.1612,3,0.7732
아쿠아 필드 하남,127.2234772,37.5458286,4.4669,0.2229,10,0.7581
아쿠아파크 별내,127.1248826,37.646431,4.2521,0.0,1,0.6606
아쿠아필드 고양,126.8967147,37.6479331,4.4281,0.0,1,0.7405
아크엔 북 신촌점,126.9365765,37.5567666,4.1791,0.0,1,0.6275
아크엔 북 잠실점,127.1040431,37.513533,4.1032,0.0,1,0.593
아키비스트,126.9726702,37.582212,4.3128,0.0,1,0.6881
아테리토,126.5824152,37.4914834,3.8731,0.0,1,0.4886
아트 몬,126.9852011,37.5573449,4.0947,0.0,1,0.5892
아트 원 시어터 1관,127.0039896,37.5803176,4.6514,0.0,1,0.8418
아트 폴레,126.6320243,37.3935617,3.797,0.8396,3,0.4541
아트박스 가로수길점,127.0237094,37.5182401,4.1537,0.0,1,0.6159
아트박스 경희대점,127.0527469,37.5926783,4.395,0.0,1,0.7254
아트박스 동탄 타임 테라스점,127.0688799,37.2027222,4.1606,0.0,1,0.6191
아트박스 수원 AK 점,127.0005299,37.2655587,3.8981,0.0,1,0.4999
아트박스 이대점,126.9457479,37.5572036,3.9508,0.0,1,0.5239
아트밸리 자작나무,127.2311804,37.9330461,4.1357,0.0,1,0.6077
아트선재센터,126.9818366,37.5795738,4.1992,0.0,1,0.6366
아트센터 화이트 블록,126.6993544,37.7888816,4.0787,0.0,1,0.5819
아트스페이스 광교,127.0590006,37.286158,4.2181,0.0116,2,0.6452
아트팰리스,127.1359233,37.5397864,2.9618,0.0,1,0.075
아트하우스 모모,126.9467046,37.5615,4.1237,0.0,1,0.6023
아티제 서초역점,127.0072843,37.490138,4.4572,0.0,1,0.7537
아티제 애브뉴 프랑 판교점,127.1132782,37.397912,4.044,0.0,1,0.5662
아펜즈커피 서초교대역점,127.0136655,37.4924323,4.618,0.1986,3,0.8266
악쓰는 하마 코인노래방 가로수길점,127.0214921,37.5177377,3.7853,0.0,1,0.4487
악어 떡볶이,127.041044,37.5606616,4.0972,0.0,1,0.5903
안경공장 나들이 도봉점,127.0392014,37.6554968,4.7056,0.0,1,0.8664
안곡 서원,126.7091767,37.1751637,4.1281,0.0,1,0.6043
안국사,126.9610761,37.4708539,4.3281,0.0,1,0.6951
안국역 3호선,126.98542139999999,37.5765019,4.1461,0.0397,5,0.6125
안녕 인사동,126.9835178,37.5745015,4.0265,0.2522,5,0.5582
안다즈 서울 강남,127.0288703,37.5254181,4.4532,0.313,3,0.7518
안다즈 서울 강남 조각보,127.0288657,37.5253208,4.4667,0.0,1,0.758
안동역,128.6748768,36.5744618,4.5485,0.0,1,0.7951
안맹 상점 리스테이션,126.9703711,37.5558059,4.2942,0.0,1,0.6797
안산 버스터미널,126.8462698,37.3168478,4.0987,0.0,1,0.591
안산 별망 어촌 문화관,126.7297112,37.3048156,4.3786,0.0,1,0.718
안산 산업 역사박물관,126.8171918,37.3229335,4.2624,0.0582,3,0.6653
안산 어린이 교통안전체험장,126.8439848,37.3023426,4.3226,0.0,1,0.6926
안산 어촌민속박물관,126.6460863,37.1925174,4.5429,0.0,1,0.7926
안산 에비뉴 큐브시티 오피스텔,126.8273113,37.3193337,3.5853,0.4023,2,0.358
안산 와 스타디움,126.8186445,37.3193406,4.1241,0.0,1,0.6025
안산 자락길,126.9481663,37.5754229,4.2989,0.0,1,0.6818
안산 해양아카데미,126.6461191,37.1925076,4.2178,0.0,1,0.645
안산 호수 공원,126.8254325,37.3004273,4.7554,0.0,1,0.889
안산라프리모아파트,126.8055325,37.3312629,3.4647,0.0,1,0.3032
안산문화 예술의전당,126.8225666,37.32008,4.3089,0.0,1,0.6864
안산문화광장,126.829825,37.3107505,4.1485,0.0,1,0.6136
안산복합휴게소 강릉방향,126.8186413,37.351183,3.8453,0.0,1,0.476
안산복합휴게소 인천방향,126.8186227,37.3509541,3.8333,0.0,1,0.4705
안산식물원,126.8610722,37.3137485,4.2595,0.0624,2,0.6639
안산천,126.8447417,37.3313596,3.9973,0.0,1,0.5449
안성 3.1운동 기념관,127.1741819,37.0621334,3.8284,0.3064,3,0.4683
안성맞춤 시장,127.2703563,37.006629,4.2413,0.0,1,0.6557
안성맞춤 종합운동장,127.3275612,37.0115706,4.224,0.0,1,0.6478
안성맞춤 천문과학관,127.3125656,37.0329918,4.3058,0.0,1,0.685
안성맞춤 휴게소 평택 방향,127.2749961,36.9700065,4.2728,0.0037,2,0.67
안성맞춤랜드,127.3101696,37.0330485,4.5445,0.0,1,0.7933
안성향교,127.2764091,37.0138597,4.2562,0.0,1,0.6625
안성휴게소 서울 방향,127.1325866,37.0766737,3.7861,0.0,1,0.4491
안스 베이커리 송도점,126.6450178,37.3916795,4.3467,0.1247,4,0.7035
안스 베이커리 스타필드 하남점,127.2240145,37.5446185,3.9621,0.2896,2,0.529
안암동,126.970853,37.5678497,4.0368,0.0,1,0.5629
안양 대우아파트,126.9229876,37.4058431,3.0967,0.0929,3,0.1363
안양 센트럴 헤센 2차 오피스텔,126.9294442,37.390847,2.8191,0.0,1,0.0103
안양 워터랜드,126.923981,37.41974485,3.9783,0.6145,2,0.5363
안양역,126.9226438,37.4018568,4.2718,0.0012,2,0.6695
안양역 1호선,126.9227298,37.4016839,4.1782,0.0819,3,0.6271
안양예술공원,126.9197703,37.4190698,4.3482,0.1822,3,0.7042
안양중앙시장,126.9199961,37.3978797,4.2294,0.1559,3,0.6503
안양천,126.883524,37.4821119,4.4026,0.0585,2,0.7289
안일옥 본점,127.2727548,37.0074931,4.506,0.0,1,0.7758
안제리나베이커리,127.0753474,38.1016322,4.1603,0.0,1,0.6189
안주의 정석,126.8879862,37.5095973,4.5542,0.0,1,0.7977
안중근 의사 기념관,126.9804079,37.553524,4.2426,0.3423,2,0.6563
안중근공원,126.7593269,37.5043813,3.8665,0.3497,3,0.4856
안집,127.151951,37.379129,4.4228,0.0,1,0.738
안터생태공원,126.8701453,37.4585892,4.0692,0.1237,2,0.5776
안평 1리 마을회관,127.4232793,37.2354436,4.4867,0.0,1,0.7671
알라고 석촌호수점,127.108233,37.5105983,4.184,0.0,1,0.6297
알라딘 중고서점 동탄점,127.0689742,37.2023185,4.2038,0.0,1,0.6386
알라딘 중고서점 분당 야탑점,127.1263486,37.4115456,3.9026,0.0,1,0.502
알라딘 중고서점 신촌점,126.9366981,37.5576064,4.5511,0.0,1,0.7963
알라딘 중고서점 영등포점,126.9064982,37.5176126,4.5963,0.0,1,0.8168
알로이 막막,126.9705611,37.5790634,4.0617,0.0,1,0.5742
알로하오에,127.3222852,37.5480042,4.399,0.0,1,0.7272
알마 호텔,127.1613113,37.7726582,4.6968,0.0,1,0.8624
알맹이 캠핑장,127.2715622,37.8289313,4.7581,0.0,1,0.8902
알베르,127.0281197,37.5029797,4.4062,0.0,1,0.7305
알액션,127.1157311,36.9993952,4.2871,0.0,1,0.6765
알천 비빔국수,127.1649981,37.7916598,3.9386,0.0,1,0.5183
알촌 성균관대점,126.9717269,37.2975215,4.0866,0.0,1,0.5855
알트원 더 현대 서울,126.9285139,37.5259388,4.3051,0.0,1,0.6847
알피,126.9718787,37.5793646,4.1537,0.0,1,0.6159
암반,126.9100349,37.5490602,4.2874,0.0,1,0.6766
암사동 선사유적박물관,127.1310293,37.5615907,4.137,0.0,1,0.6084
압구정 로데오거리,127.039152,37.5267558,4.2785,0.1225,2,0.6726
압구정 로데오역 수인 분당선,127.0406028,37.5275185,4.2724,0.0,1,0.6698
압구정 면옥,127.0290517,37.5264578,4.2739,0.0,1,0.6705
압구정역 3호선,127.0285087,37.5264913,4.2427,0.0,1,0.6563
앙트레블,127.0282512,37.5038428,4.6645,0.0,1,0.8478
앞마당,127.0096954,37.4406219,3.97,0.0,1,0.5326
애나의 정원 본점,127.0490081,37.3329506,4.2762,0.0,1,0.6715
애니 오케이션 카페,127.0380669,37.5240496,4.3118,0.1685,4,0.6877
애니메이트 홍대점,126.9264917,37.5577392,4.3341,0.0457,2,0.6978
애니팝 보드게임 만화카페,127.0625998,37.5069264,4.2823,0.0,1,0.6743
애브뉴 프랑 광교,127.0504105,37.2904014,4.5173,0.1257,2,0.7809
애성 회관,126.9789138,37.5624094,4.4115,0.0,1,0.7329
애슐리 퀸즈 뉴코아 강남점,127.0079669,37.5084185,4.3943,0.0,1,0.7251
애슐리 퀸즈 잠실 롯데캐슬점,127.1006046,37.5144127,4.2006,0.0,2,0.6372
애오개역 5호선,126.9566694,37.5534131,3.1446,0.0,1,0.158
애정마라샹궈 본점,127.0172391,37.5921626,4.2302,0.0,1,0.6507
애주,126.8432665,37.5423736,4.4758,0.0,1,0.7621
애즈 라이크,126.973301,37.5784081,4.4289,0.1895,2,0.7408
애플하우스 이수,126.9805748,37.486275,4.0733,0.0,1,0.5795
앤드 테라스 롯데백화점 김포공항점,126.8033186,37.5631214,4.1682,0.0,1,0.6225
앤드 테라스 파주점,126.7195103,37.7476745,4.1341,0.0,1,0.607
앤드엣 터프팅공방,126.6963161,37.7914254,4.0516,0.0,1,0.5696
앤유 PC,127.0717324,37.5480888,4.6331,0.0,1,0.8335
앤트로 사이트 한남점,127.0001494,37.5361075,4.3434,0.0,1,0.702
