route_name,sido,sigungu,start_addr_jibun,start_addr_road,start_lat,start_lon,end_lat,end_lon,length_km,road_id,width_m,is_wide_road,safety_index
소리천변R,경기도,파주시,경기도 파주시 야당동 915,,,,,,5.0,소리천변R_파주시,,0,
소리천변L,경기도,파주시,경기도 파주시 야당동 904,,,,,,3.93,소리천변L_파주시,,0,
소리천로(3),경기도,파주시,경기도 파주시 야당동 1038,,,,,,0.87,소리천로(3)_파주시,,0,
소리천로(2),경기도,파주시,경기도 파주시 와동동 1416,,,,,,1.42,소리천로(2)_파주시,,0,
소리천로(1),경기도,파주시,경기도 파주시 와동동 1479,,,,,,1.06,소리천로(1)_파주시,,0,
센트럴산단로(2),경기도,파주시,경기도 파주시 파주읍 봉암리 1343-3,,,,,,0.13,센트럴산단로(2)_파주시,,0,
센트럴산단로(1),경기도,파주시,경기도 파주시 파주읍 봉암리 512-13,,,,,,0.83,센트럴산단로(1)_파주시,,0,
센트럴산단3로(2),경기도,파주시,경기도 파주시 파주읍 봉암리 1371-3,,,,,,0.27,센트럴산단3로(2)_파주시,,0,
센트럴산단3로(1),경기도,파주시,경기도 파주시 파주읍 봉암리 1372-3,,,,,,0.35,센트럴산단3로(1)_파주시,,0,
센트럴산단2로(2),경기도,파주시,경기도 파주시 파주읍 봉암리 1364-1,,,,,,0.2,센트럴산단2로(2)_파주시,,0,
센트럴산단2로(1),경기도,파주시,경기도 파주시 파주읍 봉암리 1366,,,,,,0.34,센트럴산단2로(1)_파주시,,0,
센트럴산단1로(3),경기도,파주시,경기도 파주시 파주읍 봉암리 1357-1,,,,,,0.18,센트럴산단1로(3)_파주시,,0,
센트럴산단1로(2),경기도,파주시,경기도 파주시 파주읍 봉암리 1361-5,,,,,,0.24,센트럴산단1로(2)_파주시,,0,
센트럴산단1로(1),경기도,파주시,경기도 파주시 파주읍 봉암리 1355-1,,,,,,1.19,센트럴산단1로(1)_파주시,,0,
서영로,경기도,파주시,경기도 파주시 문산읍 내포리 1623,,,,,,3.08,서영로_파주시,,0,
샘재로,경기도,파주시,경기도 파주시 법원읍 대능리 250-36,,,,,,0.64,샘재로_파주시,,0,
새꽃로(2),경기도,파주시,경기도 파주시 금촌동 992,,,,,,0.43,새꽃로(2)_파주시,,0,
새꽃로(1),경기도,파주시,경기도 파주시 금촌동 972,,,,,,0.38,새꽃로(1)_파주시,,0,
산내로,경기도,파주시,경기도 파주시 목동동 1010,,,,,,1.82,산내로_파주시,,0,
책향기로(1),경기도,파주시,경기도 파주시 동패동 1745-1,,,,,,1.88,책향기로(1)_파주시,,0,
직지길(2),경기도,파주시,경기도 파주시 문발동 541-2,,,,,,0.23,직지길(2)_파주시,,0,
직지길(1),경기도,파주시,경기도 파주시 문발동 541-2,,,,,,0.37,직지길(1)_파주시,,0,
주라위길(2),경기도,파주시,경기도 파주시 파주읍 봉암리 1351-6,,,,,,0.16,주라위길(2)_파주시,,0,
주라위길(1),경기도,파주시,경기도 파주시 파주읍 봉암리 1341,,,,,,0.15,주라위길(1)_파주시,,0,
적성산단로(3),경기도,파주시,경기도 파주시 적성면 가월리 1856-1,,,,,,1.08,적성산단로(3)_파주시,,0,
적성산단로(2),경기도,파주시,경기도 파주시 적성면 가월리 1851,,,,,,1.08,적성산단로(2)_파주시,,0,
적성산단로(1),경기도,파주시,경기도 파주시 적성면 가월리 1844-7,,,,,,2.79,적성산단로(1)_파주시,,0,
적성산단3로,경기도,파주시,경기도 파주시 적성면 가월리 1859-1,,,,,,0.98,적성산단3로_파주시,,0,
적성산단2로(2),경기도,파주시,경기도 파주시 적성면 가월리 1853-2,,,,,,0.77,적성산단2로(2)_파주시,,0,
적성산단2로(1),경기도,파주시,경기도 파주시 적성면 가월리 1853-3,,,,,,0.84,적성산단2로(1)_파주시,,0,
적성산단1로(3),경기도,파주시,경기도 파주시 적성면 가월리 272-5,,,,,,1.16,적성산단1로(3)_파주시,,0,
적성산단1로(2),경기도,파주시,경기도 파주시 적성면 가월리 1851-6,,,,,,0.85,적성산단1로(2)_파주시,,0,
적성산단1로(1),경기도,파주시,경기도 파주시 적성면 가월리 1851,,,,,,0.87,적성산단1로(1)_파주시,,0,
장자울길,경기도,파주시,경기도 파주시 다율동 596-1,,,,,,1.48,장자울길_파주시,,0,
운정호수공원,경기도,파주시,경기도 파주시 야당동 1038,,,,,,2.23,운정호수공원_파주시,,0,
운정중앙로,경기도,파주시,경기도 파주시 다율동 677,,,,,,1.44,운정중앙로_파주시,,0,
우계로,경기도,파주시,경기도 파주시 파주읍 향양리 290-19,,,,,,7.6,우계로_파주시,,0,
와석순환로,경기도,파주시,경기도 파주시 와동동 1393,,,,,,10.7,와석순환로_파주시,,0,
연풍로,경기도,파주시,경기도 파주시 파주읍 연풍리 437-1,,,,,,2.42,연풍로_파주시,,0,
엘지로,경기도,파주시,경기도 파주시 탄현면 낙하리 300-6,,,,,,5.86,엘지로_파주시,,0,
엘씨디로,경기도,파주시,경기도 파주시 월롱면 덕은리 772-41,,,,,,7.17,엘씨디로_파주시,,0,
얼음실로(2),경기도,파주시,경기도 파주시 탄현면 법흥리 1652,,,,,,0.11,얼음실로(2)_파주시,,0,
얼음실로(1),경기도,파주시,경기도 파주시 탄현면 법흥리 1652-69,,,,,,1.89,얼음실로(1)_파주시,,0,
양지안길,경기도,파주시,경기도 파주시 동패동 2155,,,,,,0.67,양지안길_파주시,,0,
양지로,경기도,파주시,경기도 파주시 동패동 2159,,,,,,2.68,양지로_파주시,,0,
약산로,경기도,파주시,경기도 파주시 탄현면 법흥리 1623,,,,,,2.09,약산로_파주시,,0,
아리랑로(2),경기도,파주시,경기도 파주시 금촌동 466-279,,,,,,0.08,아리랑로(2)_파주시,,0,
아리랑로(1),경기도,파주시,경기도 파주시 야동동 970,,,,,,0.42,아리랑로(1)_파주시,,0,
심학산로(3),경기도,파주시,경기도 파주시 서패동 366-12,,,,,,3.48,심학산로(3)_파주시,,0,
해솔로,경기도,파주시,경기도 파주시 동패동 2005,,,,,,3.74,해솔로_파주시,,0,
한울로,경기도,파주시,경기도 파주시 야당동 1010,,,,,,2.52,한울로_파주시,,0,
한빛로(분기),경기도,파주시,경기도 파주시 야당동 1020,,,,,,0.18,한빛로(분기)_파주시,,0,
한빛로,경기도,파주시,경기도 파주시 탄현면 성동리 690,,,,,,1.57,한빛로_파주시,,0,
필승로(5),경기도,파주시,경기도 파주시 탄현면 법흥리 1754-3,,,,,,0.28,필승로(5)_파주시,,0,
필승로(3)R2,경기도,파주시,경기도 파주시 탄현면 법흥리 1036,,,,,,1.24,필승로(3)R2_파주시,,0,
필승로(3)R1,경기도,파주시,경기도 파주시 탄현면 법흥리 1790-1,,,,,,1.06,필승로(3)R1_파주시,,0,
필승로(2),경기도,파주시,경기도 파주시 탄현면 성동리 685,,,,,,0.63,필승로(2)_파주시,,0,
평화로(3),경기도,파주시,경기도 파주시 탄현면 법흥리 1631-4,,,,,,0.68,평화로(3)_파주시,,0,
평화로(2),경기도,파주시,경기도 파주시 야동동 96-2,,,,,,0.49,평화로(2)_파주시,,0,
평화로(1),경기도,파주시,경기도 파주시 탄현면 법흥리 1781,,,,,,0.91,평화로(1)_파주시,,0,
파주로(3),경기도,파주시,경기도 파주시 문발동 621-1,,,,,,0.9,파주로(3)_파주시,,0,
파주로(2),경기도,파주시,경기도 파주시 다율동 713-9,,,,,,3.73,파주로(2)_파주시,,0,
파주로(1),경기도,파주시,경기도 파주시 문발동 393-2,,,,,,0.28,파주로(1)_파주시,,0,
파발로,경기도,파주시,경기도 파주시 파주읍 파주리 299-4,,,,,,2.15,파발로_파주시,,0,
통일로,경기도,파주시,경기도 파주시 문산읍 선유리 919-5,,,,,,0.7,통일로_파주시,,0,
충현로,경기도,파주시,경기도 파주시 파주읍 봉서리 353-12,,,,,,4.57,충현로_파주시,,0,
초롱꽃로,경기도,파주시,경기도 파주시 동패동 1433,,,,,,2.87,초롱꽃로_파주시,,0,
초롱길(2),경기도,파주시,경기도 파주시 동패동 2169,,,,,,0.88,초롱길(2)_파주시,,0,
초롱길(1),경기도,파주시,경기도 파주시 동패동 2171,,,,,,0.93,초롱길(1)_파주시,,0,
청암로48번길,경기도,파주시,경기도 파주시 목동동 897,,,,,,0.44,청암로48번길_파주시,,0,
청암로17번길,경기도,파주시,경기도 파주시 목동동 926,,,,,,0.76,청암로17번길_파주시,,0,
청암로,경기도,파주시,경기도 파주시 다율동 1006,,,,,,3.94,청암로_파주시,,0,
청석로(4),경기도,파주시,경기도 파주시 동패동 1713,,,,,,2.82,청석로(4)_파주시,,0,
청석로(3),경기도,파주시,경기도 파주시 동패동 1711,,,,,,0.32,청석로(3)_파주시,,0,
청석로(2),경기도,파주시,경기도 파주시 동패동 1692,,,,,,0.66,청석로(2)_파주시,,0,
청석로(1),경기도,파주시,경기도 파주시 다율동 980-1,,,,,,1.5,청석로(1)_파주시,,0,
책향기로(4),경기도,파주시,경기도 파주시 상지석동 1660-2,,,,,,1.3,책향기로(4)_파주시,,0,
책향기로(3),경기도,파주시,경기도 파주시 상지석동 970-21,,,,,,0.76,책향기로(3)_파주시,,0,
책향기로(2),경기도,파주시,경기도 파주시 동패동 1748-3,,,,,,8.22,책향기로(2)_파주시,,0,
화랑로,서울특별시,성북구,서울특별시 성북구 석관동 375-29,,37.61460565,127.0657239,37.60626414,127.0483266,1.6,화랑로_성북구,,0,
종암로(동측),서울특별시,성북구,서울특별시 성북구 종암동 7-10,,37.59472384,127.0381204,37.60370101,127.0401283,1.3,종암로(동측)_성북구,,0,
종암로(서측),서울특별시,성북구,서울특별시 성북구 하월곡동 27-5,,37.60370101,127.0401283,37.59427959,127.0369007,1.3,종암로(서측)_성북구,,0,
양천로57길(서측),서울특별시,강서구,서울특별시 강서구 가양동 1478,,,,,,0.28,양천로57길(서측)_강서구,,0,
양천로57길(동측),서울특별시,강서구,서울특별시 강서구 가양동 1481,,,,,,0.28,양천로57길(동측)_강서구,,0,
곰달래로(남측),서울특별시,강서구,서울특별시 강서구 화곡동 357-25,,,,,,2.3,곰달래로(남측)_강서구,,0,
곰달래로(북측),서울특별시,강서구,서울특별시 강서구 화곡동 776-6,,,,,,2.3,곰달래로(북측)_강서구,,0,
양천로(남측),서울특별시,강서구,서울특별시 강서구 마곡동 1164,,,,,,1.01,양천로(남측)_강서구,,0,
양천로(북측),서울특별시,강서구,서울특별시 강서구 마곡동 61-1,,,,,,1.1,양천로(북측)_강서구,,0,
강서로(서측),서울특별시,강서구,서울특별시 강서구 마곡동 776-2,,,,,,1.04,강서로(서측)_강서구,,0,
강서로(동측),서울특별시,강서구,서울특별시 강서구 등촌동 674-1,,,,,,1.0,강서로(동측)_강서구,,0,
세현고앞길,서울특별시,강서구,서울특별시 강서구 가양동 1492,,,,,,0.19,세현고앞길_강서구,,0,
양천로67길,서울특별시,강서구,서울특별시 강서구 염창동244-2,,,,,,0.23,양천로67길_강서구,,0,
"강서로68길, 화곡로69길",서울특별시,강서구,서울특별시 강서구 등촌동 684-3,,,,,,1.4,"강서로68길, 화곡로69길_강서구",,0,
양천로(북측),서울특별시,강서구,서울특별시 강서구 염창동 260,,,,,,2.5,양천로(북측)_강서구,,0,
양천로(남측),서울특별시,강서구,서울특별시 강서구 가양동 14-61,,,,,,2.5,양천로(남측)_강서구,,0,
허준로(북측),서울특별시,강서구,서울특별시 강서구 가양동 1490,,,,,,2.46,허준로(북측)_강서구,,0,
허준로(남측),서울특별시,강서구,서울특별시 강서구 가양동 1459,,,,,,2.46,허준로(남측)_강서구,,0,
방화대로(동측),서울특별시,강서구,서울특별시 강서구 방화동 257-19,,,,,,0.29,방화대로(동측)_강서구,,0,
방화대로(서측),서울특별시,강서구,서울특별시 강서구 방화동 834-4,,,,,,1.67,방화대로(서측)_강서구,,0,
강서로47길,서울특별시,강서구,서울특별시 강서구 내발산동 751,,,,,,0.3,강서로47길_강서구,,0,
수명로1길,서울특별시,강서구,서울특별시 강서구 내발산동 753,,,,,,0.7,수명로1길_강서구,,0,
화곡로(남측),서울특별시,강서구,서울특별시 강서구 화곡동 1069-3,,,,,,0.7,화곡로(남측)_강서구,,0,
화곡로(북측),서울특별시,강서구,서울특별시 강서구 화곡동 1089-54,,,,,,0.7,화곡로(북측)_강서구,,0,
방화대로,서울특별시,강서구,서울특별시 강서구 마곡동 730-68,,,,,,1.07,방화대로_강서구,,0,
우현로(북측),서울특별시,강서구,서울특별시 강서구 화곡동 1165,,,,,,0.6,우현로(북측)_강서구,,0,
우현로(남측),서울특별시,강서구,서울특별시 강서구 내발산동 724-63,,,,,,0.6,우현로(남측)_강서구,,0,
가로공원로(북측),서울특별시,강서구,서울특별시 강서구 화곡1동 400-85,,,,,,0.25,가로공원로(북측)_강서구,,0,
가로공원로(남측),서울특별시,강서구,서울특별시 강서구 화곡1동 379-48,,,,,,0.25,가로공원로(남측)_강서구,,0,
돌곶이로40길,서울특별시,성북구,서울특별시 성북구 장위동 180-5,,37.62046473,127.0491616,37.61898673,127.0465289,0.3,돌곶이로40길_성북구,,0,
돌곶이로(남측),서울특별시,성북구,서울특별시 성북구 장위동 215-1,,37.6182874,127.0465041,37.61666802,127.0490186,1.2,돌곶이로(남측)_성북구,,0,
돌곶이로(북측),서울특별시,성북구,서울특별시 성북구 장위동 237-78,,37.61680428,127.0496098,37.62144228,127.0463268,0.9,돌곶이로(북측)_성북구,,0,
돌곶이로,서울특별시,성북구,서울특별시 성북구 장위동 215-1,,37.6182874,127.0465041,37.61927632,127.0448898,0.2,돌곶이로_성북구,,0,
고려대로24길,서울특별시,성북구,서울특별시 성북구 안암동5가 104-291,,37.58304035,127.0291216,37.58596858,127.0294962,3.5,고려대로24길_성북구,,0,
성북천(고려대로5길),서울특별시,성북구,서울특별시 성북구 보문동1가 1-1,,37.58841771,127.018643,37.58998021,127.0162155,0.3,성북천(고려대로5길)_성북구,,0,
월곡로,서울특별시,성북구,서울특별시 성북구 종암동 7-10,,37.59472384,127.0381204,37.59881357,127.0401781,0.81,월곡로_성북구,,0,
한천로66길(동측),서울특별시,성북구,서울특별시 성북구 석관동 석관지하보차도 서단,,,,37.61460565,127.0657239,0.65,한천로66길(동측)_성북구,,0,
한천로66길(서측),서울특별시,성북구,서울특별시 성북구 석관동 375-29,,37.61460565,127.0657239,37.60814014,127.0667131,0.65,한천로66길(서측)_성북구,,0,
석관지하보차도,서울특별시,성북구,서울특별시 성북구 석관동 석관지하보차도 서단,,,,,,0.31,석관지하보차도_성북구,,0,
가람로(분기2),경기도,파주시,경기도 파주시 와동동 784-1,,,,,,0.69,가람로(분기2)_파주시,,0,
가람로(분기1),경기도,파주시,경기도 파주시 와동동 979,,,,,,2.91,가람로(분기1)_파주시,,0,
가람로,경기도,파주시,경기도 파주시 와동동 1555,,,,,,3.13,가람로_파주시,,0,
가나무로(2),경기도,파주시,경기도 파주시 금촌동 228-4,,,,,,2.51,가나무로(2)_파주시,,0,
가나무로(1),경기도,파주시,경기도 파주시 금촌동 972,,,,,,0.29,가나무로(1)_파주시,,0,
숭인로(북측),서울특별시,성북구,서울특별시 성북구 길음동 32-12,,37.61175734,127.0296414,37.61175734,127.0296414,0.24,숭인로(북측)_성북구,,0,
숭인로(남측),서울특별시,성북구,서울특별시 성북구 길음동 485-14,,37.61232898,127.0290375,37.60935341,127.0249739,0.39,숭인로(남측)_성북구,,0,
숭인로8길(북측),서울특별시,성북구,서울특별시 성북구 길음동 1289,,37.60784662,127.0256314,37.61084536,127.0270183,0.46,숭인로8길(북측)_성북구,,0,
숭인로8길(남측),서울특별시,성북구,서울특별시 성북구 길음동 1278,,37.61178261,127.0238796,37.60784662,127.0256314,0.46,숭인로8길(남측)_성북구,,0,
동소문로47가길(서측),서울특별시,성북구,서울특별시 성북구 길음동 1289,,37.60784662,127.0256314,37.60689004,127.0263731,0.32,동소문로47가길(서측)_성북구,,0,
동소문로47가길(동측),서울특별시,성북구,서울특별시 성북구 길음동 1289-13,,37.60689004,127.0263731,37.60784662,127.0256314,0.32,동소문로47가길(동측)_성북구,,0,
고려대로24길,서울특별시,성북구,서울특별시 성북구 안암동5가 104-71,,37.5826996,127.0291277,37.5866277,127.0289451,0.35,고려대로24길_성북구,,0,
장월로37길(북측),서울특별시,성북구,서울특별시 성북구 장위동 320-2,,37.62041504,127.0498681,37.61747619,127.0522071,0.4,장월로37길(북측)_성북구,,0,
장월로37길(남측),서울특별시,성북구,서울특별시 성북구 장위동 141-13,,37.61747619,127.0522071,37.62041504,127.0498681,0.4,장월로37길(남측)_성북구,,0,
장월로(북측),서울특별시,성북구,서울특별시 성북구 장위동 237-268,,37.61666802,127.0490186,37.61942694,127.0537727,0.5,장월로(북측)_성북구,,0,
장월로(남측),서울특별시,성북구,서울특별시 성북구 장위동 275-18,,37.61942694,127.0537727,37.61666802,127.0490186,0.5,장월로(남측)_성북구,,0,
장위동 한천로(북측),서울특별시,성북구,서울특별시 성북구 장위동 165-3,,37.62190944,127.0515453,37.61754444,127.0550821,0.55,장위동 한천로(북측)_성북구,,0,
장위동 한천로(남측),서울특별시,성북구,서울특별시 성북구 장위동 165-3,,37.62190944,127.0515453,37.61754444,127.0550821,0.55,장위동 한천로(남측)_성북구,,0,
한천로99길,서울특별시,성북구,서울특별시 성북구 장위동 215-1,,37.6182874,127.0465041,37.62190944,127.0515453,0.6,한천로99길_성북구,,0,
가람로150번길(2),경기도,파주시,경기도 파주시 와동동 1515,,,,,,1.62,가람로150번길(2)_파주시,,0,
가람로150번길(1),경기도,파주시,경기도 파주시 와동동 1486,,,,,,0.94,가람로150번길(1)_파주시,,0,
가람로134번길,경기도,파주시,경기도 파주시 와동동 1519,,,,,,0.99,가람로134번길_파주시,,0,
가람로116번길(2),경기도,파주시,경기도 파주시 와동동 1486,,,,,,1.46,가람로116번길(2)_파주시,,0,
가람로116번길(1),경기도,파주시,경기도 파주시 와동동 1487,,,,,,0.97,가람로116번길(1)_파주시,,0,
동서대로(1),경기도,파주시,경기도 파주시 동패동 2056,,,,,,0.21,동서대로(1)_파주시,,0,
돈유로,경기도,파주시,경기도 파주시 파주읍 향양리 709-2,,,,,,2.14,돈유로_파주시,,0,
돈유3로,경기도,파주시,경기도 파주시 문산읍 선유리 1373-1,,,,,,0.99,돈유3로_파주시,,0,
돈유2로(2),경기도,파주시,경기도 파주시 문산읍 선유리 1372,,,,,,1.6,돈유2로(2)_파주시,,0,
돈유2로(1),경기도,파주시,경기도 파주시 문산읍 선유리 1373-14,,,,,,3.44,돈유2로(1)_파주시,,0,
돈유1로,경기도,파주시,경기도 파주시 파주읍 향양리 708-3,,,,,,0.92,돈유1로_파주시,,0,
대원로,경기도,파주시,경기도 파주시 조리읍 대원리 227-1,,,,,,0.62,대원로_파주시,,0,
대로3류(동패동),경기도,파주시,경기도 파주시 동패동 1757,,,,,,0.51,대로3류(동패동)_파주시,,0,
당동2로,경기도,파주시,경기도 파주시 문산읍 당동리 476-3,,,,,,2.22,당동2로_파주시,,0,
당동1로(2),경기도,파주시,경기도 파주시 문산읍 당동리 947,,,,,,0.32,당동1로(2)_파주시,,0,
당동1로(1),경기도,파주시,경기도 파주시 문산읍 당동리 168,,,,,,1.13,당동1로(1)_파주시,,0,
다율로,경기도,파주시,경기도 파주시 다율동 1011-1,,,,,,0.84,다율로_파주시,,0,
능안로,경기도,파주시,경기도 파주시 조리읍 대원리 992-8,,,,,,0.34,능안로_파주시,,0,
노을빛로,경기도,파주시,경기도 파주시 동패동 2148,,,,,,0.25,노을빛로_파주시,,0,
남북로,경기도,파주시,경기도 파주시 탄현면 갈현리 1315-2,,,,,,5.44,남북로_파주시,,0,
기곡길,경기도,파주시,경기도 파주시 조리읍 장곡리 358-3,,,,,,0.83,기곡길_파주시,,0,
금송교서측도로,경기도,파주시,경기도 파주시 월롱면 덕은리 1242,,,,,,0.82,금송교서측도로_파주시,,0,
금바위로(분기2),경기도,파주시,경기도 파주시 와동동 1388,,,,,,0.49,금바위로(분기2)_파주시,,0,
금바위로,경기도,파주시,경기도 파주시 와동동 1376,,,,,,2.13,금바위로_파주시,,0,
금릉역로,경기도,파주시,경기도 파주시 금촌동 496-12,,,,,,1.89,금릉역로_파주시,,0,
교하로(3),경기도,파주시,경기도 파주시 오도동 143-2,,,,,,1.48,교하로(3)_파주시,,0,
교하로(2),경기도,파주시,경기도 파주시 목동동 914,,,,,,7.78,교하로(2)_파주시,,0,
교하로(1),경기도,파주시,경기도 파주시 문발동 95-19,,,,,,0.82,교하로(1)_파주시,,0,
공릉천자전거2길,경기도,파주시,경기도 파주시 조리읍 대원리 962-2,,,,,,3.0,공릉천자전거2길_파주시,,0,
공릉천자전거1길,경기도,파주시,경기도 파주시 탄현면 갈현리 1314-13,,,,,,13.4,공릉천자전거1길_파주시,,0,
경의로,경기도,파주시,경기도 파주시 금촌동 456-2,,,,,,13.81,경의로_파주시,,0,
가재울로,경기도,파주시,경기도 파주시 목동동 821,,,,,,1.78,가재울로_파주시,,0,
가온로,경기도,파주시,경기도 파주시 목동동 650,,,,,,5.7,가온로_파주시,,0,
가람로21번길(분기),경기도,파주시,경기도 파주시 와동동 1643,,,,,,0.25,가람로21번길(분기)_파주시,,0,
미래로(1),경기도,파주시,경기도 파주시 와동동 1643,,,,,,4.15,미래로(1)_파주시,,0,
물향기1로(2),경기도,파주시,경기도 파주시 목동동 산 20-1,,,,,,0.57,물향기1로(2)_파주시,,0,
물향기1로(1),경기도,파주시,경기도 파주시 목동동 289-2,,,,,,0.38,물향기1로(1)_파주시,,0,
문향로,경기도,파주시,경기도 파주시 문산읍 당동리 939,,,,,,0.6,문향로_파주시,,0,
문산역로(1),경기도,파주시,경기도 파주시 문산읍 선유리 957-40,,,,,,0.43,문산역로(1)_파주시,,0,
문발로(6),경기도,파주시,경기도 파주시 문발동 647-5,,,,,,0.14,문발로(6)_파주시,,0,
문발로(5),경기도,파주시,경기도 파주시 문발동 499-2,,,,,,0.48,문발로(5)_파주시,,0,
문발로(4),경기도,파주시,경기도 파주시 문발동 510-1,,,,,,0.57,문발로(4)_파주시,,0,
문발로(3),경기도,파주시,경기도 파주시 문발동 535-6,,,,,,0.52,문발로(3)_파주시,,0,
문발로(2),경기도,파주시,경기도 파주시 문발동 525-4,,,,,,0.49,문발로(2)_파주시,,0,
문발로(1),경기도,파주시,경기도 파주시 문발동 626,,,,,,0.94,문발로(1)_파주시,,0,
동패로,경기도,파주시,경기도 파주시 동패동 2005,,,,,,2.45,동패로_파주시,,0,
동서대로(2),경기도,파주시,경기도 파주시 동패동 1780-1,,,,,,2.25,동서대로(2)_파주시,,0,
방촌로(1),경기도,파주시,경기도 파주시 문산읍 당동리 888-1,,,,,,2.07,방촌로(1)_파주시,,0,
미리내로(2),경기도,파주시,경기도 파주시 상지석동 1633-1,,,,,,0.72,미리내로(2)_파주시,,0,
미리내로(1),경기도,파주시,경기도 파주시 상지석동 1660-2,,,,,,1.65,미리내로(1)_파주시,,0,
미래로602번길,경기도,파주시,경기도 파주시 와동동 1307,,,,,,0.74,미래로602번길_파주시,,0,
미래로408번길,경기도,파주시,경기도 파주시 야당동 999,,,,,,1.24,미래로408번길_파주시,,0,
미래로(2),경기도,파주시,경기도 파주시 동패동 21-6,,,,,,2.68,미래로(2)_파주시,,0,
원적로 420번길 1,경기도,이천시,경기도 이천시 도암리 306-5,,,,,,0.7,원적로 420번길 1_이천시,,0,
해울1길,경기도,파주시,경기도 파주시 목동동 698,,,,,,1.24,해울1길_파주시,,0,
원적로 420번길 2,경기도,이천시,경기도 이천시 도암리 288-8,,,,,,0.7,원적로 420번길 2_이천시,,0,
양진로,경기도,이천시,경기도 이천시 사음동 169-1,,,,,,1.1,양진로_이천시,,0,
신아로,경기도,이천시,경기도 이천시 신하리 541-7,,,,,,1.0,신아로_이천시,,0,
구만리로 6,경기도,이천시,경기도 이천시 진리동 58-12,,,,,,2.1,구만리로 6_이천시,,0,
구만리로 5,경기도,이천시,경기도 이천시 진리동 55-2,,,,,,2.1,구만리로 5_이천시,,0,
구만리로 4,경기도,이천시,경기도 이천시 진리동 375-18,,,,,,0.9,구만리로 4_이천시,,0,
구만리로 3,경기도,이천시,경기도 이천시 진리동 374-11,,,,,,0.9,구만리로 3_이천시,,0,
구만리로 2,경기도,이천시,경기도 이천시 증일동 89-14,,,,,,0.8,구만리로 2_이천시,,0,
구만리로 1,경기도,이천시,경기도 이천시 증일동 89-2,,,,,,0.8,구만리로 1_이천시,,0,
부악로 2,경기도,이천시,경기도 이천시 중리동 309-5(증일사거리),,,,,,0.8,부악로 2_이천시,,0,
부악로 1,경기도,이천시,경기도 이천시 중리동 312-14(증일사거리),,,,,,0.8,부악로 1_이천시,,0,
설봉로,경기도,이천시,경기도 이천시 관고동 25,,,,,,0.4,설봉로_이천시,,0,
관고재로15번길,경기도,이천시,경기도 이천시 관고동 185-12,,,,,,0.1,관고재로15번길_이천시,,0,
관고재로 2,경기도,이천시,경기도 이천시 관고동 219-7,,,,,,0.3,관고재로 2_이천시,,0,
관고재로 1,경기도,이천시,경기도 이천시 관고동 218-38,,,,,,0.3,관고재로 1_이천시,,0,
이섭대천로 4,경기도,이천시,경기도 이천시 유산리 355-3,,,,,,1.8,이섭대천로 4_이천시,,0,
이섭대천로 3,경기도,이천시,경기도 이천시 율현동 371,,,,,,2.0,이섭대천로 3_이천시,,0,
이섭대천로 2,경기도,이천시,경기도 이천시 율현동 115-2,,,,,,1.6,이섭대천로 2_이천시,,0,
이섭대천로 1,경기도,이천시,경기도 이천시 중리동 117-32,,,,,,1.6,이섭대천로 1_이천시,,0,
향교로 4,경기도,이천시,경기도 이천시 증포동 109-7,,,,,,0.7,향교로 4_이천시,,0,
향교로 3,경기도,이천시,경기도 이천시 갈산동 591-8,,,,,,0.7,향교로 3_이천시,,0,
향교로 2,경기도,이천시,경기도 이천시 창전동 44-1,,,,,,1.0,향교로 2_이천시,,0,
향교로 1,경기도,이천시,경기도 이천시 창전동 410,,,,,,1.1,향교로 1_이천시,,0,
중리천로 3,경기도,이천시,경기도 이천시 중리동 1,,,,,,1.2,중리천로 3_이천시,,0,
중리천로 2,경기도,이천시,경기도 이천시 창전동 470-18,,,,,,1.2,중리천로 2_이천시,,0,
중리천로 1,경기도,이천시,경기도 이천시 중리동 467-4,,,,,,0.3,중리천로 1_이천시,,0,
중리천로115번길 2,경기도,이천시,경기도 이천시 중리동 468,,,,,,0.2,중리천로115번길 2_이천시,,0,
중리천로115번길 1,경기도,이천시,경기도 이천시 안흥동 408-1,,,,,,0.2,중리천로115번길 1_이천시,,0,
중리천로113번길,경기도,이천시,경기도 이천시 창전동 469-13,,,,,,0.1,중리천로113번길_이천시,,0,
애련정로 2,경기도,이천시,경기도 이천시 창전동 458-11,,,,,,0.6,애련정로 2_이천시,,0,
애련정로 1,경기도,이천시,경기도 이천시 창전동 468-8,,,,,,0.6,애련정로 1_이천시,,0,
영창로 5,경기도,이천시,경기도 이천시 갈산동 785,,,,,,0.3,영창로 5_이천시,,0,
영창로 4,경기도,이천시,경기도 이천시 창전동 459-14,,,,,,0.4,영창로 4_이천시,,0,
영창로 3,경기도,이천시,경기도 이천시 창전동 105-3,,,,,,0.3,영창로 3_이천시,,0,
영창로 2,경기도,이천시,경기도 이천시 안흥동 353-9,,,,,,0.3,영창로 2_이천시,,0,
영창로 1,경기도,이천시,경기도 이천시 관고동 산 20-8,,,,,,0.8,영창로 1_이천시,,0,
증신로,경기도,이천시,경기도 이천시 갈산동 778,,,,,,0.5,증신로_이천시,,0,
신아로92번길,경기도,이천시,경기도 이천시 아미리 506-7,,,,,,0.3,신아로92번길_이천시,,0,
양천로47길,서울특별시,강서구,서울특별시 강서구 가양동 272-31,,,,,,0.74,양천로47길_강서구,,0,
